"household_id","household_id2","rural","pw_w3","ea_id","ea_id2","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s14q00","hh_s14q02_a","hh_s14q02_b","hh_s14q03_a","hh_s14q03_b","hh_s14q04","hh_s14q05_a","hh_s14q05_b","hh_s14q05b","hh_s14q06","hh_s14q07_a","hh_s14q07_b","hh_s14q08_a","hh_s14q08_b","hh_s14q08_c"
"07060500601075","070605088800601075",1,5351.06494140625,"07060500601","070605088800601",7,6,5,8,88,6,1,75,1,"**CONFIDENTIAL**",2,2,,2,5,2008,8,2,6,2008,400,0,400
"07060500601093","070605088800601093",1,5351.06494140625,"07060500601","070605088800601",7,6,5,8,88,6,1,93,1,"**CONFIDENTIAL**",1,1,,6,1,2008,8,1,,,300,0,300
"07060700601003","070607088800601003",1,4166.9375,"07060700601","070607088800601",7,6,7,8,88,6,1,3,1,"**CONFIDENTIAL**",1,7,,2,5,2008,8,2,8,2008,500,0,500
"07060700601013","070607088800601013",1,4166.9375,"07060700601","070607088800601",7,6,7,8,88,6,1,13,1,"**CONFIDENTIAL**",2,1,,3,5,2008,8,2,9,2009,500,100,600
"07060700601028","070607088800601028",1,4166.9375,"07060700601","070607088800601",7,6,7,8,88,6,1,28,1,"**CONFIDENTIAL**",10,1,,5,3,2008,3,2,7,2008,1000,100,1100
"07060700601063","070607088800601063",1,4166.9375,"07060700601","070607088800601",7,6,7,8,88,6,1,63,1,"**CONFIDENTIAL**",1,1,,6,6,2007,8,2,9,2009,170,0,170
"07060700601108","070607088800601108",1,4166.9375,"07060700601","070607088800601",7,6,7,8,88,6,1,108,1,"**CONFIDENTIAL**",7,1,,4,10,2007,6,2,11,2008,10000,100,10100
"07060700601108","070607088800601108",1,4166.9375,"07060700601","070607088800601",7,6,7,8,88,6,1,108,2,"**CONFIDENTIAL**",2,2,,6,2,2008,8,2,12,2009,1000,100,1100
"07061000902016","070610088800902016",1,3937.53784179688,"07061000902","070610088800902",7,6,10,8,88,9,2,16,1,"**CONFIDENTIAL**",3,1,,7,4,2008,7,1,,,350,0,350
"07061000902058","070610088800902058",1,3937.53784179688,"07061000902","070610088800902",7,6,10,8,88,9,2,58,1,"**CONFIDENTIAL**",1,1,,7,5,2008,7,2,8,2008,200,0,200
"07061000902094","070610088800902094",1,3937.53784179688,"07061000902","070610088800902",7,6,10,8,88,9,2,94,1,"**CONFIDENTIAL**",3,1,,1,12,2007,6,2,12,2008,700,0,700
"07061300335120","070613010100335120",3,8828.2421875,"07061300335","070613010100335",7,6,13,1,1,3,35,120,1,"**CONFIDENTIAL**",1,1,,7,10,2007,8,1,,,600,0,600
"07061300335250","070613010100335250",3,8828.2421875,"07061300335","070613010100335",7,6,13,1,1,3,35,250,1,"**CONFIDENTIAL**",7,1,,5,2,2007,3,2,10,2010,40000,0,40000
"07070302101014","070703088802101014",1,2889.43920898438,"07070302101","070703088802101",7,7,3,8,88,21,1,14,1,"**CONFIDENTIAL**",1,1,,7,3,2008,3,2,7,2008,600,0,600
"07070302101086","070703088802101086",1,2889.43920898438,"07070302101","070703088802101",7,7,3,8,88,21,1,86,1,"**CONFIDENTIAL**",10,1,,6,4,2008,7,2,8,2008,200,0,200
"07070600103145","070706010100103145",2,3887.69897460938,"07070600103","070706010100103",7,7,6,1,1,1,3,145,1,"**CONFIDENTIAL**",1,2,,7,4,2008,8,2,7,2008,200,0,200
"07080100401085","070801088800401085",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,85,1,"**CONFIDENTIAL**",2,1,,3,2,2008,7,1,,,500,0,500
"07080100401127","070801088800401127",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,127,1,"**CONFIDENTIAL**",1,1,,7,1,2008,8,1,,,500,500,1000
"07080100401148","070801088800401148",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,148,1,"**CONFIDENTIAL**",1,1,,7,2,2008,7,2,8,2008,400,0,400
"07080100401148","070801088800401148",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,148,2,"**CONFIDENTIAL**",1,1,,2,2,2008,7,1,,,800,0,800
"07080300206165","070803088800206165",1,1479.83032226563,"07080300206","070803088800206",7,8,3,8,88,2,6,165,1,"**CONFIDENTIAL**",1,2,,7,9,2007,3,2,12,2008,6000,0,6000
"07080301501034","070803088801501034",1,1543.69860839844,"07080301501","070803088801501",7,8,3,8,88,15,1,34,1,"**CONFIDENTIAL**",2,3,,7,3,2008,7,2,6,2008,400,0,400
"07090200503002","070902088800503002",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,2,1,"**CONFIDENTIAL**",7,4,,7,7,2007,6,2,7,2008,2600,900,3500
"07090200503027","070902088800503027",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,27,1,"**CONFIDENTIAL**",1,1,,7,5,2008,7,2,7,2008,600,0,600
"07090200503047","070902088800503047",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,47,1,"**CONFIDENTIAL**",1,1,,6,2,2008,7,2,7,2008,1300,0,1300
"07090500303047","070905088800303047",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,47,1,"**CONFIDENTIAL**",7,7,,2,3,2008,7,2,3,2009,2000,333,2333
"07090500303107","070905088800303107",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,107,1,"**CONFIDENTIAL**",6,1,,7,6,2007,7,1,,,3000,470,3470
"07090600104088","070906010100104088",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,88,1,"**CONFIDENTIAL**",7,1,,5,3,2008,4,2,3,2009,30000,3000,33000
"07090900601124","070909088800601124",1,3972.13989257813,"07090900601","070909088800601",7,9,9,8,88,6,1,124,1,"**CONFIDENTIAL**",7,1,,4,7,2007,6,2,7,2008,6000,900,6900
"07090900601129","070909088800601129",1,331.011657714844,"07090900601","070909088800601",7,9,9,8,88,6,1,129,1,"**CONFIDENTIAL**",7,1,,1,9,2007,6,2,9,2008,5000,750,5750
"07100100403004","071001088800403004",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,4,1,"**CONFIDENTIAL**",1,1,2,7,2,2007,7,1,,,600,0,600
"07100301001049","071003088801001049",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,49,1,"**CONFIDENTIAL**",7,1,,2,5,2008,7,2,6,2009,8000,1200,9200
"07100301001113","071003088801001113",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,113,1,"**CONFIDENTIAL**",1,1,,7,5,2008,7,2,6,2008,650,0,650
"07100301001155","071003088801001155",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,155,1,,7,1,,3,9,2007,6,2,9,2008,400,600,4600
"07100301001239","071003088801001239",1,220.668792724609,"07100301001","071003088801001",7,10,3,8,88,10,1,239,1,"**CONFIDENTIAL**",1,1,,7,1,2008,6,2,10,2008,500,0,500
"07100602401061","071006088802401061",1,743.821716308594,"07100602401","071006088802401",7,10,6,8,88,24,1,61,1,"**CONFIDENTIAL**",1,1,,7,5,2008,3,1,,,1100,0,1100
"07100602401082","071006088802401082",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,82,1,"**CONFIDENTIAL**",2,1,,7,9,2007,4,2,6,2008,600,0,600
"07100602401100","071006088802401100",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,100,1,"**CONFIDENTIAL**",10,2,,7,5,2008,8,2,6,2008,200,0,200
"07100602401154","071006088802401154",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,154,1,"**CONFIDENTIAL**",10,3,,7,3,2008,6,1,,,500,50,550
"07100800105058","071008088800105058",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,58,1,"**CONFIDENTIAL**",1,1,,6,4,2008,3,1,,,500,0,500
"07100800105118","071008088800105118",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,118,1,"**CONFIDENTIAL**",1,1,,6,4,2008,3,2,6,2008,300,0,300
"07100800105163","071008088800105163",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,163,1,"**CONFIDENTIAL**",10,1,,6,3,2008,3,2,4,2009,5300,230,5530
"07100901703110","071009088801703110",1,4584.921875,"07100901703","071009088801703",7,10,9,8,88,17,3,110,1,"**CONFIDENTIAL**",2,2,,4,7,2007,7,2,11,2008,1000,1000,2000
"07101202901020","071012088802901020",1,3975.59814453125,"07101202901","071012088802901",7,10,12,8,88,29,1,20,1,"**CONFIDENTIAL**",10,1,,3,12,2007,8,2,10,2008,643,0,643
"07101202901028","071012088802901028",1,3975.59814453125,"07101202901","071012088802901",7,10,12,8,88,29,1,28,1,"**CONFIDENTIAL**",10,1,,3,12,2007,6,2,12,2008,343,0,343
"07101202901044","071012088802901044",1,3975.59814453125,"07101202901","071012088802901",7,10,12,8,88,29,1,44,1,"**CONFIDENTIAL**",10,1,,3,11,2007,8,2,8,2008,319,0,319
"07101202901052","071012088802901052",1,3975.59814453125,"07101202901","071012088802901",7,10,12,8,88,29,1,52,1,"**CONFIDENTIAL**",10,1,,3,12,2007,8,2,10,2008,314,0,314
"07101202901076","071012088802901076",1,3975.59814453125,"07101202901","071012088802901",7,10,12,8,88,29,1,76,1,"**CONFIDENTIAL**",10,1,,3,12,2007,8,2,12,2008,643,0,643
"07101202901100","071012088802901100",1,3975.59814453125,"07101202901","071012088802901",7,10,12,8,88,29,1,100,1,"**CONFIDENTIAL**",10,1,,3,12,2007,8,2,11,2008,643,0,643
"07101202901124","071012088802901124",1,3975.59814453125,"07101202901","071012088802901",7,10,12,8,88,29,1,124,1,"**CONFIDENTIAL**",10,1,,3,12,2007,8,2,12,2008,643,0,643
"07101202901172","071012088802901172",1,3975.59814453125,"07101202901","071012088802901",7,10,12,8,88,29,1,172,1,"**CONFIDENTIAL**",10,1,,3,12,2007,8,2,11,2008,322,0,322
"07101202901196","071012088802901196",1,3975.59814453125,"07101202901","071012088802901",7,10,12,8,88,29,1,196,1,"**CONFIDENTIAL**",10,1,,3,12,2007,8,2,10,2008,343,0,343
"07101202901220","071012088802901220",1,3975.59814453125,"07101202901","071012088802901",7,10,12,8,88,29,1,220,1,"**CONFIDENTIAL**",10,1,,3,12,2007,8,2,11,2008,343,0,343
"07101600109051","071016010100109051",3,5039.255859375,"07101600109","071016010100109",7,10,16,1,1,1,9,51,1,"**CONFIDENTIAL**",2,1,,2,5,2008,7,2,7,2008,200,0,200
"07101600109075","071016010100109075",3,5039.255859375,"07101600109","071016010100109",7,10,16,1,1,1,9,75,1,"**CONFIDENTIAL**",1,1,,7,6,2008,3,2,11,2008,1000,0,1000
"07101600109231","071016010100109231",3,5039.255859375,"07101600109","071016010100109",7,10,16,1,1,1,9,231,1,"**CONFIDENTIAL**",10,2,,2,4,2008,3,1,,,500,50,550
"07101600109271","071016010100109271",3,5039.255859375,"07101600109","071016010100109",7,10,16,1,1,1,9,271,1,"**CONFIDENTIAL**",1,1,,3,3,2008,8,2,6,2008,600,0,600
"07110301302003","071103088801302003",1,2423.53198242188,"07110301302","071103088801302",7,11,3,8,88,13,2,3,1,"**CONFIDENTIAL**",2,1,,2,5,2007,6,2,5,2008,700,700,1400
"07110301302017","071103088801302017",1,2423.53198242188,"07110301302","071103088801302",7,11,3,8,88,13,2,17,1,"**CONFIDENTIAL**",1,1,2,2,8,2007,6,2,4,2008,200,200,400
"07110301302045","071103088801302045",1,2423.53198242188,"07110301302","071103088801302",7,11,3,8,88,13,2,45,1,"**CONFIDENTIAL**",1,1,2,2,9,2007,4,2,6,2008,400,400,800
"07110301302066","071103088801302066",1,2423.53198242188,"07110301302","071103088801302",7,11,3,8,88,13,2,66,1,"**CONFIDENTIAL**",2,1,,2,7,2007,6,2,6,2008,700,700,1400
"07110301302192","071103088801302192",1,2423.53198242188,"07110301302","071103088801302",7,11,3,8,88,13,2,192,1,"**CONFIDENTIAL**",1,1,,2,1,2007,3,2,9,2008,1300,0,1300
"07110400302027","071104010100302027",2,3020.80981445313,"07110400302","071104010100302",7,11,4,1,1,3,2,27,1,"**CONFIDENTIAL**",1,1,2,1,1,2008,3,2,7,2008,1300,0,1300
"07110400302042","071104010100302042",2,3020.80981445313,"07110400302","071104010100302",7,11,4,1,1,3,2,42,1,"**CONFIDENTIAL**",7,1,,5,1,2008,4,2,1,2009,15000,6000,21000
"07110400302042","071104010100302042",2,3020.80981445313,"07110400302","071104010100302",7,11,4,1,1,3,2,42,2,"**CONFIDENTIAL**",3,1,,5,4,2008,4,2,7,2008,6000,0,6000
"07110400302087","071104010100302087",2,3020.80981445313,"07110400302","071104010100302",7,11,4,1,1,3,2,87,1,"**CONFIDENTIAL**",1,1,,5,10,2007,4,1,,,500,0,500
"07111100401002","071111010100401002",3,2578.56225585938,"07111100401","071111010100401",7,11,11,1,1,4,1,2,1,"**CONFIDENTIAL**",2,1,,7,1,2007,4,1,,,2000,0,2000
"07111100401011","071111010100401011",3,2578.56225585938,"07111100401","071111010100401",7,11,11,1,1,4,1,11,1,"**CONFIDENTIAL**",3,1,,6,1,2008,2,2,6,2008,225,0,225
"07111100401092","071111010100401092",3,2578.56225585938,"07111100401","071111010100401",7,11,11,1,1,4,1,92,1,"**CONFIDENTIAL**",1,1,,7,5,2008,2,1,,,300,0,300
"07111100401101","071111010100401101",3,2578.56225585938,"07111100401","071111010100401",7,11,11,1,1,4,1,101,1,"**CONFIDENTIAL**",2,1,,7,5,2008,3,2,6,2008,150,0,150
"07111100401128","071111010100401128",3,2578.56225585938,"07111100401","071111010100401",7,11,11,1,1,4,1,128,1,"**CONFIDENTIAL**",7,2,1,7,12,2007,3,2,6,2008,7000,1200,8200
"07120100102002","071201088800102002",1,552.863525390625,"07120100102","071201088800102",7,12,1,8,88,1,2,2,1,"**CONFIDENTIAL**",1,1,,3,6,2008,8,2,7,2008,300,0,300
"07120100102038","071201088800102038",1,552.863525390625,"07120100102","071201088800102",7,12,1,8,88,1,2,38,1,"**CONFIDENTIAL**",3,1,,5,5,2008,7,2,6,2008,300,0,300
"07120100102132","071201088800102132",1,552.863525390625,"07120100102","071201088800102",7,12,1,8,88,1,2,132,1,"**CONFIDENTIAL**",1,1,,7,12,2007,3,1,,,3800,0,3800
"07120101602009","071201088801602009",1,596.91943359375,"07120101602","071201088801602",7,12,1,8,88,16,2,9,1,"**CONFIDENTIAL**",1,1,,3,6,2008,2,2,6,2008,300,0,300
"07120101602025","071201088801602025",1,596.91943359375,"07120101602","071201088801602",7,12,1,8,88,16,2,25,1,"**CONFIDENTIAL**",7,1,,3,9,2007,6,2,9,2008,1200,100,1300
"07120101602097","071201088801602097",1,596.91943359375,"07120101602","071201088801602",7,12,1,8,88,16,2,97,1,"**CONFIDENTIAL**",1,1,,4,12,2007,7,2,8,2008,300,0,300
"07120102802017","071201088802802017",1,524.056335449219,"07120102802","071201088802802",7,12,1,8,88,28,2,17,1,"**CONFIDENTIAL**",11,2,,5,8,2007,3,2,8,2008,1500,755,2255
"07120102802062","071201088802802062",1,524.056335449219,"07120102802","071201088802802",7,12,1,8,88,28,2,62,1,"**CONFIDENTIAL**",11,1,,2,7,2007,6,1,,,3520,1280,4800
"07140100402153","071401088800402153",1,352.107818603516,"07140100402","071401088800402",7,14,1,8,88,4,2,153,1,"**CONFIDENTIAL**",1,1,,5,5,2008,8,2,7,2008,1000,0,1000
"07150102609022","071501088802609022",1,1233.53173828125,"07150102609","071501088802609",7,15,1,8,88,26,9,22,1,"**CONFIDENTIAL**",1,1,,7,12,2007,8,2,1,2009,200,0,200
"07150102609102","071501088802609102",1,1233.53173828125,"07150102609","071501088802609",7,15,1,8,88,26,9,102,1,"**CONFIDENTIAL**",10,1,,7,10,2007,5,2,7,2008,500,300,800
"07150102609198","071501088802609198",1,1233.53173828125,"07150102609","071501088802609",7,15,1,8,88,26,9,198,1,"**CONFIDENTIAL**",1,1,,2,4,2008,2,2,,,300,0,300
"07150102609222","071501088802609222",1,1233.53173828125,"07150102609","071501088802609",7,15,1,8,88,26,9,222,1,"**CONFIDENTIAL**",2,1,,2,2,2008,8,2,8,2008,1000,500,1500
"07150104404007","071501088804404007",1,1436.97644042969,"07150104404","071501088804404",7,15,1,8,88,44,4,7,1,"**CONFIDENTIAL**",11,1,2,7,3,2008,7,2,1,2009,500,200,700
"07150104404007","071501088804404007",1,1436.97644042969,"07150104404","071501088804404",7,15,1,8,88,44,4,7,2,"**CONFIDENTIAL**",1,1,2,2,4,2008,8,2,12,2008,300,100,400
"07150104404048","071501088804404048",1,111.393539428711,"07150104404","071501088804404",7,15,1,8,88,44,4,48,1,"**CONFIDENTIAL**",1,1,,7,5,2008,7,1,,,200,0,200
"07150104404048","071501088804404048",1,111.393539428711,"07150104404","071501088804404",7,15,1,8,88,44,4,48,2,"**CONFIDENTIAL**",1,2,,7,5,2008,7,1,,,160,0,160
"07150104404063","071501088804404063",1,111.393539428711,"07150104404","071501088804404",7,15,1,8,88,44,4,63,1,"**CONFIDENTIAL**",11,1,5,7,1,2007,8,2,10,2008,400,200,600
"07150104404131","071501088804404131",1,1436.97644042969,"07150104404","071501088804404",7,15,1,8,88,44,4,131,1,"**CONFIDENTIAL**",11,1,2,3,3,2008,8,2,8,2008,1000,400,1400
"07150104404179","071501088804404179",1,1436.97644042969,"07150104404","071501088804404",7,15,1,8,88,44,4,179,1,"**CONFIDENTIAL**",1,1,2,7,10,2007,2,1,,,2008,200,250
"07150104404227","071501088804404227",1,1436.97644042969,"07150104404","071501088804404",7,15,1,8,88,44,4,227,1,"**CONFIDENTIAL**",11,1,2,7,12,2007,7,2,10,2008,700,250,950
"07150104404227","071501088804404227",1,1436.97644042969,"07150104404","071501088804404",7,15,1,8,88,44,4,227,2,"**CONFIDENTIAL**",2,1,2,7,2,2008,7,2,3,2009,600,200,800
"07160100803098","071601088800803098",1,762.799560546875,"07160100803","071601088800803",7,16,1,8,88,8,3,98,1,"**CONFIDENTIAL**",1,1,2,7,1,2008,7,1,,,1000,0,1000
"07170100103055","071701088800103055",1,441.780029296875,"07170100103","071701088800103",7,17,1,8,88,1,3,55,1,"**CONFIDENTIAL**",1,1,,7,5,2008,7,1,,,1000,0,1000
"07170100103137","071701088800103137",1,441.780029296875,"07170100103","071701088800103",7,17,1,8,88,1,3,137,1,"**CONFIDENTIAL**",2,1,,3,4,2008,7,1,,,300,0,300
"07170200803003","071702088800803003",1,1871.20251464844,"07170200803","071702088800803",7,17,2,8,88,8,3,3,1,"**CONFIDENTIAL**",2,1,2,5,11,2007,8,1,,,700,0,700
"07170200803011","071702088800803011",1,1871.20251464844,"07170200803","071702088800803",7,17,2,8,88,8,3,11,1,"**CONFIDENTIAL**",2,1,,7,4,2008,7,1,,,15000,0,15000
"07170200803039","071702088800803039",1,1871.20251464844,"07170200803","071702088800803",7,17,2,8,88,8,3,39,1,"**CONFIDENTIAL**",1,1,,7,9,2007,5,1,,,220,0,220
"07170200803063","071702088800803063",1,1871.20251464844,"07170200803","071702088800803",7,17,2,8,88,8,3,63,1,"**CONFIDENTIAL**",2,1,,7,7,2007,8,1,,,300,0,300
"07170200803087","071702088800803087",1,1871.20251464844,"07170200803","071702088800803",7,17,2,8,88,8,3,87,1,"**CONFIDENTIAL**",2,1,,7,10,2007,8,1,,,200,0,200
"07170200803099","071702088800803099",1,1871.20251464844,"07170200803","071702088800803",7,17,2,8,88,8,3,99,1,"**CONFIDENTIAL**",2,1,,7,11,2007,8,1,,,300,0,300
"07170200803111","071702088800803111",1,1871.20251464844,"07170200803","071702088800803",7,17,2,8,88,8,3,111,1,"**CONFIDENTIAL**",7,1,,7,11,2007,4,2,11,2008,3000,600,3600
"07170402501024","071704088802501024",1,1470.876953125,"07170402501","071704088802501",7,17,4,8,88,25,1,24,1,"**CONFIDENTIAL**",1,1,,7,6,2008,6,2,8,2008,2000,0,2000
"07180100101031","071801088800101031",1,714.294006347656,"07180100101","071801088800101",7,18,1,8,88,1,1,31,1,"**CONFIDENTIAL**",2,1,,7,5,2008,3,2,7,2008,150,0,150
"07180100101055","071801088800101055",1,714.294006347656,"07180100101","071801088800101",7,18,1,8,88,1,1,55,1,"**CONFIDENTIAL**",2,1,,6,3,2008,3,2,7,2008,500,200,700
"07180102302077","071801088802302077",1,864.749633789063,"07180102302","071801088802302",7,18,1,8,88,23,2,77,1,"**CONFIDENTIAL**",10,2,,7,1,2008,4,2,8,2008,350,90,440
"07180102302090","071801088802302090",1,864.749633789063,"07180102302","071801088802302",7,18,1,8,88,23,2,90,1,"**CONFIDENTIAL**",1,1,,7,3,2008,8,2,12,2008,700,0,700
"07180102302092","071801088802302092",1,864.749633789063,"07180102302","071801088802302",7,18,1,8,88,23,2,92,1,"**CONFIDENTIAL**",7,1,,4,9,2007,4,2,9,2009,10000,1000,11000
"07180102302122","071801088802302122",1,864.749633789063,"07180102302","071801088802302",7,18,1,8,88,23,2,122,1,"**CONFIDENTIAL**",10,1,,7,11,2007,8,1,,,400,200,600
"07180102302137","071801088802302137",1,864.749633789063,"07180102302","071801088802302",7,18,1,8,88,23,2,137,1,"**CONFIDENTIAL**",10,1,,7,5,2008,3,2,3,2009,300,30,330
"07190100701018","071901088800701018",1,929.551330566406,"07190100701","071901088800701",7,19,1,8,88,7,1,18,1,"**CONFIDENTIAL**",1,1,,2,4,2008,6,2,7,2008,200,0,200
"07190100701018","071901088800701018",1,929.551330566406,"07190100701","071901088800701",7,19,1,8,88,7,1,18,2,"**CONFIDENTIAL**",2,1,,2,4,2008,6,2,7,2008,400,0,400
"07190100701028","071901088800701028",1,929.551330566406,"07190100701","071901088800701",7,19,1,8,88,7,1,28,1,"**CONFIDENTIAL**",1,1,,7,4,2008,6,2,6,2008,500,0,500
"07190100701033","071901088800701033",1,929.551330566406,"07190100701","071901088800701",7,19,1,8,88,7,1,33,1,"**CONFIDENTIAL**",7,1,,3,4,2007,1,2,4,2008,5000,500,5500
"07190100701108","071901088800701108",1,929.551330566406,"07190100701","071901088800701",7,19,1,8,88,7,1,108,1,"**CONFIDENTIAL**",1,1,,2,4,2007,6,1,,,400,200,600
"07190100701108","071901088800701108",1,929.551330566406,"07190100701","071901088800701",7,19,1,8,88,7,1,108,2,"**CONFIDENTIAL**",3,1,,2,2,2008,3,1,,,300,150,450
"07190102302014","071901088802302014",1,642.417358398438,"07190102302","071901088802302",7,19,1,8,88,23,2,14,1,"**CONFIDENTIAL**",2,1,,6,3,2008,8,1,,,150,50,200
"07190102302146","071901088802302146",1,642.417358398438,"07190102302","071901088802302",7,19,1,8,88,23,2,146,1,"**CONFIDENTIAL**",6,1,,7,3,2008,8,2,4,2009,200,0,200
"07200800805003","072008088800805003",1,3701.30029296875,"07200800805","072008088800805",7,20,8,8,88,8,5,3,1,"**CONFIDENTIAL**",1,1,2,3,10,2007,7,1,,,1000,100,1100
"07200800805013","072008088800805013",1,3701.30029296875,"07200800805","072008088800805",7,20,8,8,88,8,5,13,1,"**CONFIDENTIAL**",1,13,,7,5,2008,7,2,6,2008,200,0,200
"07200800805028","072008088800805028",1,3701.30029296875,"07200800805","072008088800805",7,20,8,8,88,8,5,28,1,"**CONFIDENTIAL**",1,1,2,7,1,2008,7,2,9,2008,7000,0,7000
"07200800805093","072008088800805093",1,3701.30029296875,"07200800805","072008088800805",7,20,8,8,88,8,5,93,1,"**CONFIDENTIAL**",7,1,,3,11,2007,8,2,10,2008,6000,600,6600
"07210103003034","072101088803003034",1,2024.294921875,"07210103003","072101088803003",7,21,1,8,88,30,3,34,1,"**CONFIDENTIAL**",7,1,,4,1,2008,4,2,12,2008,700,400,1100
"07210106202006","072101088806202006",1,1436.28723144531,"07210106202","072101088806202",7,21,1,8,88,62,2,6,1,"**CONFIDENTIAL**",1,1,,4,2,2008,8,2,7,2008,2000,0,2000
"07221900219070","072219010100219070",3,867.316589355469,"07221900219","072219010100219",7,22,19,1,1,2,19,70,1,"**CONFIDENTIAL**",8,1,,5,7,2008,4,2,8,2008,8000,660,8660
"07221900219147","072219010100219147",3,867.316589355469,"07221900219","072219010100219",7,22,19,1,1,2,19,147,1,"**CONFIDENTIAL**",1,6,,6,3,2008,3,1,,,25000,0,25000
"07221900401107","072219010100401107",3,726.99853515625,"07221900401","072219010100401",7,22,19,1,1,4,1,107,1,"**CONFIDENTIAL**",7,2,,6,4,2008,3,2,8,2008,1000,50,1050
"07221900401127","072219010100401127",3,726.99853515625,"07221900401","072219010100401",7,22,19,1,1,4,1,127,1,"**CONFIDENTIAL**",5,1,,7,1,2007,3,2,1,2009,8000,0,8000
"07221900606040","072219010100606040",3,756.632202148438,"07221900606","072219010100606",7,22,19,1,1,6,6,40,1,"**CONFIDENTIAL**",1,1,2,6,3,2008,8,2,9,2008,1000,0,1000
"07221900606095","072219010100606095",3,756.632202148438,"07221900606","072219010100606",7,22,19,1,1,6,6,95,1,"**CONFIDENTIAL**",5,1,,5,5,2008,3,2,13,2008,4000,0,4000
"07221900636032","072219010100636032",3,791.675476074219,"07221900636","072219010100636",7,22,19,1,1,6,36,32,1,"**CONFIDENTIAL**",9,1,,7,2,2008,3,2,1,2009,16000,0,16000
"07221900636131","072219010100636131",3,791.675476074219,"07221900636","072219010100636",7,22,19,1,1,6,36,131,1,"**CONFIDENTIAL**",1,1,,,3,2007,3,2,1,2009,2000,0,2000
"07221900636153","072219010100636153",3,791.675476074219,"07221900636","072219010100636",7,22,19,1,1,6,36,153,1,"**CONFIDENTIAL**",8,1,,7,10,2007,3,2,10,2008,1200,0,1200
"07221900753130","072219010100753130",3,752.76611328125,"07221900753","072219010100753",7,22,19,1,1,7,53,130,1,"**CONFIDENTIAL**",1,1,,4,8,2007,5,2,3,2008,1000,0,1000
"07221900753141","072219010100753141",3,752.76611328125,"07221900753","072219010100753",7,22,19,1,1,7,53,141,1,"**CONFIDENTIAL**",11,3,1,4,12,2007,4,2,3,2009,6000,1210,7210
"07221900753152","072219010100753152",3,752.76611328125,"07221900753","072219010100753",7,22,19,1,1,7,53,152,1,"**CONFIDENTIAL**",1,13,1,5,7,2007,4,1,,,10000,0,10000
"12010200401004","120102088800401004",1,719.368041992188,"12010200401","120102088800401",12,1,2,8,88,4,1,4,1,"**CONFIDENTIAL**",1,3,,2,11,2007,8,1,,,170,0,170
"12010200401023","120102088800401023",1,719.368041992188,"12010200401","120102088800401",12,1,2,8,88,4,1,23,1,"**CONFIDENTIAL**",2,1,,3,11,2007,7,1,,,6,2008,2014
"12010200401114","120102088800401114",1,719.368041992188,"12010200401","120102088800401",12,1,2,8,88,4,1,114,1,"**CONFIDENTIAL**",2,1,,5,3,2008,8,2,8,2008,2500,0,2500
"12010200401132","120102088800401132",1,719.368041992188,"12010200401","120102088800401",12,1,2,8,88,4,1,132,1,"**CONFIDENTIAL**",1,1,,5,5,2008,7,1,,,400,0,400
"12010200401150","120102088800401150",1,719.368041992188,"12010200401","120102088800401",12,1,2,8,88,4,1,150,1,"**CONFIDENTIAL**",4,1,,2,11,2007,8,1,,,200,200,400
"12010200901003","120102088800901003",1,512.643493652344,"12010200901","120102088800901",12,1,2,8,88,9,1,3,1,"**CONFIDENTIAL**",1,1,,2,4,2007,5,1,,,500,0,500
"12010200901120","120102088800901120",1,512.643493652344,"12010200901","120102088800901",12,1,2,8,88,9,1,120,1,"**CONFIDENTIAL**",4,1,,2,6,2007,8,2,9,2008,250,0,250
"12010200901138","120102088800901138",1,512.643493652344,"12010200901","120102088800901",12,1,2,8,88,9,1,138,1,"**CONFIDENTIAL**",5,2,,2,9,2007,6,1,,,1000,0,1000
"12010200901177","120102088800901177",1,512.643493652344,"12010200901","120102088800901",12,1,2,8,88,9,1,177,1,"**CONFIDENTIAL**",5,1,,2,4,2007,8,2,,,300,0,300
