"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"69","55","0.205113636363636","0.217332549941246","0.261904761904762","0.302325581395349","0.30952380952381","0.360858815097946","0.362637362637363","0.37719298245614","0.390834645892084","0.393478260869565","500","urban","poor_npl1"
"70","60","0.152119565217391","0.159090909090909","0.2","0.232772337821297","0.238223938223938","0.451754385964912","0.455947136563877","0.470198675496689","0.483660130718954","0.486902398911133","500","urban","poor_npl1"
"71","65","0.0975609756097561","0.108695652173913","0.13953488372093","0.166666666666667","0.170731707317073","0.671772428884026","0.673960612691466","0.68640350877193","0.699346405228758","0.7017591224281","500","urban","poor_npl1"
"72","70","0.0666666666666667","0.0697674418604651","0.1","0.121951219512195","0.125","0.778993435448578","0.781453370029529","0.791666666666667","0.804347826086957","0.805748531936689","500","urban","poor_npl1"
"73","75","0","0","0.0227272727272727","0.025","0.0256410256410256","0.932017543859649","0.933767508644435","0.938864628820961","0.947142373045457","0.947601107400748","500","urban","poor_npl1"
"74","80","0","0","0","0","0","0.97136563876652","0.971491228070175","0.975770925110132","0.980306345733042","0.980434782608696","500","urban","poor_npl1"
"75","85","0","0","0","0","0","1","1","1","1","1","500","urban","poor_npl1"
"76","90","0","0","0","0","0","1","1","1","1","1","500","urban","poor_npl1"
"77","95","0","0","0","0","0","1","1","1","1","1","500","urban","poor_npl1"
"78","5","0.722222222222222","0.75","0.892857142857143","1","1","0","0","0.0238095238095238","0.051948051948052","0.0609756097560976","100","full","poor_npl1"
"79","10","0.722222222222222","0.75","0.892857142857143","1","1","0","0","0.0238095238095238","0.051948051948052","0.0609756097560976","100","full","poor_npl1"
"80","15","0.437432065217391","0.479913043478261","0.652173913043478","0.818181818181818","0.850178571428571","0.0609393147502904","0.0714285714285714","0.127906976744186","0.191807165437302","0.205128205128205","100","full","poor_npl1"
"81","20","0.333333333333333","0.363636363636364","0.555555555555556","0.727272727272727","0.785714285714286","0.0952220077220077","0.105882352941176","0.168674698795181","0.235371517027864","0.253015860912002","100","full","poor_npl1"
"82","25","0.333333333333333","0.357142857142857","0.545454545454545","0.714285714285714","0.761974789915966","0.10123417721519","0.115240384615385","0.179487179487179","0.25","0.267441860465116","100","full","poor_npl1"
"83","30","0.125","0.142857142857143","0.291666666666667","0.461538461538462","0.5","0.243581081081081","0.260247286959616","0.345032840722496","0.432432432432432","0.454574223245109","100","full","poor_npl1"
"84","35","0.0665625","0.0952380952380952","0.222222222222222","0.384615384615385","0.428794642857143","0.29723665973666","0.313953488372093","0.402597402597403","0.493670886075949","0.506837837837838","100","full","poor_npl1"
"85","40","0","0.05","0.166666666666667","0.3125","0.352941176470588","0.357118395303327","0.371776556776557","0.465753424657534","0.558441558441558","0.57147212543554","100","full","poor_npl1"
"86","45","0","0","0.0909090909090909","0.222474747474747","0.25","0.467510822510822","0.487162618083671","0.576923076923077","0.670588235294118","0.683544303797468","100","full","poor_npl1"
"87","50","0","0","0.0416666666666667","0.12025","0.150096153846154","0.547595238095238","0.565735294117647","0.653846153846154","0.736842105263158","0.750073529411765","100","full","poor_npl1"
"88","55","0","0","0.04","0.117647058823529","0.142857142857143","0.604598986285033","0.621575023299161","0.704124579124579","0.785714285714286","0.8","100","full","poor_npl1"
"89","60","0","0","0","0.105263157894737","0.117647058823529","0.666666666666667","0.67948717948718","0.756253908692933","0.829363319607222","0.840084337349397","100","full","poor_npl1"
"90","65","0","0","0","0.0909090909090909","0.105263157894737","0.791036098576883","0.807669138090825","0.87012987012987","0.925","0.931833538083538","100","full","poor_npl1"
"91","70","0","0","0","0.0666666666666667","0.0909090909090909","0.846153846153846","0.857142857142857","0.91304012345679","0.961038961038961","0.964285714285714","100","full","poor_npl1"
"92","75","0","0","0","0.037108262108262","0.0526315789473684","0.939005570611262","0.949334631613113","0.975903614457831","1","1","100","full","poor_npl1"
"93","80","0","0","0","0","0","0.962962962962963","0.973333333333333","0.988372093023256","1","1","100","full","poor_npl1"
"94","85","0","0","0","0","0","1","1","1","1","1","100","full","poor_npl1"
"95","90","0","0","0","0","0","1","1","1","1","1","100","full","poor_npl1"
"96","95","0","0","0","0","0","1","1","1","1","1","100","full","poor_npl1"
"97","5","0.835290885585003","0.845360824742268","0.888888888888889","0.93206610668703","0.939393939393939","0.0122842595269066","0.0127860926979487","0.0227848101265823","0.0328324383071218","0.0346577754790404","500","full","poor_npl1"
"98","10","0.835290885585003","0.845360824742268","0.888888888888889","0.93206610668703","0.939393939393939","0.0122842595269066","0.0127860926979487","0.0227848101265823","0.0328324383071218","0.0346577754790404","500","full","poor_npl1"
"99","15","0.566976465687806","0.5832928802589","0.653061224489796","0.716981132075472","0.725006868131868","0.100979970977966","0.106033957667123","0.129073091057575","0.152548842023548","0.157248157248157","500","full","poor_npl1"
"100","20","0.46996875","0.483036236119228","0.556701030927835","0.625068681318681","0.63553525913339","0.139529098692584","0.144239508236906","0.168689427637199","0.193471389204085","0.197500771604938","500","full","poor_npl1"
"101","25","0.465346534653465","0.475222522252225","0.550229357798165","0.61800648673694","0.630641563893991","0.150246305418719","0.15460338125275","0.179551122194514","0.204491611879392","0.21092154319987","500","full","poor_npl1"
"102","30","0.224485027655922","0.237113402061856","0.295918367346939","0.360095238095238","0.375","0.306528660459159","0.312013496746094","0.34732953072336","0.381809729064039","0.386772603475392","500","full","poor_npl1"
"103","35","0.159562379110251","0.172026718800912","0.233009708737864","0.292040369891618","0.304774436090226","0.362708515396083","0.370351851851852","0.40547263681592","0.439399551066218","0.445821333838575","500","full","poor_npl1"
"104","40","0.10989010989011","0.116057330827068","0.168104409905555","0.22","0.229171444954128","0.425423619338089","0.431077694235589","0.467866323907455","0.502477113289218","0.508599508599509","500","full","poor_npl1"
"105","45","0.0449313358302122","0.0531634938409854","0.0934579439252336","0.132687074829932","0.141179667519182","0.539042360385821","0.545673742501154","0.58004854368932","0.613639142031563","0.622109426094164","500","full","poor_npl1"
"106","50","0.01","0.0111050061050061","0.0418859649122807","0.0714285714285714","0.0754870795734208","0.613061274112498","0.617997923119185","0.651796572692095","0.684483424888825","0.691734070023544","500","full","poor_npl1"
"107","55","0.00980154197601371","0.0105208333333333","0.0396039603960396","0.0679611650485437","0.0714285714285714","0.66421430414271","0.671605619859884","0.701492537313433","0.735007425742574","0.740662320329829","500","full","poor_npl1"
"108","60","0","0.00970873786407767","0.0303030303030303","0.053777971519907","0.0600060240963855","0.720400372845849","0.725490196078431","0.754430379746835","0.785921104261863","0.790536717906726","500","full","poor_npl1"
"109","65","0","0","0.0204081632653061","0.0425531914893617","0.0476190476190476","0.840909090909091","0.845561670641472","0.868932038834951","0.891139240506329","0.896050230023002","500","full","poor_npl1"
"110","70","0","0","0.0115610799251537","0.032258064516129","0.0381137309292649","0.887499200767263","0.892226890756303","0.911425369198312","0.930174563591022","0.932668329177057","500","full","poor_npl1"
"111","75","0","0","0","0.010989010989011","0.0114942528735632","0.962209432418264","0.965169786975348","0.976592938311688","0.987405541561713","0.987776548343536","500","full","poor_npl1"
"112","80","0","0","0","0","0","0.982232372353754","0.982758620689655","0.990147783251232","0.997468674082598","0.997524752475248","500","full","poor_npl1"
"113","85","0","0","0","0","0","1","1","1","1","1","500","full","poor_npl1"
"114","90","0","0","0","0","0","1","1","1","1","1","500","full","poor_npl1"
"115","95","0","0","0","0","0","1","1","1","1","1","500","full","poor_npl1"
