"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-3.95827502041148","3.44176405673006","1.12419964367592","250","full","poor_2005_125"
"-3.37530412738167","3.36011856908546","1.12116890024362","300","full","poor_2005_125"
"-3.05230910279881","2.88809707169137","1.0653317736331","350","full","poor_2005_125"
"-2.85960285602211","2.81834248713692","1.11395986605105","400","full","poor_2005_125"
"-2.66179849589789","2.53083173371163","1.03496774986759","450","full","poor_2005_125"
"-2.50080019160581","2.31962806639562","1.0470178000959","500","full","poor_2005_125"
"-11.5584608276253","11.5850743826392","4.12646564229112","100","rural","poor_2005_250"
"-9.33671317924475","8.9285719679918","4.26657538910168","150","rural","poor_2005_250"
"-7.80214213189737","7.51940205520498","4.01093817580294","200","rural","poor_2005_250"
"-6.72251082563914","6.75681219300374","4.04979790766671","250","rural","poor_2005_250"
"-6.00758567369676","5.64572788581709","4.00539195913611","300","rural","poor_2005_250"
"-5.27153404980389","5.07868691624907","4.21185399489048","350","rural","poor_2005_250"
"-4.9573494642334","4.86732029354186","4.20018307008004","400","rural","poor_2005_250"
"-4.21375141444285","4.02925060644042","4.0942734333222","450","rural","poor_2005_250"
"-3.70768722787323","3.80961625617509","4.03738119428052","500","rural","poor_2005_250"
"-7.50498793251843","7.18143617414713","-2.0292508623645","100","urban","poor_2005_250"
"-5.94387662761778","5.35936115471507","-1.75942114150318","150","urban","poor_2005_250"
"-4.61286979892196","4.6700743800464","-1.8033921476298","200","urban","poor_2005_250"
"-3.90741695474075","3.62419963631469","-1.81403905394845","250","urban","poor_2005_250"
"-3.40510910597715","3.2688961301811","-1.86477488731264","300","urban","poor_2005_250"
"-2.79106030674526","2.73054660086325","-1.86925800127708","350","urban","poor_2005_250"
"-2.43771611758917","2.42866882122366","-1.85659432398994","400","urban","poor_2005_250"
"-1.84840210287385","2.18133587393221","-1.79849556214712","450","urban","poor_2005_250"
"-1.32716694589806","1.50082141691682","-1.84422414059072","500","urban","poor_2005_250"
"-11.5772950846075","10.8656648643579","2.51383698254167","100","full","poor_2005_250"
"-8.86167533859758","8.5801147654853","2.27112547166998","150","full","poor_2005_250"
"-7.08898894869107","7.49940450258715","2.43084645704044","200","full","poor_2005_250"
"-6.87998543333477","6.95878124920301","2.29602330998814","250","full","poor_2005_250"
"-6.11822100932227","5.30521244650595","2.40201110177082","300","full","poor_2005_250"
"-5.14917885012891","5.32350061175804","2.35383349019893","350","full","poor_2005_250"
"-4.92928520912417","4.86798689933771","2.4305346641279","400","full","poor_2005_250"
"-4.96255671928757","4.66199141860139","2.40745308844624","450","full","poor_2005_250"
"-4.24021713323657","4.07083381896978","2.40017848965416","500","full","poor_2005_250"
"-10.001762416091","9.92585670273892","0.363484137181055","100","rural","poor_2005_500"
"-7.94935468792226","9.12637054382729","0.0854040398960128","150","rural","poor_2005_500"
"-6.99128980302377","6.9882522639067","0.0315013183387053","200","rural","poor_2005_500"
"-6.31116726642273","6.5818205784797","0.0481875417753556","250","rural","poor_2005_500"
"-5.4320545580128","5.53590049461252","0.154120350306598","300","rural","poor_2005_500"
"-4.9013821861762","5.13722550575679","0.226406744211563","350","rural","poor_2005_500"
"-4.74595581043406","4.46272741250366","0.1489731089947","400","rural","poor_2005_500"
"-3.943661484382","4.30090942040629","0.287955977986247","450","rural","poor_2005_500"
"-3.5275953748795","3.67729318599779","0.196484795315777","500","rural","poor_2005_500"
"-11.0086786974681","11.1183356574809","1.22715824439149","100","urban","poor_2005_500"
"-8.84481642345414","8.09984625013137","1.09812502557872","150","urban","poor_2005_500"
"-7.35593426467676","6.92535253942214","1.25552862990439","200","urban","poor_2005_500"
"-5.72839733045264","5.82070334351913","1.13520636767906","250","urban","poor_2005_500"
"-4.82648925906432","4.72597989934257","1.23585117883162","300","urban","poor_2005_500"
"-4.43911837181458","4.16958979537199","1.05109682215198","350","urban","poor_2005_500"
"-3.35659987887605","3.42171772614985","1.12830718658376","400","urban","poor_2005_500"
"-2.72660129146377","2.91956266041613","1.1799050890485","450","urban","poor_2005_500"
"-2.14088131457996","2.14723319864189","1.05717225715456","500","urban","poor_2005_500"
"-10.1295459395853","11.5174835275709","0.426161707029865","100","full","poor_2005_500"
"-8.67675396918249","9.26513213191482","0.481285987051863","150","full","poor_2005_500"
"-6.99660333342361","8.02827130750506","0.625142602120077","200","full","poor_2005_500"
"-6.50701647217181","6.53502532890329","0.376792710336266","250","full","poor_2005_500"
"-5.77758573549491","6.37186181355281","0.559250682008174","300","full","poor_2005_500"
"-5.43013968071709","5.64159597463809","0.426393755997458","350","full","poor_2005_500"
"-4.9289092524481","4.89903014951893","0.590254038721899","400","full","poor_2005_500"
"-4.73087139032312","4.83599316314955","0.575888771155994","450","full","poor_2005_500"
"-4.09625003873911","4.35723956854262","0.509158239140283","500","full","poor_2005_500"
"-9.48882647685245","8.99213766099889","3.50829406557334","100","rural","poor_bottom_20"
"-7.88706360227844","7.71755527387278","3.51024607692428","150","rural","poor_bottom_20"
"-6.36214125796405","6.1728596279074","3.14886233982623","200","rural","poor_bottom_20"
"-5.45646663476759","5.29714225871231","3.19639191002062","250","rural","poor_bottom_20"
"-5.27423440605896","4.99253820299052","3.31762012473324","300","rural","poor_bottom_20"
"-4.51330646529238","4.16408226513294","3.23916574094354","350","rural","poor_bottom_20"
"-4.20741287526742","4.31289541243041","3.33872714726114","400","rural","poor_bottom_20"
"-3.59191594060778","3.42193264179688","3.33130417508973","450","rural","poor_bottom_20"
"-3.00316899314368","3.06606755688146","3.30310349392804","500","rural","poor_bottom_20"
"-6.10362675704809","4.65626067112763","-1.38769232017696","100","urban","poor_bottom_20"
"-4.32491191694358","3.69921490916687","-1.09405138526185","150","urban","poor_bottom_20"
"-3.86013121702599","3.29898311683162","-1.24957433927731","200","urban","poor_bottom_20"
"-2.89066123012561","2.76152860258338","-1.22453576032417","250","urban","poor_bottom_20"
"-2.59274412380058","2.38691107563768","-1.24335602475898","300","urban","poor_bottom_20"
"-2.10316974524877","2.14835844541175","-1.24482802311653","350","urban","poor_bottom_20"
"-1.5383420548116","1.72056046231029","-1.29521819587634","400","urban","poor_bottom_20"
"-1.24723461437059","1.58177149512492","-1.20102962823918","450","urban","poor_bottom_20"
"-0.917590376987229","1.18267204199244","-1.27140158274479","500","urban","poor_bottom_20"
"-8.96908599472565","8.32727792596148","2.17101444754591","100","full","poor_bottom_20"
"-7.29489740106385","6.89510520536254","1.86365343781156","150","full","poor_bottom_20"
"-6.59574184277327","5.63647330377354","2.18984358157646","200","full","poor_bottom_20"
"-6.28255651668905","5.43058011216936","2.02560762250234","250","full","poor_bottom_20"
"-4.78230996714784","4.55433389587774","1.88638864827226","300","full","poor_bottom_20"
"-4.35894063891391","4.27342691061386","1.96858400138049","350","full","poor_bottom_20"
"-3.98229385022841","4.07851835922589","2.01795495596069","400","full","poor_bottom_20"
"-4.02499962750421","3.67688700535081","1.88056762381603","450","full","poor_bottom_20"
"-3.76784207741809","3.33873266700417","1.96799991820902","500","full","poor_bottom_20"
"-12.1843501608638","11.8538979624074","4.09714534736751","100","rural","poor_bottom_40"
"-9.61788110020058","8.93109577859894","4.17715470477007","150","rural","poor_bottom_40"
"-7.72378664808341","7.33623265518849","3.87976879549106","200","rural","poor_bottom_40"
"-7.00961313003898","7.23376751477573","3.94800740879978","250","rural","poor_bottom_40"
"-6.03173820473207","5.51999815690183","3.93331460800163","300","rural","poor_bottom_40"
"-5.9762818177306","5.32561702464608","4.08236838727966","350","rural","poor_bottom_40"
"-4.90952816920393","5.01190059584748","4.07310237815769","400","rural","poor_bottom_40"
"-4.39594133924532","4.33650048844101","4.03043374424914","450","rural","poor_bottom_40"
"-3.87488429497114","3.89308688938798","3.91742327649012","500","rural","poor_bottom_40"
"-8.64227274910303","7.87023663179557","-1.84165046158162","100","urban","poor_bottom_40"
"-6.35091242213317","5.88254017046909","-1.62458143140959","150","urban","poor_bottom_40"
"-4.76432179997378","4.70900472006822","-1.70788195161959","200","urban","poor_bottom_40"
"-4.18565086071641","4.17877198573626","-1.65530498954287","250","urban","poor_bottom_40"
"-3.55407817906609","3.54172136036451","-1.68523170213285","300","urban","poor_bottom_40"
"-3.12092221457811","2.82695729228586","-1.75133382336592","350","urban","poor_bottom_40"
"-2.43969495760037","2.58250586999804","-1.70134666341505","400","urban","poor_bottom_40"
"-2.04810722583038","2.28889696334625","-1.65056016416654","450","urban","poor_bottom_40"
"-1.41384217473723","1.48163868405868","-1.70412952803718","500","urban","poor_bottom_40"
"-11.3104854216884","10.6813677211749","2.52160552825268","100","full","poor_bottom_40"
"-9.4245964092894","8.72981637779413","2.13910711930995","150","full","poor_bottom_40"
"-7.41906930678446","7.43387966856398","2.34100471939969","200","full","poor_bottom_40"
"-6.88173636810043","7.15839088561277","2.17429658191135","250","full","poor_bottom_40"
"-6.47140152741798","5.69044725829614","2.42094873704811","300","full","poor_bottom_40"
"-5.21611169909515","5.3275243063897","2.3601070911881","350","full","poor_bottom_40"
"-5.14670962683204","4.84201005401498","2.40507148164686","400","full","poor_bottom_40"
"-4.86692576381841","4.83611722123375","2.39496528741869","450","full","poor_bottom_40"
"-4.31080378740138","4.23313787334002","2.35456570975393","500","full","poor_bottom_40"
"-12.1560826026461","11.6993125815886","1.91400789314302","100","rural","poor_bottom_60"
"-9.74149341498353","9.5227369723221","1.88565744593111","150","rural","poor_bottom_60"
"-8.11360464153396","7.63639636795282","1.47180659283835","200","rural","poor_bottom_60"
"-7.03862667657278","7.4694041107752","1.76541590976746","250","rural","poor_bottom_60"
"-6.5658891989025","6.36295164305737","1.70964716748652","300","rural","poor_bottom_60"
"-5.64312936809278","5.18425989778537","1.74288125078316","350","rural","poor_bottom_60"
"-5.19911882810758","5.0927136071833","1.79515689890376","400","rural","poor_bottom_60"
"-4.50902217866089","4.35163801075479","1.83979229675649","450","rural","poor_bottom_60"
"-4.3449950344517","4.01135821273963","1.67752112126429","500","rural","poor_bottom_60"
"-10.3345095961394","9.91491746515094","-1.89760349249061","100","urban","poor_bottom_60"
"-8.53718380799591","7.74540692394532","-2.03657594522165","150","urban","poor_bottom_60"
"-6.10001703165555","6.19850621906163","-1.97612282041797","200","urban","poor_bottom_60"
"-5.4522992855956","5.14355133702807","-2.03456225825046","250","urban","poor_bottom_60"
"-4.48116734839124","4.38049820708464","-1.95886665603008","300","urban","poor_bottom_60"
"-3.64329217041695","3.84988783064698","-2.03229183429799","350","urban","poor_bottom_60"
"-3.14206105766087","3.17570223007446","-1.91885687221236","400","urban","poor_bottom_60"
"-2.6420604108946","2.868513571296","-1.96078883136075","450","urban","poor_bottom_60"
"-2.08657005343481","2.01364794035373","-2.05283316590457","500","urban","poor_bottom_60"
"-10.8873034593313","11.7654732883935","0.744577940034716","100","full","poor_bottom_60"
"-10.1177841320223","9.69978939941452","0.727080657948915","150","full","poor_bottom_60"
"-8.14212277873469","8.23067164028606","0.724363027066645","200","full","poor_bottom_60"
"-7.00291996041763","7.20372781378351","0.487690190585903","250","full","poor_bottom_60"
"-6.61437373198079","6.4306388078044","0.790644524267158","300","full","poor_bottom_60"
"-5.94959078472368","6.23353181388887","0.612254284175566","350","full","poor_bottom_60"
"-6.0328460516441","5.99381204784128","0.780727503075787","400","full","poor_bottom_60"
"-5.13446136109226","4.88424208386587","0.798817310518171","450","full","poor_bottom_60"
"-4.49106638085125","4.70697897075716","0.651316627207539","500","full","poor_bottom_60"
"-9.68474864261584","10.1376154088524","1.43241238402377","100","rural","poor_bottom_80"
"-7.60008570702311","8.59438249610421","1.12224159039635","150","rural","poor_bottom_80"
"-6.97668825976654","7.11151368887448","1.07705532925296","200","rural","poor_bottom_80"
"-6.14330361950724","6.54402174941683","1.09946539236454","250","rural","poor_bottom_80"
"-5.42658088314723","5.51615769312527","1.23703555360987","300","rural","poor_bottom_80"
"-4.89229073948278","5.05381866141797","1.26253525973423","350","rural","poor_bottom_80"
"-4.72218840174564","4.65281803367548","1.22138260245506","400","rural","poor_bottom_80"
"-4.03861407180861","4.16582648115671","1.36650304861895","450","rural","poor_bottom_80"
"-3.36628190298511","3.60845071671116","1.25229903069949","500","rural","poor_bottom_80"
"-10.7179787944889","10.7049889929046","-0.885549471873454","100","urban","poor_bottom_80"
"-8.55270485169246","7.98384558820038","-0.828096366303403","150","urban","poor_bottom_80"
"-7.15020497427038","6.95490888444486","-0.647669435625201","200","urban","poor_bottom_80"
"-5.73706802619152","5.58980012311683","-0.802595840965214","250","urban","poor_bottom_80"
"-4.84399646604323","4.92864912560551","-0.65910762368063","300","urban","poor_bottom_80"
"-3.89461272907871","4.08746269666358","-0.875726916687653","350","urban","poor_bottom_80"
"-3.45307443695735","3.33487620030287","-0.782907164482886","400","urban","poor_bottom_80"
"-2.7555287560352","2.91523418160139","-0.707147553308116","450","urban","poor_bottom_80"
"-2.31718809202933","2.09449429357883","-0.842995734963621","500","urban","poor_bottom_80"
"-9.96451162542224","11.9893625599307","0.686880597160191","100","full","poor_bottom_80"
"-8.53056918922743","9.28605578842538","0.682616798438883","150","full","poor_bottom_80"
"-7.00101104554126","7.832921240476","0.763763999991595","200","full","poor_bottom_80"
"-6.83953703671944","6.61908584839484","0.5738405091265","250","full","poor_bottom_80"
"-5.66067022411894","6.3823907841964","0.763878669815618","300","full","poor_bottom_80"
"-5.43675329118358","5.50840637402526","0.611446660353565","350","full","poor_bottom_80"
"-4.83261297943374","5.0600115286543","0.777163936014023","400","full","poor_bottom_80"
"-4.73326736953176","4.82604601203669","0.767673153659475","450","full","poor_bottom_80"
"-4.24965342314809","4.47402565917269","0.702793785835104","500","full","poor_bottom_80"
