"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1240","20","0.947140266537393","0.950323974082073","0.962962962962963","0.974416368007984","0.976595744680851","0","0","0.0238095238095238","0.0571428571428571","0.0625504032258064","500","full","poor_2011_1500"
"1241","25","0.89935725029168","0.90280777537797","0.921589398471253","0.93882086857185","0.941938598920116","0","0","0.0465116279069767","0.1","0.107242063492063","500","full","poor_2011_1500"
"1242","30","0.808189655172414","0.811273775055161","0.837059586785108","0.859307359307359","0.86567820239462","0.058781512605042","0.0714285714285714","0.15625","0.25","0.259356725146199","500","full","poor_2011_1500"
"1243","35","0.741292257488966","0.746236559139785","0.774678111587983","0.800450551874351","0.806388239420154","0.117647058823529","0.133245614035088","0.228571428571429","0.324774774774774","0.351391096979332","500","full","poor_2011_1500"
"1244","40","0.634569186607374","0.639056970983723","0.671673819742489","0.701501944061207","0.708519391327767","0.194422043010753","0.219512195121951","0.333333333333333","0.4375","0.461607142857143","500","full","poor_2011_1500"
"1245","45","0.524602308388097","0.531728665207877","0.561422093369016","0.593167783380535","0.598698481561822","0.233333333333333","0.25","0.363636363636364","0.482758620689655","0.5","500","full","poor_2011_1500"
"1246","50","0.43990768832322","0.448483109364934","0.479744136460554","0.513803367149693","0.519234913793103","0.333333333333333","0.354838709677419","0.472222222222222","0.58994391025641","0.615384615384615","500","full","poor_2011_1500"
"1247","55","0.387708575291257","0.392624728850325","0.424892703862661","0.457283065333913","0.462861868182937","0.382352941176471","0.4","0.516129032258065","0.648648648648649","0.666666666666667","500","full","poor_2011_1500"
"1248","60","0.350516197812779","0.354895794300805","0.386338992008602","0.417558886509636","0.423418720670646","0.388844086021505","0.41011396011396","0.526315789473684","0.653846153846154","0.666891891891892","500","full","poor_2011_1500"
"1249","65","0.302558909485254","0.308017510166674","0.336206896551724","0.368876220891798","0.374474574699856","0.413742393509128","0.4375","0.552631578947368","0.666666666666667","0.689721485411141","500","full","poor_2011_1500"
