"","Score","poor_npl1","poor_npl2","poor_150npl1","poor_200npl1","poor_2011_100","poor_2011_190","poor_2011_320","poor_2011_550","poor_2011_800","poor_2011_1100","poor_2011_1500","poor_2011_2170","poor_2005_125","poor_2005_250","poor_2005_500","poor_bottom_20","poor_bottom_40","poor_bottom_60","poor_bottom_80"
"49",48,0.197716888135801,0.0379862126539815,0.418367737931695,0.620008647307911,0.0196058836066156,0.132871778049445,0.414808065591214,0.74449054331991,0.867118905227579,0.912056424799022,0.934277313284957,0.944371778362102,0.0658738024035679,0.319952609675069,0.767792056040925,0.171912609841949,0.352036464096605,0.594871995592021,0.787332309943932
"50",49,0.189263023823364,0.036022441631618,0.407452389627176,0.610254419758315,0.0184806299118916,0.126322918449384,0.404012879332956,0.737416598724448,0.8636279225221,0.910540992087387,0.933750404953757,0.944526768915114,0.0627290720975452,0.309451816926533,0.761171120139818,0.164354060868115,0.341488313607354,0.584861031430078,0.781398328306598
"51",50,0.181089036011073,0.034156587033493,0.396627625247779,0.600411176847873,0.0174188112149427,0.120052145486896,0.393309812086258,0.730217776688888,0.860060027688081,0.909002051056517,0.933219574267138,0.944681352931203,0.0597248686495668,0.299144058311549,0.754421783815042,0.157064808012713,0.331094721981637,0.574779517797026,0.775346017178429
"52",51,0.173192656594897,0.0323841313737886,0.385903151541872,0.590486159145975,0.0164169797030922,0.114052022718726,0.382708213594171,0.722895759015472,0.856414305919474,0.907439327212026,0.932684796880667,0.944835531335891,0.0568558139910622,0.289035936336705,0.747544971477429,0.150040794139757,0.320863332504307,0.564635424072799,0.769175638050277
"53",52,0.165570982080587,0.0307007284873266,0.375288295001568,0.58048686786494,0.0154718605865381,0.108314868732712,0.372217057044227,0.715452455685896,0.852689873471446,0.905852545998467,0.932146048377181,0.944989305053377,0.0541166502813883,0.279133336537075,0.740541818361189,0.143277505615777,0.310801205863128,0.554436926598921,0.762887610842066
"54",53,0.158220529497654,0.0291022009359754,0.364791972705889,0.570421043811956,0.0145803450489182,0.102832812970104,0.361844912026614,0.707890007874766,0.848885880227962,0.904241432928096,0.931603304267945,0.945142675006539,0.0515022460336392,0.269441430624183,0.733413675716113,0.1367700245134,0.300914810436927,0.544192383215748,0.756482519173225
"55",54,0.15113729183213,0.0275845369806021,0.354422666309131,0.560296644730697,0.0137394832900556,0.097597847416339,0.351599920519789,0.700210790196725,0.845001512328549,0.902605713714081,0.931056539993849,0.94529564211693,0.0490076010929371,0.259964684100766,0.726162115422581,0.130513079056273,0.291210016571159,0.533910306526,0.749961115330737
"56",55,0.144316792498082,0.0261438871859115,0.344188399295443,0.550121821163046,0.0129464776873699,0.0926018741381044,0.341489776006354,0.692417412139693,0.841035994849889,0.900945114408227,0.930505730926622,0.945448207304772,0.0466278505628996,0.250706868018961,0.718788933975441,0.124501092023944,0.28169209470191,0.523599336061107,0.743324324895377
"57",56,0.137754138430715,0.0247765607194065,0.334096717580526,0.539904890978318,0.0121986760979671,0.0878367486985136,0.331521705784639,0.684512718640051,0.836988594537372,0.899259361543238,0.929950852370088,0.945600371488959,0.0443582677724594,0.241671074530712,0.711296155784147,0.11872822689074,0.27236571715385,0.513268209540123,0.736573250986518
"58",57,0.131444071445814,0.0234790213999282,0.324154673501723,0.529654312733047,0.0114935653194296,0.083294319528022,0.321702456504642,0.676499789759705,0.832858622581199,0.897548182279575,0.929391879561442,0.94575213558705,0.0421942663712619,0.232859735858789,0.703686035738489,0.113188431524518,0.263234963406865,0.502925733422024,0.729709178085993
"59",58,0.125381017570167,0.0222478835457858,0.314368813199377,0.519378658038241,0.0108287647237936,0.0789664633666904,0.31203828292151,0.66838193942959,0.828645437431109,0.895811304556928,0.928828787672559,0.945903500515267,0.0401314016375885,0.224274646303605,0.695961060991758,0.107875479319003,0.254303328600273,0.492580752960917,0.722733575401915
"60",59,0.119559134104624,0.021079907667387,0.304745167355711,0.509086583122981,0.0102020200760747,0.0748451169241409,0.302534939826073,0.660162713229418,0.824348447643249,0.894048457250342,0.928261551811334,0.946054467188496,0.0381653710782551,0.215916986894501,0.688123951916286,0.1027830076769,0.245573735022655,0.482242121979845,0.715648099734134
"61",60,0.113972354234908,0.0199719960445174,0.295289245223193,0.498786799792968,0.00961119754595659,0.07092230492762,0.293197677080522,0.65184588517929,0.81996711475214,0.892259370331018,0.927690147023052,0.946205036520277,0.0362920143953048,0.207787352294032,0.680177662190031,0.0979045538000191,0.237048546319536,0.471918672582335,0.708454597804176
