"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-6.37310607118089","5.35342745250331","0.962972375746674","200","full","poor_2011_190"
"-5.76422904299589","5.25038117296639","0.780139811270164","250","full","poor_2011_190"
"-4.62069195657399","4.50831604548608","0.612882614402665","300","full","poor_2011_190"
"-4.20065768823818","3.98585019570786","0.644149447040017","350","full","poor_2011_190"
"-3.98330609730762","3.6762954488575","0.726033889518515","400","full","poor_2011_190"
"-3.76537925121791","3.49973722778853","0.594921091654322","450","full","poor_2011_190"
"-3.6131426487591","3.1931734621186","0.695367317355273","500","full","poor_2011_190"
"-12.1483186817608","12.0232412349011","2.64408302346836","100","rural","poor_2011_320"
"-9.39578970958064","9.74856201900259","2.6588540138688","150","rural","poor_2011_320"
"-7.96149502731947","7.82832525865739","2.34422144985106","200","rural","poor_2011_320"
"-6.65818978001371","6.99230444711313","2.45663802595372","250","rural","poor_2011_320"
"-5.9576646188896","5.81320340256596","2.4088261602669","300","rural","poor_2011_320"
"-5.6899777377689","5.3656257213806","2.53577591724354","350","rural","poor_2011_320"
"-5.11147733038605","5.02592663022832","2.53618145434524","400","rural","poor_2011_320"
"-4.48836954072521","4.52946228671415","2.47916772645189","450","rural","poor_2011_320"
"-4.05954575006797","3.89962426578127","2.41799597092202","500","rural","poor_2011_320"
"-8.55362991214506","7.7390051177675","-0.771101125559236","100","urban","poor_2011_320"
"-6.20537743430861","5.73523603291437","-0.570815622391636","150","urban","poor_2011_320"
"-4.9661347053447","4.88305608740282","-0.650407667050324","200","urban","poor_2011_320"
"-4.12950808744861","4.02565913369971","-0.624019740924368","250","urban","poor_2011_320"
"-3.67604019723297","3.55859996016684","-0.633655024153148","300","urban","poor_2011_320"
"-2.8944175665915","2.92404897848157","-0.681389748571637","350","urban","poor_2011_320"
"-2.5952226690472","2.61894909697772","-0.63508344206557","400","urban","poor_2011_320"
"-1.98471467575285","2.3939910970796","-0.580672199737877","450","urban","poor_2011_320"
"-1.42518634412828","1.5609740496063","-0.630091837268017","500","urban","poor_2011_320"
"-11.4425081881961","11.3830806567899","1.8514966323022","100","full","poor_2011_320"
