"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1102","90","0.105134059865368","0.106728538283063","0.117782909930716","0.127058823529412","0.128504672897196","0.764705882352941","0.770218295218295","0.8","0.835616438356164","0.842857142857143","500","urban","poor_2011_1100"
"1103","95","0","0","0","0","0","1","1","1","1","1","500","urban","poor_2011_1100"
"1104","5","0.977272727272727","0.977777777777778","1","1","1","0","0","0","0","0","100","full","poor_2011_1100"
"1105","10","0.913978494623656","0.922222222222222","0.956043956043956","0.98876404494382","0.989247311827957","0","0","0","0.1","0.125","100","full","poor_2011_1100"
"1106","15","0.884210526315789","0.891304347826087","0.934065934065934","0.969399044505909","0.978021978021978","0","0","0","0.166666666666667","0.222222222222222","100","full","poor_2011_1100"
"1107","20","0.730337078651685","0.744431524547804","0.812132352941176","0.875064432989691","0.890139751552795","0","0","0.111111111111111","0.333333333333333","0.375","100","full","poor_2011_1100"
"1108","25","0.550534016545252","0.561797752808989","0.647058823529412","0.722318007662835","0.738108766233766","0","0","0.230769230769231","0.5","0.545454545454545","100","full","poor_2011_1100"
"1109","30","0.472527472527473","0.488636363636364","0.568181818181818","0.648380874444704","0.662887596899225","0","0","0.26969696969697","0.5","0.57172619047619","100","full","poor_2011_1100"
"1110","35","0.362637362637363","0.377777777777778","0.461538461538462","0.537634408602151","0.549450549450549","0.0997727272727273","0.125","0.375","0.625","0.666666666666667","100","full","poor_2011_1100"
"1111","40","0.304347826086957","0.318656343656344","0.404255319148936","0.477777777777778","0.494623655913978","0.111111111111111","0.153846153846154","0.4","0.666666666666667","0.714285714285714","100","full","poor_2011_1100"
"1112","45","0.274675324675325","0.287158054711246","0.372093023255814","0.445652173913043","0.462365591397849","0.125","0.166666666666667","0.428571428571429","0.667948717948717","0.727424242424242","100","full","poor_2011_1100"
"1113","50","0.241758241758242","0.261363636363636","0.344444444444444","0.421111111111111","0.433369565217391","0.125","0.181818181818182","0.428571428571429","0.714285714285714","0.75","100","full","poor_2011_1100"
"1114","55","0.21978021978022","0.233294573643411","0.311111111111111","0.388888888888889","0.400054347826087","0.142857142857143","0.2","0.452272727272727","0.714285714285714","0.785714285714286","100","full","poor_2011_1100"
