"","Score","poor_npl1","poor_npl2","poor_150npl1","poor_200npl1","poor_2011_100","poor_2011_190","poor_2011_320","poor_2011_550","poor_2011_800","poor_2011_1100","poor_2011_1500","poor_2011_2170","poor_2005_125","poor_2005_250","poor_2005_500","poor_bottom_20","poor_bottom_40","poor_bottom_60","poor_bottom_80"
"67",66,0.0828453435923326,0.0116149894898887,0.18734810754995,0.338656230142979,0.00592839358574488,0.0478487749374322,0.1828469229616,0.522674919976023,0.747571083405476,0.864446060497785,0.918990373395443,0.946916483934639,0.0270944475569477,0.136690801820642,0.553532531936775,0.0591958343701595,0.164929384326962,0.315573750669265,0.583087741262823
"68",67,0.0795950943475733,0.0110211287850604,0.180984690393213,0.33081439144876,0.00559866280303209,0.0455715895351207,0.176679709925237,0.51464858246484,0.742935730075736,0.862582789610612,0.918485010781248,0.947139279307075,0.0257472716950129,0.13178245802232,0.546641475140897,0.0565730960318614,0.159250201884523,0.307714521846641,0.576468733595062
"69",68,0.0764617304433196,0.0104573102264207,0.174790922881858,0.323065433065285,0.00528717374553145,0.0433978387879557,0.170677062558427,0.506614681809334,0.738245061349032,0.86069803417312,0.917976776943278,0.947361191572438,0.0244653949844331,0.127024431918165,0.539732497539738,0.054059883875339,0.153730575872863,0.299965240341914,0.569822168236468
"70",69,0.0734418730830839,0.00992204610089894,0.168765444556958,0.315412432545459,0.0049929277812242,0.0413232859989993,0.164837522935141,0.498577363621914,0.733499504239637,0.85879166007176,0.917465659085393,0.947582223795473,0.0232458161644122,0.122413973727787,0.532808216979328,0.051652206410506,0.148368499666512,0.292328705245803,0.563150340275969
"71",70,0.0705321762421493,0.00941391916597791,0.162906674260681,0.307858274236581,0.00471497980439197,0.0393438245984228,0.159159433722936,0.490540780574421,0.728699528911519,0.856863535564115,0.916951644398708,0.947802379033955,0.0220856559259489,0.117948246514065,0.525871274799788,0.0493461663739296,0.143161811954888,0.284807485743325,0.556455580990792
"72",71,0.0677293321423419,0.00893157963397411,0.15721282639349,0.30040564753719,0.00445243549087976,0.0374554784303735,0.153640953352595,0.482509083819776,0.72384564917979,0.854913531382827,0.916434720062215,0.948021660338674,0.0209821535507779,0.113624338577007,0.518924331839278,0.0471379633290434,0.138108211059653,0.277403921650235,0.549740254686971
"73",72,0.0650300761653717,0.00847374225209784,0.151681926995189,0.293057045887137,0.00420444868044619,0.035654401510408,0.148280070973606,0.474486414420278,0.718938422953618,0.852941520840853,0.915914873243419,0.948240070753412,0.0199326634705251,0.109439275254338,0.511970064374323,0.0450238956808414,0.133205268857725,0.27012012477855,0.543006755439669
"74",73,0.062431191232936,0.00803918347895843,0.146311829569401,0.285814766468994,0.00397021888186459,0.0339368773120609,0.143074621127135,0.466476894820161,0.713978452617687,0.85094737993801,0.91539209109898,0.948457613314933,0.0189346517706171,0.105390030115947,0.505011160009587,0.0430003621545519,0.128450444264514,0.262957981088919,0.536257503742634
"75",74,0.0599295116821321,0.00762673875764123,0.14110023057985,0.278680910595211,0.00374898889639547,0.0322993176371935,0.138022298076017,0.458484620399639,0.708966385349389,0.848930987468767,0.91486636077536,0.948674291052967,0.017985692660791,0.101473535544692,0.49805031353046,0.0410638627856149,0.123841096239099,0.255919153584324,0.52949494307649
"76",75,0.057521926664809,0.00723529988501532,0.136044684555431,0.271657384752219,0.00354004255523893,0.0307382611209049,0.133120669738937,0.450513651147084,0.70390291336903,0.846892225131221,0.914337669409484,0.948890106990189,0.0170834649315721,0.0976866927008907,0.49109022273203,0.0392109994659875,0.119374496279821,0.249005085896862,0.522721536406079
"77",76,0.055205383099347,0.00686381247652616,0.131142618749453,0.264745902269753,0.00334270256659026,0.029250371418015,0.12836719118345,0.442568003485092,0.698788774120427,0.844830977637215,0.913806004129412,0.949105064142212,0.016225748413793,0.0940263808722097,0.484133584238157,0.0374384760894414,0.115047840385145,0.242217006517223,0.515939762617371
