"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"68","50","0.210391363022942","0.214285714285714","0.25","0.282051282051282","0.285714285714286","0.133180518689766","0.134782608695652","0.142241379310345","0.15","0.150655021834061","500","urban","poor_npl1"
"69","55","0.125","0.128205128205128","0.162790697674419","0.184210526315789","0.184334992887624","0.22368350311262","0.226086956521739","0.235807860262009","0.24507658643326","0.246200802009304","500","urban","poor_npl1"
"70","60","0.1","0.102564102564103","0.142857142857143","0.157894736842105","0.162162162162162","0.364628820960699","0.366801333724862","0.378787878787879","0.38961038961039","0.391304347826087","500","urban","poor_npl1"
"71","65","0.024390243902439","0.025","0.0487804878048781","0.0540540540540541","0.0555555555555556","0.516198704103672","0.517391304347826","0.529157667386609","0.540305010893246","0.542483660130719","500","urban","poor_npl1"
"72","70","0.024390243902439","0.025","0.0487804878048781","0.0540540540540541","0.0555555555555556","0.681034482758621","0.683297180043384","0.69314349588875","0.704347826086957","0.706263498920086","500","urban","poor_npl1"
"73","75","0","0","0","0","0","0.799564270152505","0.801310043668122","0.809935205183585","0.819565217391304","0.821350762527233","500","urban","poor_npl1"
"74","80","0","0","0","0","0","0.904139433551198","0.904555314533623","0.910869565217391","0.917748917748918","0.919565217391304","500","urban","poor_npl1"
"75","85","0","0","0","0","0","0.958515283842795","0.958605664488017","0.962882096069869","0.967320261437909","0.967463799757726","500","urban","poor_npl1"
"76","90","0","0","0","0","0","0.986870897155361","0.986870897155361","0.987012987012987","0.991286350288908","0.991323210412148","500","urban","poor_npl1"
"77","95","0","0","0","0","0","1","1","1","1","1","500","urban","poor_npl1"
"78","5","0.952380952380952","0.96","1","1","1","0","0","0","0","0","100","full","poor_npl1"
"79","10","0.916666666666667","0.933333333333333","1","1","1","0","0","0","0","0","100","full","poor_npl1"
"80","15","0.833333333333333","0.857142857142857","0.95","1","1","0","0","0","0.0115009355787223","0.0125039556962025","100","full","poor_npl1"
"81","20","0.6921875","0.722222222222222","0.869565217391304","0.961609686609686","1","0","0","0.0117647058823529","0.0263157894736842","0.0357250430292599","100","full","poor_npl1"
"82","25","0.523809523809524","0.545454545454545","0.722222222222222","0.882352941176471","0.909090909090909","0","0","0.0365853658536585","0.0731707317073171","0.0823529411764706","100","full","poor_npl1"
"83","30","0.333333333333333","0.368421052631579","0.55","0.736842105263158","0.769318181818182","0.0356935215946844","0.0451818181818182","0.0909090909090909","0.148648648648649","0.160543981481481","100","full","poor_npl1"
"84","35","0.199807692307692","0.235294117647059","0.411764705882353","0.583333333333333","0.636363636363636","0.109552017771196","0.120457831325301","0.185449735449735","0.259878246753247","0.282051282051282","100","full","poor_npl1"
"85","40","0.0831018518518519","0.111111111111111","0.25","0.428571428571429","0.466764705882353","0.217948717948718","0.231707317073171","0.3125","0.402439024390244","0.413416666666667","100","full","poor_npl1"
"86","45","0","0.0416666666666667","0.136363636363636","0.272979797979798","0.315789473684211","0.32926443346712","0.342105263157895","0.430379746835443","0.517647058823529","0.5375","100","full","poor_npl1"
"87","50","0","0","0.05","0.157894736842105","0.176470588235294","0.435897435897436","0.447368421052632","0.536149825783972","0.626728682170543","0.642904135338346","100","full","poor_npl1"
"88","55","0","0","0","0.100263157894737","0.117647058823529","0.530864197530864","0.544249101422097","0.630952380952381","0.716049382716049","0.734177215189873","100","full","poor_npl1"
"89","60","0","0","0","0.0909090909090909","0.105263157894737","0.635110415293342","0.653846153846154","0.734177215189873","0.807692307692308","0.821958098307816","100","full","poor_npl1"
"90","65","0","0","0","0.0476190476190476","0.0588235294117647","0.719072313454336","0.734177215189873","0.807692307692308","0.875","0.888888888888889","100","full","poor_npl1"
"91","70","0","0","0","0.0476190476190476","0.0588235294117647","0.799940476190476","0.814699074074074","0.878048780487805","0.93510656010656","0.946684210526316","100","full","poor_npl1"
"92","75","0","0","0","0","0","0.857142857142857","0.871794871794872","0.926829268292683","0.974358974358974","0.976190476190476","100","full","poor_npl1"
"93","80","0","0","0","0","0","0.924050632911392","0.931506849315068","0.964285714285714","1","1","100","full","poor_npl1"
"94","85","0","0","0","0","0","0.959459459459459","0.961538461538462","0.9875","1","1","100","full","poor_npl1"
"95","90","0","0","0","0","0","0.975308641975309","0.986291856925418","1","1","1","100","full","poor_npl1"
"96","95","0","0","0","0","0","1","1","1","1","1","100","full","poor_npl1"
"97","5","0.989127448638318","0.989468085106383","1","1","1","0","0","0","0","0","500","full","poor_npl1"
"98","10","0.96459386852086","0.968421052631579","0.988949938949939","1","1","0","0","0","0","0","500","full","poor_npl1"
"99","15","0.908163265306122","0.916627725856698","0.947368421052632","0.979166666666667","0.981481481481482","0","0","0","0.00254452926208651","0.00256410256410256","500","full","poor_npl1"
"100","20","0.8","0.807692307692308","0.857142857142857","0.904368530020704","0.911796675191816","0.0024330900243309","0.0025","0.00968523002421308","0.0152284263959391","0.0173278075326143","500","full","poor_npl1"
"101","25","0.644230769230769","0.656533072662105","0.718446601941748","0.778846153846154","0.787243456976087","0.0205115089514066","0.0229591836734694","0.0355329949238579","0.048602707254694","0.0510236703377003","500","full","poor_npl1"
"102","30","0.467843145987352","0.484848484848485","0.55045871559633","0.619565217391304","0.633681997231981","0.07","0.0742482581591492","0.0941034943188975","0.113108262833153","0.117210481449438","500","full","poor_npl1"
"103","35","0.329458992094862","0.342857142857143","0.411764705882353","0.480787373004354","0.494736842105263","0.157206390957517","0.161365249625365","0.188442211055276","0.216090631273415","0.221112240592274","500","full","poor_npl1"
"104","40","0.186268809849521","0.197733516483516","0.257142857142857","0.320406667887892","0.333333333333333","0.2761171443027","0.281169640793587","0.313054206183977","0.345","0.350628447596533","500","full","poor_npl1"
"105","45","0.0925713557594292","0.101010101010101","0.147368421052632","0.19627002670227","0.20723536036036","0.393483709273183","0.398928367246173","0.431472081218274","0.465352865209795","0.469736545925755","500","full","poor_npl1"
"106","50","0.0217391304347826","0.0288461538461538","0.058252427184466","0.0917478000374462","0.0991216216216216","0.49373354671313","0.498788150539563","0.535","0.567975017466092","0.575763146167558","500","full","poor_npl1"
"107","55","0.00900900900900901","0.00989613667249078","0.03125","0.0571428571428571","0.0630822311673375","0.589405950721784","0.596854762319009","0.631043256997455","0.665063216247154","0.6725","500","full","poor_npl1"
"108","60","0","0","0.021505376344086","0.0449488814657354","0.0490196078431373","0.694871794871795","0.698979591836735","0.732748847403824","0.764720588235294","0.768844221105528","500","full","poor_npl1"
"109","65","0","0","0","0.0188679245283019","0.0202071737786023","0.771993606268664","0.777777777777778","0.806045340050378","0.832487944162437","0.83703842940685","500","full","poor_npl1"
"110","70","0","0","0","0.0188679245283019","0.0202071737786023","0.845360824742268","0.85012888152423","0.875","0.897439102564103","0.900775139006691","500","full","poor_npl1"
"111","75","0","0","0","0","0","0.902741473566691","0.906557570781709","0.924035120377265","0.942650525427724","0.946703880999807","500","full","poor_npl1"
"112","80","0","0","0","0","0","0.948903709373308","0.951406649616368","0.965","0.977218066743383","0.979749386219431","500","full","poor_npl1"
"113","85","0","0","0","0","0","0.974934186852522","0.97691712926249","0.985074626865672","0.992537313432836","0.994949812991375","500","full","poor_npl1"
"114","90","0","0","0","0","0","0.98989898989899","0.990049751243781","0.995061728395062","1","1","500","full","poor_npl1"
"115","95","0","0","0","0","0","1","1","1","1","1","500","full","poor_npl1"
