"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"57","90","0","0","0","0","0","0.860177068723703","0.872340425531915","0.922222222222222","0.956989247311828","0.966301498127341","100","urban","poor_npl1"
"58","95","0","0","0","0","0","0.932584269662921","0.935483870967742","0.967391304347826","0.98936170212766","1","100","urban","poor_npl1"
"59","5","0.974358974358974","0.975","0.976744186046512","1","1","0","0","0","0","0","500","urban","poor_npl1"
"60","10","0.974358974358974","0.975","0.976744186046512","1","1","0","0","0.00218818380743982","0.00220264317180617","0.00220264317180617","500","urban","poor_npl1"
"61","15","0.923076923076923","0.925","0.931818181818182","0.955555555555556","0.975609756097561","0.00219298245614035","0.00435729847494553","0.00655021834061135","0.0066079295154185","0.0066079295154185","500","urban","poor_npl1"
"62","20","0.875","0.878048780487805","0.888888888888889","0.928571428571429","0.930232558139535","0.00436681222707424","0.0043956043956044","0.00871459694989107","0.00881057268722467","0.00881057268722467","500","urban","poor_npl1"
"63","25","0.85","0.853658536585366","0.869565217391304","0.906976744186046","0.909090909090909","0.00881008858982427","0.0109158413486695","0.013215859030837","0.0153846153846154","0.0154185022026432","500","urban","poor_npl1"
"64","30","0.75609756097561","0.761904761904762","0.790697674418605","0.825054347826087","0.837209302325581","0.0262008733624454","0.0263157894736842","0.0324675324675325","0.0350877192982456","0.0351648351648352","500","urban","poor_npl1"
"65","35","0.642857142857143","0.651162790697674","0.684210526315789","0.727272727272727","0.733421052631579","0.037117903930131","0.0391261907007451","0.0436681222707424","0.0481400437636762","0.0483516483516484","500","urban","poor_npl1"
"66","40","0.51219512195122","0.522727272727273","0.558139534883721","0.604651162790698","0.609756097560976","0.0547016091273064","0.0567685589519651","0.0633880538541657","0.0682819383259912","0.0698689956331878","500","urban","poor_npl1"
"67","45","0.386363636363636","0.395348837209302","0.439024390243902","0.476244588744589","0.48780487804878","0.0722061240480445","0.0728476821192053","0.0809628008752735","0.0873362445414847","0.0879120879120879","500","urban","poor_npl1"
"68","50","0.261904761904762","0.268292682926829","0.311111111111111","0.348837209302326","0.357142857142857","0.12882096069869","0.130718954248366","0.140043763676149","0.147268964515661","0.149122807017544","500","urban","poor_npl1"
"69","55","0.162790697674419","0.170731707317073","0.209302325581395","0.238095238095238","0.238095238095238","0.170678336980306","0.172489082969432","0.183406113537118","0.191721132897603","0.1934871193258","500","urban","poor_npl1"
"70","60","0.0909090909090909","0.0930232558139535","0.128205128205128","0.146341463414634","0.15","0.266372001361084","0.26797385620915","0.279120879120879","0.289473684210526","0.291313405797101","500","urban","poor_npl1"
"71","65","0.0697674418604651","0.0714285714285714","0.108695652173913","0.121951219512195","0.125","0.396514161220044","0.398692810457516","0.410869565217391","0.42208999971582","0.42483660130719","500","urban","poor_npl1"
"72","70","0.0222222222222222","0.0227272727272727","0.0454545454545455","0.05","0.0512820512820513","0.519650655021834","0.520879120879121","0.532608695652174","0.543859649122807","0.54585152838428","500","urban","poor_npl1"
"73","75","0.0222222222222222","0.0227272727272727","0.0454545454545455","0.05","0.0512820512820513","0.638949671772429","0.641137855579869","0.652078774617068","0.663736263736264","0.665938864628821","500","urban","poor_npl1"
"74","80","0","0","0.0232558139534884","0.025","0.0256410256410256","0.737991266375546","0.739601538008221","0.75054704595186","0.761388286334056","0.763170851088334","500","urban","poor_npl1"
"75","85","0","0","0.0232558139534884","0.025","0.0256410256410256","0.818370786786441","0.81978021978022","0.829004329004329","0.838779956427015","0.84061135371179","500","urban","poor_npl1"
"76","90","0","0","0","0","0","0.912280701754386","0.912663755458515","0.919213973799127","0.926406926406926","0.927789934354486","500","urban","poor_npl1"
"77","95","0","0","0","0","0","0.962637362637363","0.962719298245614","0.967032967032967","0.971615720524017","0.971800433839479","500","urban","poor_npl1"
"78","5","0.75","0.777525252525253","0.894736842105263","1","1","0","0","0.0126582278481013","0.0384615384615385","0.0411101598173516","100","full","poor_npl1"
"79","10","0.684150717703349","0.714285714285714","0.85","0.954545454545455","0.965178571428571","0","0","0.024390243902439","0.0512820512820513","0.0548135464231354","100","full","poor_npl1"
"80","15","0.470588235294118","0.521739130434783","0.666666666666667","0.823529411764706","0.850178571428571","0.0126542721518987","0.0142756539235412","0.051948051948052","0.0985915492957746","0.108433734939759","100","full","poor_npl1"
"81","20","0.374884259259259","0.411764705882353","0.583333333333333","0.75","0.782608695652174","0.0410820066641984","0.0540540540540541","0.105263157894737","0.160493827160494","0.175","100","full","poor_npl1"
"82","25","0.25","0.28","0.45","0.619345238095238","0.647132352941176","0.102564102564103","0.1125","0.175","0.24","0.250079113924051","100","full","poor_npl1"
"83","30","0.166666666666667","0.19047619047619","0.347826086956522","0.521739130434783","0.550138888888889","0.153819444444444","0.171052631578947","0.243589743589744","0.320512820512821","0.329113924050633","100","full","poor_npl1"
"84","35","0.0833333333333333","0.111111111111111","0.25","0.391304347826087","0.428571428571429","0.220747545137789","0.23372175769436","0.317073170731707","0.397269055145767","0.407407407407407","100","full","poor_npl1"
