"","household_id2","hh_wgt","urban","poor_npl1","pred_score_pr_full"
"2797","010309010100101021",1902.123046875,1,0,0.0196007634556847
"2798","030803088800603259",3176.8017578125,0,0,0.449720131493548
"2799","030403088801401027",718.182800292969,0,1,0.300037035084119
"2800","040314088800602040",6515.91650390625,0,0,0.0526184678032966
"2801","150101010100253093",1589.76953125,1,0,0.0128357186385731
"2802","010306088800608021",1562.90051269531,0,0,0.0826674013804288
"2803","030418010100309057",793.343933105469,1,0,0.334969924194252
"2804","130101010100303060",899.811157226562,1,0,0.0868380703865353
"2805","030418010100807130",1804.19555664062,1,0,0.01217186810009
"2806","030508010100106049",3997.50903320312,1,0,0.0206613095318624
"2807","070202010100105110",1494.48815917969,1,0,0.0367182729795684
"2808","071401088801303078",378.111694335938,0,1,0.423272215756039
"2809","070211010100311056",4669.89794921875,1,0,0.0241910355890681
"2810","040508088803103080",32753.236328125,0,0,0.100512947562797
"2811","040508088803103104",18196.2421875,0,0,0.0712281672192445
"2812","010209088800602142",3316.28637695312,0,1,0.288865957516562
"2813","072219010100401127",726.99853515625,1,0,0.0217779643062899
"2814","030118010101204102",1864.86059570312,1,0,0.0526184678032966
"2815","041501010100115173",5901.02197265625,1,0,0.0241910355890681
"2816","030209088800708097",6712.78857421875,0,1,0.35933808698376
"2817","071103088801302087",2423.53198242188,0,1,0.570082665931821
"2818","130101088801103048",176.022750854492,0,1,0.218004237533393
"2819","072219010100753064",752.76611328125,1,0,0.0553646291025084
"2820","041119010100317077",3891.3984375,1,0,0.0553646291025084
"2821","070603010100103070",4796.14892578125,1,0,0.0677515877988217
"2822","040321010100214161",6127.779296875,1,0,0.0367182729795684
"2823","140210010200422135",4761.22705078125,1,0,0.0330979863179623
"2824","031201088800101072",259.194061279297,0,0,0.334969924194252
"2825","010212010100416016",2164.1845703125,1,0,0.0348628624945317
"2826","040713010100209081",6087.0419921875,1,0,0.0142724155719206
"2827","050104088801102226",126.733818054199,0,0,0.0348628624945317
"2828","071801088801001051",49.7947082519531,0,1,0.463061204318371
"2829","031101010100318073",1865.72045898438,1,0,0.0407178739478175
"2830","070405010100603443",7403.658203125,1,0,0.0330979863179623
"2831","071016010100109151",5039.255859375,1,0,0.0128357186385731
"2832","030309010100308038",3080.03662109375,1,0,0.246753098514231
"2833","060204088800402151",2871.13940429688,0,1,0.570082665931821
"2834","031101010101201014",4339.68603515625,1,0,0.0298235953821351
"2835","070404088800903167",9055.384765625,0,1,0.556855966789898
"2836","030708020100211198",6989.626953125,1,0,0.0786797827132241
"2837","072219010100511100",502.945098876953,1,0,0.0217779643062899
"2838","072219010100723129",800.684936523438,1,0,0.0330979863179623
"2839","120103010100103046",2289.93139648438,1,0,0.0217779643062899
"2840","150102088801201015",272.025665283203,0,0,0.347053816449006
"2841","140906010901008038",2734.87963867188,1,0,0.0314195456024053
"2842","150102088803102032",184.297592163086,0,0,0.218004237533393
"2843","040503088803104040",21020.689453125,0,0,0.121699761465587
"2844","050207088809201036",907.113525390625,0,1,0.208975572021311
"2845","140313010300526096",3596.89404296875,1,1,0.0407178739478175
"2846","010209088800602104",3316.28637695312,0,0,0.384454158953013
"2847","010601010100532069",910.609069824219,1,0,0.0348628624945317
"2848","071801088801001048",765.027770996094,0,0,0.463061204318371
"2849","030209010100104090",2174.17553710938,1,0,0.146624496008625
"2850","140906010901008094",2734.87963867188,1,0,0.0128357186385731
"2851","020103088800102109",1225.01513671875,0,0,0.140022697665699
"2852","070404088800903005",9055.384765625,0,1,0.463061204318371
"2853","071601088801705001",1543.59301757812,0,0,0.463061204318371
"2854","030308088801617047",5348.39794921875,0,0,0.121699761465587
"2855","071301088801301093",1553.13659667969,0,0,0.596220532297017
"2856","071701088800103192",441.780029296875,0,0,0.449720131493548
"2857","050104088801701001",357.167083740234,0,0,0.140022697665699
"2858","040825010100102430",13298.0400390625,1,0,0.017637298738745
"2859","130101010101209160",831.535278320312,1,0,0.0553646291025084
"2860","010207010100101087",2459.8681640625,1,0,0.0826674013804288
"2861","010304088800101040",2473.31469726562,0,0,0.0167293237372232
"2862","071702020100104032",1721.02453613281,1,0,0.0217779643062899
"2863","050903088802602047",2714.22485351562,0,0,0.0868380703865353
"2864","070613010100335250",8828.2421875,1,0,0.0185936217119334
"2865","041314010100306013",8512.91015625,1,0,0.0330979863179623
"2866","070417088800202045",12057.189453125,0,0,0.267283003837466
"2867","140903010900303042",3221.56518554688,1,0,0.0553646291025084
"2868","010501020100105007",2317.76318359375,1,0,0.0348628624945317
"2869","050903088802602001",2714.22485351562,0,0,0.300037035084119
"2870","030509020100104043",1589.3095703125,1,0,0.017637298738745
"2871","050204010100624020",1680.125,1,0,0.121699761465587
"2872","041501010100918266",1932.92578125,1,0,0.0254934909455171
"2873","041119010100317088",3891.3984375,1,0,0.0475077973683472
"2874","030701088801406094",7945.5009765625,0,1,0.334969924194252
"2875","010107010100116104",4280.70361328125,1,0,0.0298235953821351
"2876","050104088801102152",126.733818054199,0,1,0.146624496008625
"2877","041206088802801132",3872.81713867188,0,0,0.288865957516562
"2878","040812088802401105",681.328186035156,0,0,0.0298235953821351
"2879","030701088801406142",452.852386474609,0,1,0.133671586240618
"2880","050102088802401191",193.223022460938,0,0,0.100512947562797
"2881","010601010100224014",1241.28869628906,1,0,0.0196007634556847
"2882","050902088801201022",5685.6171875,0,0,0.200225088888815
"2883","130101088800601068",15.9368677139282,0,0,0.267283003837466
"2884","150101010100211077",1473.75952148438,1,0,0.0128357186385731
"2885","050902088801201025",1421.404296875,0,0,0.288865957516562
"2886","050102010100101100",956.449768066406,1,1,0.160599876071218
"2887","020102010100102096",2913.2734375,1,0,0.0330979863179623
"2888","031101010100719056",3108.10668945312,1,0,0.01217186810009
"2889","041305010100102067",5803.1455078125,1,0,0.0407178739478175
"2890","030403088801401050",10250.4267578125,0,1,0.227310887286661
"2891","010602010100519076",760.290100097656,1,0,0.0868380703865353
"2892","010602010100519031",760.290100097656,1,1,0.167982340980336
"2893","070108088800701038",3269.65356445312,0,0,0.423272215756039
"2894","140404010400410068",6251.00634765625,1,0,0.0526184678032966
"2895","041314010100306075",8512.91015625,1,0,0.0185936217119334
"2896","130101010101209094",831.535278320312,1,0,0.0330979863179623
"2897","041501010100918083",1932.92578125,1,0,0.015049084109565
"2898","072005088800107010",1658.59619140625,1,0,0.0553646291025084
"2899","030109020100112063",4784.68994140625,1,0,0.0217779643062899
"2900","140801010800129031",2428.1123046875,1,1,0.0826674013804288
"2901","041807088801106150",4440.45849609375,0,0,0.410201721969188
"2902","030604088802001019",7353.31396484375,0,0,0.311450917924466
"2903","120301088800107003",623.146545410156,0,1,0.347053816449006
"2904","050901088800907003",4164.4052734375,0,0,0.311450917924466
"2905","050204010100624068",1680.125,1,0,0.038668472625334
"2906","070210088801401021",4696.45263671875,0,1,0.570082665931821
"2907","041501010101124104",1921.24084472656,1,0,0.0185936217119334
"2908","050903088803404013",2458.78051757812,0,0,0.300037035084119
"2909","060608088801401058",315.592651367188,0,0,0.300037035084119
"2910","140704010700424029",3921.86303710938,1,0,0.0314195456024053
"2911","070417088800202129",12057.189453125,0,0,0.476455372439284
"2912","140608010600822071",3760.16137695312,1,0,0.191752195107112
"2913","060204088800402176",2871.13940429688,0,0,0.236894482727168
"2914","010107010100116288",4280.70361328125,1,0,0.0206613095318624
"2915","041601010101109113",948.273254394531,1,0,0.0241910355890681
"2916","140103010100301115",3813.03247070312,1,0,0.0217779643062899
"2917","050207088809201009",1374.41442871094,0,0,0.140022697665699
"2918","010601010100532021",910.609069824219,1,0,0.0167293237372232
"2919","130101088801405040",183.452667236328,0,0,0.0911982358185387
"2920","120302088801002046",1110.17834472656,0,0,0.200225088888815
"2921","072219010100636153",791.675476074219,1,0,0.0314195456024053
"2922","072219010100753130",752.76611328125,1,0,0.0241910355890681
"2923","040713010100209141",6087.0419921875,1,0,0.017637298738745
"2924","120101010100103127",1892.23583984375,1,0,0.0348628624945317
"2925","030708020100211148",6989.626953125,1,0,0.15348200472991
"2926","120101088800401091",372.639739990234,0,0,0.463061204318371
"2927","041601010100603131",1520.74694824219,1,0,0.0185936217119334
"2928","030118010101204025",1864.86059570312,1,0,0.01217186810009
"2929","120301088800704111",749.171997070312,0,0,0.0348628624945317
"2930","070304088800501040",2879.453125,0,1,0.476455372439284
"2931","030120020100105131",3041.9384765625,1,0,0.0868380703865353
"2932","130101010100303004",899.811157226562,1,0,0.127565815279375
"2933","030418010100309069",793.343933105469,1,0,0.0298235953821351
"2934","120102088800901138",512.643493652344,0,0,0.556855966789898
"2935","072219010100753042",752.76611328125,1,0,0.0185936217119334
"2936","040314088800602187",4407.826171875,0,0,0.0526184678032966
"2937","010601010100224209",1241.28869628906,1,0,0.0115419498175967
"2938","140801010800129019",2428.1123046875,1,0,0.191752195107112
"2939","141006011000421121",3565.08203125,1,0,0.0314195456024053
"2940","120101088800401011",310.533111572266,0,1,0.682693627926853
"2941","140704010700424169",3921.86303710938,1,1,0.0553646291025084
"2942","070613010100335068",8828.2421875,1,0,0.0185936217119334
"2943","140303010300904024",4180.865234375,1,0,0.167982340980336
"2944","060207088801002061",2358.94262695312,0,0,0.267283003837466
"2945","041216088800101027",827.172485351562,0,0,0.175633157485721
"2946","010206088801301134",3835.10131835938,0,0,0.0526184678032966
"2947","070115010100108182",5242.51416015625,1,0,0.0314195456024053
"2948","010307088800709151",2441.37475585938,0,0,0.0475077973683472
"2949","041707088800204111",11831.58203125,0,0,0.0217779643062899
"2950","041112088800402100",7483.08740234375,0,0,0.100512947562797
"2951","020103010100204037",3111.69189453125,1,0,0.0451327261459291
"2952","130101088801603150",228.784576416016,0,0,0.183555557877082
"2953","030903080100101081",13192.4814453125,1,0,0.256883879785587
"2954","020103010100204147",3111.69189453125,1,0,0.0553646291025084
"2955","040512010100104229",3826.20825195312,1,1,0.100512947562797
"2956","030118010102006235",2752.68896484375,1,0,0.0677515877988217
"2957","140608010600822081",3760.16137695312,1,0,0.0348628624945317
"2958","010409010100306133",2794.93505859375,1,0,0.064432924899379
"2959","070306088800204094",2306.56176757812,0,0,0.436450992249818
"2960","020103088800601052",33.2256965637207,0,0,0.208975572021311
"2961","040707010100104158",3770.01611328125,1,0,0.0553646291025084
"2962","120103010100103083",2289.93139648438,1,0,0.0314195456024053
"2963","030109020100112103",4784.68994140625,1,1,0.35933808698376
"2964","040914010100212109",4211.0419921875,1,0,0.0428710482517105
"2965","070501088800907087",3398.41943359375,0,1,0.311450917924466
"2966","130101088801603024",228.784576416016,0,0,0.35933808698376
"2967","041601010100603101",1520.74694824219,1,0,0.0748688155615704
"2968","070409088801103067",8843.5966796875,0,0,0.556855966789898
"2969","041116088801404004",7362.7822265625,0,0,0.0451327261459291
"2970","040118088802402067",6028.7900390625,0,1,0.288865957516562
"2971","120103010100103135",2289.93139648438,1,0,0.0553646291025084
"2972","020103088800601022",443.895324707031,0,0,0.288865957516562
"2973","050206010100202076",2427.87622070312,1,0,0.0712281672192445
"2974","041119010100317165",3891.3984375,1,0,0.0167293237372232
"2975","040701088801502043",2897.42749023438,0,1,0.200225088888815
"2976","041206088802801153",3872.81713867188,0,0,0.288865957516562
"2977","010212010100416100",2164.1845703125,1,0,0.0314195456024053
"2978","020105088800404004",3637.67993164062,0,0,0.0911982358185387
"2979","041405088801906108",7351.91748046875,0,1,0.397256827572818
"2980","040520010100113169",4780.880859375,1,0,0.017637298738745
"2981","030906020100105067",2761.865234375,1,0,0.0526184678032966
"2982","140801010800129007",2428.1123046875,1,0,0.0500013098325183
"2983","010601010100315085",1093.82702636719,1,0,0.064432924899379
"2984","071016010100109031",5039.255859375,1,0,0.146624496008625
"2985","010602010100113041",1546.25256347656,1,0,0.0115419498175967
"2986","010202020100107086",1781.97839355469,1,0,0.146624496008625
"2987","010501088800105053",362.095764160156,0,0,0.0677515877988217
"2988","041501010101430141",1522.44152832031,1,0,0.0826674013804288
"2989","030308088801617127",5348.39794921875,0,0,0.121699761465587
"2990","140401010400822073",4288.7802734375,1,0,0.0128357186385731
"2991","010107010100116150",4280.70361328125,1,0,0.038668472625334
"2992","030104088800901030",8108.21533203125,0,1,0.543548157291292
"2993","010601010100315053",1093.82702636719,1,0,0.0196007634556847
"2994","120201088801701037",1191.2412109375,0,0,0.300037035084119
"2995","140903010900303132",3221.56518554688,1,0,0.0229535549801016
"2996","070409088801103046",8843.5966796875,0,0,0.463061204318371
"2997","120103010100103001",2289.93139648438,1,0,0.0526184678032966
"2998","041901088800103012",3895.69604492188,0,0,0.0451327261459291
"2999","050903088802001026",3482.875,0,0,0.200225088888815
"3000","040913088801004007",6064.73974609375,0,0,0.0283063420501641
"3001","030802088801503177",1122.49243164062,0,0,0.100512947562797
"3002","070803088800206049",1479.83032226562,0,0,0.167982340980336
"3003","071104010100302162",3020.80981445312,1,0,0.0348628624945317
"3004","140202010200810114",3206.93359375,1,0,0.0314195456024053
"3005","050104088801102002",263.794097900391,0,0,0.288865957516562
"3006","020103088800102064",1225.01513671875,0,0,0.288865957516562
"3007","141012011000731084",5766.6396484375,1,0,0.0314195456024053
"3008","040914010100212187",4211.0419921875,1,0,0.017637298738745
"3009","041601010100603161",1520.74694824219,1,0,0.017637298738745
"3010","040116020100103084",5415.3779296875,1,1,0.146624496008625
"3011","041711010100202499",3625.83203125,1,0,0.0314195456024053
"3012","120203088800401099",459.094543457031,0,0,0.556855966789898
"3013","140704010700424197",3921.86303710938,1,0,0.0314195456024053
"3014","020105088801103111",302.202911376953,0,0,0.0786797827132241
"3015","140404010400410180",6251.00634765625,1,0,0.0185936217119334
"3016","072005088800107090",1658.59619140625,1,0,0.0314195456024053
"3017","030508010100106067",3997.50903320312,1,0,0.0185936217119334
"3018","020304088800601012",1036.62329101562,0,0,0.682693627926853
"3019","070401088801103056",17594.1875,0,0,0.347053816449006
"3020","030508010100106130",3997.50903320312,1,0,0.0712281672192445
"3021","072008088800805063",3701.30029296875,0,0,0.133671586240618
"3022","041601010100603176",1520.74694824219,1,0,0.0167293237372232
"3023","150102088801805076",364.979370117188,0,0,0.236894482727168
"3024","120101088800401037",372.639739990234,0,0,0.347053816449006
"3025","041314010100306044",8512.91015625,1,0,0.0330979863179623
"3026","071006088802401061",743.821716308594,0,0,0.267283003837466
"3027","050104088801701019",357.167083740234,0,0,0.530177886124799
"3028","040707088802702015",1269.3369140625,0,1,0.397256827572818
"3029","072219010100219026",867.316589355469,1,0,0.0185936217119334
"3030","130101088800704052",73.3820037841797,0,0,0.160599876071218
"3031","041305010100102049",5803.1455078125,1,0,0.00983924832163686
"3032","150101010100329061",732.741149902344,1,0,0.0229535549801016
"3033","050207088809201046",907.113525390625,0,0,0.100512947562797
"3034","041711010100511188",1226.3798828125,1,0,0.0407178739478175
"3035","120101088800401056",372.639739990234,0,1,0.682693627926853
"3036","072219010100606150",756.632202148438,1,0,0.0241910355890681
"3037","050206088800901166",1237.97131347656,0,1,0.311450917924466
"3038","010202020100107177",1781.97839355469,1,0,0.0314195456024053
"3039","150102088801605107",88.4225845336914,0,0,0.0428710482517105
"3040","040808010100107018",2271.064453125,1,0,0.0298235953821351
"3041","071501088802609198",1233.53173828125,0,1,0.556855966789898
"3042","071201088800102056",552.863525390625,0,0,0.127565815279375
"3043","150101010100613001",593.940673828125,1,0,0.0314195456024053
"3044","010601010100423015",267.028381347656,1,0,0.0826674013804288
"3045","020102010100102107",2913.2734375,1,0,0.191752195107112
"3046","030207010100110036",4544.451171875,1,0,0.0526184678032966
"3047","140303010300904051",4180.865234375,1,0,0.0185936217119334
"3048","010602010100519079",760.290100097656,1,0,0.0283063420501641
"3049","070501088800907192",3398.41943359375,0,0,0.311450917924466
"3050","140704010700424113",3921.86303710938,1,0,0.0314195456024053
"3051","040412010100104097",6167.39892578125,1,0,0.0254934909455171
"3052","070211010100311191",4669.89794921875,1,0,0.0526184678032966
"3053","150101010100329169",732.741149902344,1,1,0.0826674013804288
"3054","072219010100511062",502.945098876953,1,0,0.0128357186385731
"3055","030416088800204119",8303.3232421875,0,1,0.300037035084119
"3056","050206010100202116",2427.87622070312,1,0,0.100512947562797
"3057","010601010100315093",1093.82702636719,1,0,0.0115419498175967
"3058","130101088801405008",9.7064905166626,0,0,0.267283003837466
"3059","040808010100107025",2271.064453125,1,0,0.0957543699106109
"3060","140202010200810136",3206.93359375,1,0,0.121699761465587
"3061","010601010100315005",1093.82702636719,1,0,0.0115419498175967
"3062","140304020300252101",3799.77465820312,1,0,0.0128357186385731
"3063","041807088801106132",216.128509521484,0,1,0.410201721969188
"3064","030202088802508167",6181.556640625,0,0,0.423272215756039
"3065","072219010100401057",726.99853515625,1,0,0.0314195456024053
"3066","070503088802201002",4547.63330078125,0,0,0.140022697665699
"3067","072002088803802164",3260.85961914062,0,0,0.183555557877082
"3068","040520010100113104",4780.880859375,1,0,0.0142724155719206
"3069","120103010100103061",2289.93139648438,1,0,0.1054804204053
"3070","120102088800401004",719.368041992188,0,1,0.160599876071218
"3071","030302010100108038",2877.58520507812,1,0,0.0500013098325183
"3072","030111088800102100",3666.060546875,1,0,0.0268641404942275
"3073","030604010100202123",15901.16015625,1,1,0.140022697665699
"3074","050206010100310034",1764.84936523438,1,1,0.300037035084119
"3075","050204010100624092",1680.125,1,0,0.100512947562797
"3076","041601010101109017",948.273254394531,1,0,0.0428710482517105
"3077","071016010100109171",5039.255859375,1,0,0.200225088888815
"3078","040707088802702034",8072.98291015625,0,1,0.121699761465587
"3079","070417088800202108",12057.189453125,0,0,0.436450992249818
"3080","120302088801002019",1110.17834472656,0,0,0.347053816449006
"3081","060201088800802119",192.326141357422,0,1,0.323098577878763
"3082","150102088801605147",362.532592773438,0,0,0.146624496008625
"3083","060608088800402022",759.726989746094,0,0,0.146624496008625
"3084","130101010101209006",831.535278320312,1,0,0.0229535549801016
"3085","071901088800701003",929.551330566406,0,0,0.463061204318371
"3086","020301030100101076",3255.99682617188,1,0,0.038668472625334
"3087","040314088800602022",4407.826171875,0,0,0.0241910355890681
"3088","040116020100103030",5415.3779296875,1,0,0.183555557877082
"3089","070405010100603155",7403.658203125,1,0,0.0428710482517105
"3090","040909010100105015",1534.08044433594,1,0,0.0241910355890681
"3091","140913010900632139",2787.74389648438,1,0,0.0185936217119334
"3092","040308010100108069",5669.4326171875,1,1,0.116067568464425
"3093","030616088801207152",2011.05334472656,0,0,0.167982340980336
"3094","041501010100918049",1932.92578125,1,1,0.0526184678032966
"3095","070304088800501088",2879.453125,0,0,0.682693627926853
"3096","040712088802302004",841.156066894531,0,1,0.371809573076509
"3097","030309010100308110",3080.03662109375,1,0,0.183555557877082
"3098","040701088801502376",2897.42749023438,0,0,0.064432924899379
"3099","041601010101109057",948.273254394531,1,0,0.00983924832163686
"3100","070502088801705145",4049.13940429688,0,0,0.556855966789898
"3101","070505088800304164",3564.400390625,0,1,0.371809573076509
"3102","070401088801103166",17594.1875,0,0,0.236894482727168
"3103","070906010100104044",2190.12646484375,1,0,0.0712281672192445
"3104","150102088801605096",362.532592773438,0,0,0.347053816449006
"3105","030118010100610086",2741.56689453125,1,1,0.0957543699106109
"3106","120401088801602016",276.605377197266,0,0,0.682693627926853
"3107","040713010100209069",6087.0419921875,1,0,0.00983924832163686
"3108","040204088801105088",2254.9794921875,0,0,0.218004237533393
"3109","041501010101430020",1522.44152832031,1,0,0.0241910355890681
"3110","030118010101204081",1864.86059570312,1,0,0.0206613095318624
"3111","041501010100331251",2936.17114257812,1,0,0.0868380703865353
"3112","140807010800620036",2934.72241210938,1,0,0.0185936217119334
"3113","140801010800129034",2428.1123046875,1,0,0.0451327261459291
"3114","071016010100109091",5039.255859375,1,0,0.100512947562797
"3115","150101010100914097",1849.29016113281,1,0,0.191752195107112
"3116","140906010901008054",2734.87963867188,1,0,0.0268641404942275
"3117","070409088801103193",8843.5966796875,0,1,0.570082665931821
"3118","120301088800107176",623.146545410156,0,1,0.323098577878763
"3119","070505088800304105",217.824462890625,0,0,0.160599876071218
"3120","041501010100524014",2154.63891601562,1,0,0.00983924832163686
"3121","040321010100214051",6127.779296875,1,0,0.0167293237372232
"3122","070605088800601093",5351.06494140625,0,0,0.160599876071218
"3123","140103010100301007",3813.03247070312,1,0,0.0553646291025084
"3124","040308010100108035",5669.4326171875,1,0,0.0254934909455171
"3125","060201088800802255",2400.23022460938,0,0,0.0826674013804288
"3126","040825010100102089",13298.0400390625,1,0,0.0167293237372232
"3127","071103088801302003",2423.53198242188,0,0,0.347053816449006
"3128","150102088801805121",364.979370117188,0,1,0.436450992249818
"3129","071301088802505011",1060.84753417969,0,1,0.436450992249818
"3130","030118010101204046",1864.86059570312,1,0,0.0298235953821351
"3131","041601010100603071",1520.74694824219,1,0,0.0142724155719206
"3132","040713010100209153",6087.0419921875,1,0,0.0553646291025084
"3133","140608010600822031",3760.16137695312,1,1,0.0314195456024053
"3134","130101088800102004",210.573791503906,0,0,0.227310887286661
"3135","041016088800104078",5972.0390625,1,0,0.0712281672192445
"3136","010601010100423011",267.028381347656,1,0,0.0367182729795684
"3137","130101010100303088",899.811157226562,1,0,0.1054804204053
"3138","070412088800908110",17411.525390625,0,1,0.682693627926853
"3139","071601088801705065",1543.59301757812,0,1,0.556855966789898
"3140","071108088800501087",2132.11499023438,0,1,0.682693627926853
"3141","010303010100111100",2494.61572265625,1,0,0.0500013098325183
"3142","041501010101430031",1522.44152832031,1,1,0.0428710482517105
"3143","071701088800103182",15.5010547637939,0,0,0.347053816449006
"3144","030305088801101081",208.111694335938,0,1,0.449720131493548
"3145","071016010100109211",5039.255859375,1,0,0.064432924899379
"3146","030120020100105017",3041.9384765625,1,0,0.0526184678032966
"3147","030109020100112053",4784.68994140625,1,0,0.0314195456024053
"3148","010107010100116012",4280.70361328125,1,0,0.0115419498175967
"3149","072219010100753053",752.76611328125,1,0,0.0314195456024053
"3150","020302088800102089",1196.310546875,0,0,0.200225088888815
"3151","070405010100603187",7403.658203125,1,0,0.038668472625334
"3152","072219010100511172",502.945098876953,1,0,0.0185936217119334
"3153","010301088800204013",5777.33447265625,0,0,0.133671586240618
"3154","070406088801903155",864.888244628906,0,0,0.463061204318371
"3155","140903010900303051",3221.56518554688,1,0,0.0330979863179623
"3156","030614010100105084",3548.22094726562,1,0,0.140022697665699
"3157","050206010100310058",1764.84936523438,1,1,0.175633157485721
"3158","010202020100107008",1781.97839355469,1,0,0.116067568464425
"3159","050206010100202028",2427.87622070312,1,0,0.0712281672192445
"3160","030209010100104076",2174.17553710938,1,0,0.01217186810009
"3161","071601088800803119",762.799560546875,0,1,0.410201721969188
"3162","130101088800102114",210.573791503906,0,0,0.146624496008625
"3163","030418010100807053",1804.19555664062,1,0,0.01217186810009
"3164","040907088800105132",908.26806640625,0,0,0.116067568464425
"3165","031101010100318157",1865.72045898438,1,0,0.017637298738745
"3166","030305088801101123",208.111694335938,0,0,0.218004237533393
"3167","041601010100603221",1520.74694824219,1,0,0.0712281672192445
"3168","070505088800304146",3564.400390625,0,1,0.476455372439284
"3169","050901088802802061",1245.17553710938,0,0,0.323098577878763
"3170","010601010100423005",267.028381347656,1,0,0.0283063420501641
"3171","070406088801903147",15017.6044921875,0,1,0.556855966789898
"3172","010601010100315045",1093.82702636719,1,0,0.0475077973683472
"3173","072005088800107034",1658.59619140625,1,0,0.0911982358185387
"3174","020104088800201044",481.515289306641,0,0,0.288865957516562
"3175","020103010100204004",3111.69189453125,1,0,0.0451327261459291
"3176","040909010100105045",1534.08044433594,1,0,0.0314195456024053
"3177","041601010101109001",948.273254394531,1,0,0.0241910355890681
"3178","040812088802401058",12263.90625,0,0,0.0712281672192445
"3179","070211010100311116",4669.89794921875,1,0,0.0217779643062899
"3180","030906020100105003",2761.865234375,1,0,0.0526184678032966
"3181","010409010100306122",2794.93505859375,1,1,0.449720131493548
"3182","041119010100317022",3891.3984375,1,0,0.0298235953821351
"3183","041711010100202157",3625.83203125,1,0,0.0407178739478175
"3184","030201088800703091",675.336242675781,0,0,0.449720131493548
"3185","030604010100202189",15901.16015625,1,0,0.0582453012402774
"3186","030118010101204018",1864.86059570312,1,0,0.0298235953821351
"3187","130101088800601151",162.556030273438,0,0,0.0911982358185387
"3188","071104088801603109",1947.05029296875,0,0,0.436450992249818
"3189","050206088802801015",2489.52587890625,0,0,0.160599876071218
"3190","040520010100113091",4780.880859375,1,0,0.0957543699106109
"3191","020103088800802069",70.341438293457,0,0,0.0407178739478175
"3192","060608088801401232",26.8361110687256,0,0,0.061266136362393
"3193","072219010100606128",756.632202148438,1,0,0.0407178739478175
"3194","030414088802101043",8247.173828125,0,1,0.397256827572818
"3195","070902088800503077",3680.07641601562,0,1,0.570082665931821
"3196","041116088801404039",400.151245117188,0,0,0.146624496008625
"3197","120201088801701031",1191.2412109375,0,1,0.410201721969188
"3198","030202088802508005",6181.556640625,0,1,0.121699761465587
"3199","040808010100107039",2271.064453125,1,0,0.0786797827132241
"3200","030120020100105036",3041.9384765625,1,0,0.0367182729795684
"3201","150101010100329133",732.741149902344,1,0,0.267283003837466
"3202","041314010100306168",8512.91015625,1,0,0.0500013098325183
"3203","030705010100105041",1871.35595703125,1,0,0.0217779643062899
"3204","150101010100613061",593.940673828125,1,0,0.0185936217119334
"3205","140202010200810070",3206.93359375,1,0,0.0268641404942275
"3206","141006011000421103",3565.08203125,1,0,0.0128357186385731
"3207","030118010102006145",2752.68896484375,1,0,0.0677515877988217
"3208","030606088802103036",1530.60021972656,0,0,0.208975572021311
"3209","071104088801603145",1947.05029296875,0,0,0.463061204318371
"3210","140503010500433023",2544.36279296875,1,1,0.0582453012402774
"3211","060402088800801049",1049.82092285156,0,1,0.436450992249818
"3212","140903010900303096",3221.56518554688,1,0,0.0229535549801016
"3213","030111088800102214",3666.060546875,1,1,0.0367182729795684
"3214","070202010100105012",1494.48815917969,1,0,0.397256827572818
"3215","140401010400822028",4288.7802734375,1,0,0.0217779643062899
"3216","030708088801402128",5700.29150390625,0,0,0.208975572021311
"3217","130101010101209017",831.535278320312,1,0,0.038668472625334
"3218","141012011000731093",5766.6396484375,1,0,0.0330979863179623
"3219","020105088801103026",1958.27490234375,0,0,0.0868380703865353
"3220","060207088801002082",2358.94262695312,0,0,0.0217779643062899
"3221","031201088800504004",158.107955932617,0,1,0.35933808698376
"3222","120203088800401003",459.094543457031,0,0,0.682693627926853
"3223","041409088800501178",6370.34521484375,0,1,0.397256827572818
"3224","130101088801304131",122.578491210938,0,0,0.160599876071218
"3225","010601010103701060",746.466796875,1,0,0.0500013098325183
"3226","030905088801102067",512.192138671875,0,0,0.300037035084119
"3227","010602010100519043",760.290100097656,1,0,0.0868380703865353
"3228","040520010100113065",4780.880859375,1,0,0.0298235953821351
"3229","050206010100310026",1764.84936523438,1,0,0.35933808698376
"3230","031101010101201254",4339.68603515625,1,0,0.0298235953821351
"3231","070503088802201191",4547.63330078125,0,0,0.0911982358185387
"3232","150101010100914065",1849.29016113281,1,0,0.267283003837466
"3233","041016088800104002",5972.0390625,1,0,0.0786797827132241
"3234","072219010100606007",756.632202148438,1,0,0.191752195107112
"3235","030309010100308118",3080.03662109375,1,0,0.0217779643062899
"3236","010206088801301180",208.429428100586,0,1,0.0314195456024053
"3237","030111088800102195",3666.060546875,1,0,0.0217779643062899
"3238","120302088840301252",46.4328079223633,0,1,0.476455372439284
"3239","120201088801701050",470.226776123047,0,0,0.0283063420501641
"3240","041601010101109041",948.273254394531,1,0,0.0142724155719206
"3241","040909010100105051",1534.08044433594,1,0,0.0428710482517105
"3242","050104088801701037",357.167083740234,0,1,0.556855966789898
"3243","070506088801303061",3679.947265625,0,0,0.133671586240618
"3244","040806088800802024",8614.1142578125,0,0,0.0582453012402774
"3245","030701088801406167",7945.5009765625,0,0,0.256883879785587
"3246","050206088802801040",2489.52587890625,0,0,0.200225088888815
