"holder_id","household_id","household_id2","rural","pw_w3","ea_id","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","crop_name","crop_code","ph_s12q02_a","ph_s12q02_b","ph_s12q02_c","ph_s12q02_d","ph_s12q03_a","ph_s12q03_b","ph_s12q03b","ph_s12q04","ph_s12q05","ph_s12q06","ph_s12q07","ph_s12q0b","ph_s12q08","ph_s12q08a_1","ph_s12q08a_2","ph_s12q09_a","ph_s12q09_b","ph_s12q10a_1","ph_s12q10a_2","ph_s12q10","ph_s12q11","ph_s12q12","ph_s12q13","ph_s12q14","ph_s12q15a","ph_s12q15b","ph_s12q16","ph_s12q17","ph_s12q18","ph_s12q19_a","ph_s12q19_b","ph_s12q19_c","ph_s12q19_e","ph_s12q19_f","ph_s12q19_g","ph_s12q19_h","obs"
"0703020050112701","07030200501127","070302088800501127",1,2365.28662109375,"07030200501",7,3,2,5,1,127,1,"BANANAS",42,2007,7,2008,2,5,42,3,2,,2,,,,,,,,5,42,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703020050112701","07030200501127","070302088800501127",1,2365.28662109375,"07030200501",7,3,2,5,1,127,1,"ORANGES",47,2007,8,2008,3,7,1,2,2,,2,,,,,,,,7,1,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0703020050112701","07030200501127","070302088800501127",1,2365.28662109375,"07030200501",7,3,2,5,1,127,1,"PAPAYA",48,2007,9,2008,2,12,900,1,2,,2,,,,,,,,12,900,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0703020050112701","07030200501127","070302088800501127",1,2365.28662109375,"07030200501",7,3,2,5,1,127,1,"KALE",56,2008,1,2008,3,16,62,,2,,1,8,62,115,2,,"N01",,8,62,2,,,,2,,,,,,50,0,0,0,50,0,100,3
"0703020050112701","07030200501127","070302088800501127",1,2365.28662109375,"07030200501",7,3,2,5,1,127,1,"GODERE",64,2008,3,2008,3,1,122,,2,,2,,,,,,,,1,122,2,,,,2,,,,,,100,0,0,0,0,0,100,6
"0703020050112701","07030200501127","070302088800501127",1,2365.28662109375,"07030200501",7,3,2,5,1,127,1,"COFFEE",72,2007,8,2008,2,37,1,43,2,,2,,,,,,,,37,1,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0703020050112701","07030200501127","070302088800501127",1,2365.28662109375,"07030200501",7,3,2,5,1,127,1,"ENSET",74,2007,7,2007,10,4,51,36,2,,2,,,,,,,,4,51,2,,,,2,,,,,,100,0,0,0,0,0,100,7
"0703020050114501","07030200501145","070302088800501145",1,2365.28662109375,"07030200501",7,3,2,5,1,145,1,"BANANAS",42,2007,8,2008,6,13,42,8,2,,1,10,42,235,1,,"N01",,3,42,2,,,,2,,,,,,10,0,0,0,0,90,100,1
"0703020050114501","07030200501145","070302088800501145",1,2365.28662109375,"07030200501",7,3,2,5,1,145,1,"KALE",56,2007,12,2008,4,5,62,,2,,2,,,,,,,,5,62,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0703020050114501","07030200501145","070302088800501145",1,2365.28662109375,"07030200501",7,3,2,5,1,145,1,"COFFEE",72,2008,3,2008,6,2,183,13,2,,2,,,,,,,,2,183,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703020050114501","07030200501145","070302088800501145",1,2365.28662109375,"07030200501",7,3,2,5,1,145,1,"ENSET",74,2007,9,2008,5,2,52,15,2,,2,,,,,,,,2,52,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703020050114501","07030200501145","070302088800501145",1,2365.28662109375,"07030200501",7,3,2,5,1,145,1,"OTHER VEGETABLE",123,2007,12,2008,3,1.12,3,,2,,1,1,3,300,1,,"N01",,0.12,3,2,,,,2,,,,,,5,0,0,0,95,0,100,5
"0703020050116301","07030200501163","070302088800501163",1,2365.28662109375,"07030200501",7,3,2,5,1,163,1,"OTHER VEGETABLE",123,2008,1,2008,3,4,3,,2,,1,4,3,800,1,,"N01",,1,151,2,,,,2,,,,,,5,0,0,0,95,0,100,1
"0703040050100401","07030400501004","070304088800501004",1,2879.453125,"07030400501",7,3,4,5,1,4,1,"BEER ROOT",51,2008,4,2008,4,1,112,,2,,2,,,,,,,,3,162,2,,,,2,,,,,,95,0,0,0,0,5,100,3
"0703040050100401","07030400501004","070304088800501004",1,2879.453125,"07030400501",7,3,4,5,1,4,1,"GARLIC",55,2008,4,2008,4,20,1,,2,,2,,,,,,,,0,,2,,,,1,10,1,4,1,2,50,0,0,50,0,0,100,7
"0703040050100401","07030400501004","070304088800501004",1,2879.453125,"07030400501",7,3,4,5,1,4,1,"KALE",56,2008,1,2008,6,120,1,,2,,1,2,162,70,1,,"N01",,0,,2,,,,2,,,,,,70,0,0,0,25,5,100,2
"0703040050100401","07030400501004","070304088800501004",1,2879.453125,"07030400501",7,3,4,5,1,4,1,"POTATOES",60,2008,2,2008,2,1.5,112,,2,,2,,,,,,,,4,52,2,,,,2,,,,,,95,0,0,0,0,5,100,5
"0703040050100401","07030400501004","070304088800501004",1,2879.453125,"07030400501",7,3,4,5,1,4,1,"PUMPKINS",61,2008,4,2008,4,10,1,,2,,2,,,,,,,,0,,2,,,,2,,,,,,90,0,5,0,0,5,100,1
"0703040050100401","07030400501004","070304088800501004",1,2879.453125,"07030400501",7,3,4,5,1,4,1,"ENSET",74,2008,3,2008,3,5,52,22,2,,1,1,52,110,1,,"N01",,0,,2,,,,2,,,,,,80,0,0,0,15,5,100,4
"0703040050101201","07030400501012","070304088800501012",1,2879.453125,"07030400501",7,3,4,5,1,12,1,"BEER ROOT",51,2008,4,2008,4,10,1,,2,,2,,,,,,,,10,1,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703040050101201","07030400501012","070304088800501012",1,2879.453125,"07030400501",7,3,4,5,1,12,1,"KALE",56,2008,1,2008,6,8,162,,2,,1,3,162,110,2,,"N01",,5,162,2,,,,2,,,,,,55,0,0,0,40,5,100,4
"0703040050101201","07030400501012","070304088800501012",1,2879.453125,"07030400501",7,3,4,5,1,12,1,"POTATOES",60,2008,5,2008,5,1.5,3,,2,,2,,,,,,,,0.5,3,2,,,,1,1,3,4,1,5,10,0,0,0,90,0,100,6
"0703040050101201","07030400501012","070304088800501012",1,2879.453125,"07030400501",7,3,4,5,1,12,1,"PUMPKINS",61,2008,4,2008,5,10,1,,2,,2,,,,,,,,10,1,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703040050101201","07030400501012","070304088800501012",1,2879.453125,"07030400501",7,3,4,5,1,12,1,"ENSET",74,2008,3,2008,4,6,52,23,2,,1,2,52,150,2,,"N01",,2,52,2,,,,1,2,52,5,1,6,70,0,0,0,25,5,100,5
"0703040050101201","07030400501012","070304088800501012",1,2879.453125,"07030400501",7,3,4,5,1,12,1,"TOBACCO",78,2008,4,2008,6,10,1,,2,,1,6,1,145,1,,"N01",,4,1,2,,,,2,,,,,,25,0,0,0,75,0,100,1
"0703040050101601","07030400501016","070304088800501016",1,2879.453125,"07030400501",7,3,4,5,1,16,1,"KALE",56,2008,1,2008,6,2.5,62,,2,,2,,,,,,,,2.5,62,2,,,,2,,,,,,70,0,0,0,25,5,100,1
"0703040050101601","07030400501016","070304088800501016",1,2879.453125,"07030400501",7,3,4,5,1,16,1,"POTATOES",60,2008,5,2008,5,0.33,3,,2,,2,,,,,,,,0.33,3,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0703040050101601","07030400501016","070304088800501016",1,2879.453125,"07030400501",7,3,4,5,1,16,1,"ENSET",74,2008,3,2008,3,2,52,14,2,,2,,,,,,,,2,52,2,,,,2,,,,,,95,0,0,0,0,5,100,3
"0703040050101601","07030400501016","070304088800501016",1,2879.453125,"07030400501",7,3,4,5,1,16,1,"GESHO",75,2008,4,2008,4,1,62,2,2,,1,1,62,25,2,,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,2
"0703040050102401","07030400501024","070304088800501024",1,2879.453125,"07030400501",7,3,4,5,1,24,1,"KALE",56,2008,1,2008,6,3,162,,2,,1,2,162,50,2,,"N01",,1,162,2,,,,2,,,,,,75,0,0,0,25,0,100,4
"0703040050102401","07030400501024","070304088800501024",1,2879.453125,"07030400501",7,3,4,5,1,24,1,"POTATOES",60,2008,2,2008,2,1,3,,2,,2,,,,,,,,1,3,2,,,,2,,,,,,100,0,0,0,0,0,100,7
"0703040050102401","07030400501024","070304088800501024",1,2879.453125,"07030400501",7,3,4,5,1,24,1,"PUMPKINS",61,2008,4,2008,4,4,1,,2,,2,,,,,,,,4,1,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703040050102401","07030400501024","070304088800501024",1,2879.453125,"07030400501",7,3,4,5,1,24,1,"ENSET",74,2008,3,2008,3,3,52,18,2,,1,1,52,25,2,,"N01",,2,52,2,,,,2,,,,,,90,0,0,0,10,0,100,2
"0703040050102401","07030400501024","070304088800501024",1,2879.453125,"07030400501",7,3,4,5,1,24,1,"TOBACCO",78,2008,4,2008,4,4,1,,2,,1,2,1,60,1,,"N01",,2,1,2,,,,2,,,,,,10,0,0,0,90,0,100,1
"0703040050102401","07030400501024","070304088800501024",1,2879.453125,"07030400501",7,3,4,5,1,24,1,"CORIANDER",79,2008,3,2008,3,1,62,,2,,2,,,,,,,,1,62,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0703040050102401","07030400501024","070304088800501024",1,2879.453125,"07030400501",7,3,4,5,1,24,1,"OTHER SPICES",117,2008,3,2008,4,2,1,,2,,2,,,,,,,,2,1,2,,,,2,,,,,,100,0,0,0,0,0,100,6
"0703040050102801","07030400501028","070304088800501028",1,2879.453125,"07030400501",7,3,4,5,1,28,1,"KALE",56,2008,1,2008,6,5,162,,2,,1,2,162,85,1,,"N01",,3,162,2,,,,2,,,,,,60,0,0,0,35,5,100,2
"0703040050102801","07030400501028","070304088800501028",1,2879.453125,"07030400501",7,3,4,5,1,28,1,"POTATOES",60,2008,5,2008,5,1,3,,2,,2,,,,,,,,0.1,3,2,,,,1,0.8,3,4,1,5,10,0,0,90,0,0,100,4
"0703040050102801","07030400501028","070304088800501028",1,2879.453125,"07030400501",7,3,4,5,1,28,1,"PUMPKINS",61,2008,3,2008,5,9,1,,2,,2,,,,,,,,9,1,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703040050102801","07030400501028","070304088800501028",1,2879.453125,"07030400501",7,3,4,5,1,28,1,"ENSET",74,2008,3,2008,4,3,52,13,2,,1,1,52,90,1,,"N01",,2,52,2,,,,2,,,,,,70,5,0,0,20,5,100,1
"0703040050104001","07030400501040","070304088800501040",1,2879.453125,"07030400501",7,3,4,5,1,40,1,"KALE",56,2008,1,2008,4,4,162,,2,,2,,,,,,,,4,162,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703040050104001","07030400501040","070304088800501040",1,2879.453125,"07030400501",7,3,4,5,1,40,1,"PUMPKINS",61,2008,4,2008,4,22,1,,2,,2,,,,,,,,22,1,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703040050104001","07030400501040","070304088800501040",1,2879.453125,"07030400501",7,3,4,5,1,40,1,"ENSET",74,2008,3,2008,3,2,52,8,2,,2,,,,,,,,2,52,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0703040050104001","07030400501040","070304088800501040",1,2879.453125,"07030400501",7,3,4,5,1,40,1,"GESHO",75,2008,3,2008,3,1,162,5,2,,1,1,162,50,2,,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,4
"0703040050105201","07030400501052","070304088800501052",1,2879.453125,"07030400501",7,3,4,5,1,52,1,"GARLIC",55,2008,3,2008,3,0.33,3,,2,,2,,,,,,,,0.2,3,2,,,,1,0.13,3,4,1,2,10,0,0,90,0,0,100,5
"0703040050105201","07030400501052","070304088800501052",1,2879.453125,"07030400501",7,3,4,5,1,52,1,"KALE",56,2008,1,2008,6,3,162,,2,,1,1,162,33,2,,"N01",,2,162,2,,,,2,,,,,,80,0,0,0,20,0,100,3
"0703040050105201","07030400501052","070304088800501052",1,2879.453125,"07030400501",7,3,4,5,1,52,1,"POTATOES",60,2008,4,2008,4,1,3,,2,,2,,,,,,,,0.7,3,2,,,,1,0.3,3,4,2,,30,0,0,70,0,0,100,6
"0703040050105201","07030400501052","070304088800501052",1,2879.453125,"07030400501",7,3,4,5,1,52,1,"PUMPKINS",61,2007,4,2008,3,4,1,,2,,2,,,,,,,,4,1,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703040050105201","07030400501052","070304088800501052",1,2879.453125,"07030400501",7,3,4,5,1,52,1,"GODERE",64,2008,3,2008,3,0.25,3,,2,,2,,,,,,,,0.25,3,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0703040050105201","07030400501052","070304088800501052",1,2879.453125,"07030400501",7,3,4,5,1,52,1,"COFFEE",72,2008,4,2008,4,1,151,3,2,,2,,,,,,,,1,151,2,,,,2,,,,,,100,0,0,0,0,0,100,8
"0703040050105201","07030400501052","070304088800501052",1,2879.453125,"07030400501",7,3,4,5,1,52,1,"ENSET",74,2008,3,2008,3,5,52,21,2,,1,2,52,55,2,,"N01",,3,52,2,,,,2,,,,,,70,0,0,0,30,0,100,1
"0703040050106401","07030400501064","070304088800501064",1,2879.453125,"07030400501",7,3,4,5,1,64,1,"KALE",56,2008,1,2008,6,4,162,,2,,2,,,,,,,,4,162,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0703040050106401","07030400501064","070304088800501064",1,2879.453125,"07030400501",7,3,4,5,1,64,1,"POTATOES",60,2008,2,2008,2,0.25,3,,2,,2,,,,,,,,0.25,3,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703040050106401","07030400501064","070304088800501064",1,2879.453125,"07030400501",7,3,4,5,1,64,1,"ENSET",74,2008,4,2008,4,6,52,22,2,,2,,,,,,,,6,52,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703040050107601","07030400501076","070304088800501076",1,2879.453125,"07030400501",7,3,4,5,1,76,1,"APPLES",41,2008,4,2008,4,22,1,9,2,,1,20,1,200,1,2,"N01",,2,1,2,,,,2,,,,,,10,0,0,0,90,0,100,2
"0703040050107601","07030400501076","070304088800501076",1,2879.453125,"07030400501",7,3,4,5,1,76,1,"CABBAGE",52,2008,4,2008,4,1,3,,2,,2,,,,,,,,1,3,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0703040050107601","07030400501076","070304088800501076",1,2879.453125,"07030400501",7,3,4,5,1,76,1,"GARLIC",55,2008,3,2008,3,50,1,,2,,2,,,,,,,,10,1,2,,,,1,40,1,4,1,5,10,0,0,90,0,0,100,3
"0703040050107601","07030400501076","070304088800501076",1,2879.453125,"07030400501",7,3,4,5,1,76,1,"KALE",56,2008,1,2008,6,5,162,,2,,2,,,,,,,,5,162,2,,,,2,,,,,,95,0,0,0,0,5,100,1
"0703040050107601","07030400501076","070304088800501076",1,2879.453125,"07030400501",7,3,4,5,1,76,1,"POTATOES",60,2008,5,2008,5,100,1,,2,,2,,,,,,,,10,1,2,,,,1,90,1,4,1,5,5,0,0,95,0,0,100,6
"0703040050107601","07030400501076","070304088800501076",1,2879.453125,"07030400501",7,3,4,5,1,76,1,"GODERE",64,2008,3,2008,3,1,3,,2,,2,,,,,,,,1,3,2,,,,2,,,,,,100,0,0,0,0,0,100,7
"0703040050107601","07030400501076","070304088800501076",1,2879.453125,"07030400501",7,3,4,5,1,76,1,"ENSET",74,2008,4,2008,4,4,52,32,2,,2,,,,,,,,4,52,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0703040050107601","07030400501076","070304088800501076",1,2879.453125,"07030400501",7,3,4,5,1,76,1,"GESHO",75,2008,1,2008,1,2,162,6,2,,1,2,162,100,1,2,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,8
"0703040050108802","07030400501088","070304088800501088",1,2879.453125,"07030400501",7,3,4,5,1,88,2,"BEER ROOT",51,2008,3,2008,3,2,112,,2,,2,,,,,,,,1,112,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0703040050108802","07030400501088","070304088800501088",1,2879.453125,"07030400501",7,3,4,5,1,88,2,"KALE",56,2008,1,2008,6,5,162,,2,,2,,,,,,,,5,162,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0703040050108802","07030400501088","070304088800501088",1,2879.453125,"07030400501",7,3,4,5,1,88,2,"POTATOES",60,2008,5,2008,5,1,3,,2,,2,,,,,,,,0.1,3,2,,,,1,0.9,3,4,1,5,10,0,0,90,0,0,100,5
"0703040050108802","07030400501088","070304088800501088",1,2879.453125,"07030400501",7,3,4,5,1,88,2,"ENSET",74,2008,3,2008,3,4,52,17,2,,2,,,,,,,,4,52,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703040050108802","07030400501088","070304088800501088",1,2879.453125,"07030400501",7,3,4,5,1,88,2,"RUE",81,2008,3,2008,3,1,62,8,2,,2,,,,,,,,1,62,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703040050110001","07030400501100","070304088800501100",1,2879.453125,"07030400501",7,3,4,5,1,100,1,"APPLES",41,2008,4,2008,4,9,1,6,2,,1,9,1,100,1,,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,2
"0703040050110001","07030400501100","070304088800501100",1,2879.453125,"07030400501",7,3,4,5,1,100,1,"KALE",56,2008,1,2008,5,1,162,,2,,2,,,,,,,,1,162,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0703040050110001","07030400501100","070304088800501100",1,2879.453125,"07030400501",7,3,4,5,1,100,1,"POTATOES",60,2008,5,2008,5,3,3,,2,,1,1,3,450,1,,"N01",,0.2,3,2,,,,1,1.8,3,4,1,6,20,0,0,40,40,0,100,4
"0703040050110001","07030400501100","070304088800501100",1,2879.453125,"07030400501",7,3,4,5,1,100,1,"ENSET",74,2008,4,2008,4,5,52,26,2,,2,,,,,,,,5,52,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703040050110001","07030400501100","070304088800501100",1,2879.453125,"07030400501",7,3,4,5,1,100,1,"TOBACCO",78,2008,4,2008,4,6,1,,2,,1,5,1,60,1,,"N01",,1,1,2,,,,2,,,,,,20,0,0,0,80,0,100,5
"0703040050111601","07030400501116","070304088800501116",1,2879.453125,"07030400501",7,3,4,5,1,116,1,"BANANAS",42,2008,2,2008,4,4,42,3,2,,2,,,,,,,,4,42,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703040050111601","07030400501116","070304088800501116",1,2879.453125,"07030400501",7,3,4,5,1,116,1,"KALE",56,2008,1,2008,6,3050,162,,2,,2,,,,,,,,3.5,162,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703040050111601","07030400501116","070304088800501116",1,2879.453125,"07030400501",7,3,4,5,1,116,1,"POTATOES",60,2008,2,2008,2,0.5,3,,2,,2,,,,,,,,0.5,3,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0703040050111601","07030400501116","070304088800501116",1,2879.453125,"07030400501",7,3,4,5,1,116,1,"GODERE",64,2008,2,2008,2,0.5,3,,2,,2,,,,,,,,0.5,3,2,,,,2,,,,,,100,0,0,0,0,0,100,7
"0703040050111601","07030400501116","070304088800501116",1,2879.453125,"07030400501",7,3,4,5,1,116,1,"ENSET",74,2008,4,2008,4,6,52,28,2,,2,,,,,,,,6,52,2,,,,2,,,,,,100,0,0,0,0,0,100,8
"0703040050111601","07030400501116","070304088800501116",1,2879.453125,"07030400501",7,3,4,5,1,116,1,"GESHO",75,2008,3,2008,3,3,62,2,2,,1,3,62,50,1,2,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,4
"0703040050111601","07030400501116","070304088800501116",1,2879.453125,"07030400501",7,3,4,5,1,116,1,"TOBACCO",78,2008,4,2008,4,65,1,,2,,1,45,1,110,1,,"N01",,0,,2,,,,1,20,1,4,1,2,0,0,0,0,100,0,100,5
"0703060020400401","07030600204004","070306088800204004",1,2306.56176757813,"07030600204",7,3,6,2,4,4,1,"KALE",56,2008,1,2008,5,4,62,,2,,2,,,,,,,,4,62,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703060020400401","07030600204004","070306088800204004",1,2306.56176757813,"07030600204",7,3,6,2,4,4,1,"POTATOES",60,2008,4,2008,4,1,122,,2,,2,,,,,,,,1,122,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0703060020400401","07030600204004","070306088800204004",1,2306.56176757813,"07030600204",7,3,6,2,4,4,1,"PUMPKINS",61,2008,4,2008,4,1,122,,2,,2,,,,,,,,1,122,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703060020400401","07030600204004","070306088800204004",1,2306.56176757813,"07030600204",7,3,6,2,4,4,1,"ENSET",74,2008,4,2008,4,6,52,20,2,,2,,,,,,,,3,52,2,,,,1,3,52,1,1,6,70,0,0,0,0,30,100,1
"0703060020401601","07030600204016","070306088800204016",1,2306.56176757813,"07030600204",7,3,6,2,4,16,1,"POTATOES",60,2008,4,2008,4,1,123,,2,,2,,,,,,,,1,123,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703060020401601","07030600204016","070306088800204016",1,2306.56176757813,"07030600204",7,3,6,2,4,16,1,"ENSET",74,2007,12,2008,4,3,52,8,2,,2,,,,,,,,3,52,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0703060020402202","07030600204022","070306088800204022",1,2306.56176757813,"07030600204",7,3,6,2,4,22,2,"KALE",56,2008,1,2008,5,4,52,,2,,2,,,,,,,,4,52,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0703060020402202","07030600204022","070306088800204022",1,2306.56176757813,"07030600204",7,3,6,2,4,22,2,"COFFEE",72,2008,3,2008,3,15,1,3,1,4,2,,,,,,,,15,1,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703060020402202","07030600204022","070306088800204022",1,2306.56176757813,"07030600204",7,3,6,2,4,22,2,"ENSET",74,2008,3,2008,3,6,53,30,2,,2,,,,,,,,2,53,2,,,,1,4,53,5,1,6,100,0,0,0,0,0,100,1
"0703060020403401","07030600204034","070306088800204034",1,2306.56176757813,"07030600204",7,3,6,2,4,34,1,"PUMPKINS",61,2008,3,2008,3,20,1,,2,,2,,,,,,,,15,1,2,,,,2,,,,,,80,0,0,0,0,20,100,2
"0703060020403401","07030600204034","070306088800204034",1,2306.56176757813,"07030600204",7,3,6,2,4,34,1,"ENSET",74,2008,2,2008,2,4,93,20,2,,2,,,,,,,,2,93,2,,,,1,2,93,1,1,6,100,0,0,0,0,0,100,1
"0703060020404001","07030600204040","070306088800204040",1,2306.56176757813,"07030600204",7,3,6,2,4,40,1,"BANANAS",42,2008,4,2008,4,12,41,12,2,,1,4,41,60,1,2,"N02",,8,41,2,,,,2,,,,,,75,0,0,0,25,0,100,3
"0703060020404001","07030600204040","070306088800204040",1,2306.56176757813,"07030600204",7,3,6,2,4,40,1,"KALE",56,2008,1,2008,4,5,63,,2,,2,,,,,,,,5,63,2,,,,2,,,,,,90,0,0,0,0,10,100,5
"0703060020404001","07030600204040","070306088800204040",1,2306.56176757813,"07030600204",7,3,6,2,4,40,1,"COFFEE",72,2008,4,2008,5,2,121,30,2,,2,,,,,,,,2,121,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0703060020404001","07030600204040","070306088800204040",1,2306.56176757813,"07030600204",7,3,6,2,4,40,1,"ENSET",74,2008,4,2008,5,5,53,30,2,,2,,,,,,,,5,53,2,,,,2,,,,,,80,0,0,0,0,20,100,2
"0703060020404001","07030600204040","070306088800204040",1,2306.56176757813,"07030600204",7,3,6,2,4,40,1,"AVOCADOS",84,2008,4,2008,5,1,123,1,2,,2,,,,,,,,1,123,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0703060020405801","07030600204058","070306088800204058",1,2306.56176757813,"07030600204",7,3,6,2,4,58,1,"KALE",56,2008,1,2008,5,3,63,,2,,2,,,,,,,,3,63,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703060020405801","07030600204058","070306088800204058",1,2306.56176757813,"07030600204",7,3,6,2,4,58,1,"ENSET",74,2008,5,2008,5,1,122,8,2,,2,,,,,,,,0.25,122,2,,,,1,0.75,122,5,2,,100,0,0,0,0,0,100,1
"0703060020407601","07030600204076","070306088800204076",1,2306.56176757813,"07030600204",7,3,6,2,4,76,1,"RED PEPPER",38,2008,3,2008,3,2,1,,2,,2,,,,,,,,2,1,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0703060020407601","07030600204076","070306088800204076",1,2306.56176757813,"07030600204",7,3,6,2,4,76,1,"BEER ROOT",51,2008,3,2008,3,4,121,,2,,1,4,122,600,3,4,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,3
"0703060020407601","07030600204076","070306088800204076",1,2306.56176757813,"07030600204",7,3,6,2,4,76,1,"CABBAGE",52,2008,3,2008,4,8,122,,2,,1,8,122,1600,3,4,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,1
"0703060020407601","07030600204076","070306088800204076",1,2306.56176757813,"07030600204",7,3,6,2,4,76,1,"CARROT",53,2008,4,2008,4,3,122,,2,,1,3,122,360,3,4,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,8
"0703060020407601","07030600204076","070306088800204076",1,2306.56176757813,"07030600204",7,3,6,2,4,76,1,"KALE",56,2008,1,2008,5,2,63,,2,,2,,,,,,,,2,63,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703060020407601","07030600204076","070306088800204076",1,2306.56176757813,"07030600204",7,3,6,2,4,76,1,"POTATOES",60,2008,2,2008,2,1,122,,2,,2,,,,,,,,1,123,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0703060020407601","07030600204076","070306088800204076",1,2306.56176757813,"07030600204",7,3,6,2,4,76,1,"COFFEE",72,2008,3,2008,4,2.15,121,45,2,,2,,,,,,,,2,121,2,,,,1,0.15,121,4,2,,80,20,0,0,0,0,100,7
"0703060020407601","07030600204076","070306088800204076",1,2306.56176757813,"07030600204",7,3,6,2,4,76,1,"ENSET",74,2008,5,2008,5,2,121,15,2,,2,,,,,,,,1,121,2,,,,1,1,122,1,1,6,100,0,0,0,0,0,100,6
"0703060020409402","07030600204094","070306088800204094",1,2306.56176757813,"07030600204",7,3,6,2,4,94,2,"KALE",56,2008,1,2008,4,11,63,,2,,2,,,,,,,,11,63,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703060020409402","07030600204094","070306088800204094",1,2306.56176757813,"07030600204",7,3,6,2,4,94,2,"GODERE",64,2007,4,2008,3,1,122,,2,,2,,,,,,,,1,122,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0703060020409402","07030600204094","070306088800204094",1,2306.56176757813,"07030600204",7,3,6,2,4,94,2,"COFFEE",72,2008,3,2008,4,1,121,16,2,,2,,,,,,,,0.05,121,2,,,,1,0.05,121,4,1,5,100,0,0,0,0,0,100,4
"0703060020409402","07030600204094","070306088800204094",1,2306.56176757813,"07030600204",7,3,6,2,4,94,2,"ENSET",74,2008,3,2008,4,6,123,18,2,,1,3,123,45,2,3,"N01",,1,123,2,,,,1,2,123,1,1,6,95,0,0,0,5,0,100,3
"0703060020411301","07030600204113","070306088800204113",1,2306.56176757813,"07030600204",7,3,6,2,4,113,1,"KALE",56,2008,1,2008,5,2,63,,1,4,2,,,,,,,,2,63,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0703060020411301","07030600204113","070306088800204113",1,2306.56176757813,"07030600204",7,3,6,2,4,113,1,"ENSET",74,2008,3,2008,3,6,122,300,1,4,2,,,,,,,,2,122,2,,,,1,4,122,1,1,6,80,0,0,0,0,20,100,1
