"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-2.75026450763626","2.21662956122826","-0.802127785131166","300","rural","poor_2011_100"
"-2.40910650608183","2.02811881400827","-0.783994800981246","350","rural","poor_2011_100"
"-2.04481382968999","1.88990684780413","-0.794029106662267","400","rural","poor_2011_100"
"-1.84246870968773","1.82807999511475","-0.791882022173937","450","rural","poor_2011_100"
"-1.60951712531644","1.60378537539721","-0.799679191421542","500","rural","poor_2011_100"
"-2.7250905530861","1.42617924605919","-0.920340239052227","100","urban","poor_2011_100"
"-1.85879049159927","1.2864692886146","-0.841605786606046","150","urban","poor_2011_100"
"-1.46366634725097","1.22004006850727","-0.820189847586601","200","urban","poor_2011_100"
"-1.19504942995779","1.20215381868931","-0.862462164023253","250","urban","poor_2011_100"
"-0.895427017281073","0.929185367392706","-0.867383603889353","300","urban","poor_2011_100"
"-0.747530134513628","0.851592739892352","-0.829588914859098","350","urban","poor_2011_100"
"-0.536606842598339","0.752649925833145","-0.83349725167128","400","urban","poor_2011_100"
"-0.335224596735539","0.585602677869865","-0.837551613923897","450","urban","poor_2011_100"
"-0.178442923363971","0.447535825320006","-0.837869517372347","500","urban","poor_2011_100"
"-5.8632809409728","3.09881440370843","-0.792196139665799","100","full","poor_2011_100"
"-4.07647369482674","2.62174368122799","-0.741175273579192","150","full","poor_2011_100"
"-3.55166244443131","2.5120249234411","-0.855877715713991","200","full","poor_2011_100"
"-3.06156163209382","2.296570481235","-0.825175505988976","250","full","poor_2011_100"
"-2.69449618012695","2.07056226819021","-0.7466917815763","300","full","poor_2011_100"
"-2.37055076863371","1.9575364390535","-0.873195294111075","350","full","poor_2011_100"
"-2.0713997965015","1.85897506014369","-0.842128859616669","400","full","poor_2011_100"
"-1.96102701750937","1.72985343970394","-0.831945792537206","450","full","poor_2011_100"
"-1.74754981825655","1.63463821226116","-0.787258153591767","500","full","poor_2011_100"
"-9.27629394517139","8.79893470735364","-0.592965484597053","100","rural","poor_2011_190"
"-7.44789012391268","6.96094063347774","-0.510706549718173","150","rural","poor_2011_190"
"-6.35683929432395","5.56366101950551","-0.583442004162204","200","rural","poor_2011_190"
"-5.56365753398103","5.18455395205422","-0.528625240176301","250","rural","poor_2011_190"
"-4.82299161341349","4.76355338811105","-0.608269356744947","300","rural","poor_2011_190"
"-4.27770391876422","4.23167703347121","-0.688823770176172","350","rural","poor_2011_190"
"-3.80833941363901","3.73018358620766","-0.65785541022699","400","rural","poor_2011_190"
"-3.46878212804328","3.27569980594363","-0.564638145270402","450","rural","poor_2011_190"
"-3.21951030454763","3.01615300922452","-0.61870551445375","500","rural","poor_2011_190"
"-5.15850065352322","4.23007055385071","-2.19113269851478","100","urban","poor_2011_190"
"-3.91197959570005","3.50279999009252","-2.18700166269588","150","urban","poor_2011_190"
"-3.27674442801856","2.98211626133919","-2.18838162405701","200","urban","poor_2011_190"
"-2.48440658299956","2.42609443694607","-2.15420968023103","250","urban","poor_2011_190"
"-2.04254514010558","2.12120460461726","-2.17091226544372","300","urban","poor_2011_190"
"-1.70418323288278","2.01177627950897","-2.1895678404623","350","urban","poor_2011_190"
"-1.34433091109331","1.56374498096895","-2.11170575194697","400","urban","poor_2011_190"
"-1.01978600759379","1.19634226828288","-2.15720025311279","450","urban","poor_2011_190"
"-0.651999514580575","0.926934565811612","-2.16669964787767","500","urban","poor_2011_190"
"-8.72174600857624","8.05741110957584","-1.1348405521741","100","full","poor_2011_190"
"-6.93360782223504","5.70880259107367","-1.06544164178913","150","full","poor_2011_190"
"-6.04303889395229","5.73264519454603","-1.23576204016631","200","full","poor_2011_190"
"-5.42088752932186","5.07124389938795","-1.00275823755807","250","full","poor_2011_190"
"-4.48689631769897","4.78911355616077","-0.955790112947175","300","full","poor_2011_190"
"-4.0972769028504","4.09343611541136","-0.949332588212591","350","full","poor_2011_190"
