"","Score","poor_npl1","poor_npl2","poor_150npl1","poor_200npl1","poor_2011_100","poor_2011_190","poor_2011_320","poor_2011_550","poor_2011_800","poor_2011_1100","poor_2011_1500","poor_2011_2170","poor_2005_125","poor_2005_250","poor_2005_500","poor_bottom_20","poor_bottom_40","poor_bottom_60","poor_bottom_80"
"34",33,0.331440813073884,0.083719582964232,0.568967471008279,0.736503006059714,0.0473415767251217,0.252254404881725,0.556048407164698,0.832894553457062,0.902907718649533,0.926855724910408,0.93697460441041,0.939383410607609,0.153791775790322,0.474087709867997,0.846620427066966,0.29829991740929,0.518799272040802,0.709389423549349,0.855716394224738
"35",34,0.320099216610335,0.0794463544065182,0.558203238783622,0.728801071601387,0.0446726730771719,0.241965617981839,0.545147414566902,0.827822428519916,0.900356913952909,0.925694202515181,0.936580925109311,0.939573528527902,0.146816009160505,0.462492858051452,0.841869876030162,0.287546780351445,0.507755440889995,0.701110920303998,0.85141686911059
"36",35,0.308966363930076,0.0753732985326031,0.547384034672524,0.720959305722828,0.0421475734356998,0.231966298460517,0.534202977175126,0.822629135663949,0.897746683948387,0.924515737452472,0.93618495422636,0.939763088398369,0.140104265784416,0.450938432930386,0.837000516614789,0.277028238519518,0.496704035513439,0.692698748637064,0.847012128012373
"37",36,0.298050969232573,0.0714928427337073,0.536519870003538,0.712980091989155,0.0397592635376204,0.222259044968782,0.523225511467884,0.817313768781189,0.895076045275289,0.923320130519566,0.935786680519005,0.939952091617452,0.133651287156332,0.43943667566724,0.832011133419477,0.266750405278601,0.485655849721629,0.68415647564155,0.842500963529876
"38",37,0.287360841745199,0.0677975164995974,0.525620925856955,0.704866114382197,0.0375009897204101,0.212845440017716,0.512225561108314,0.811875540642618,0.89234401965891,0.922107181707895,0.935386092715892,0.940140539581595,0.127451470157957,0.427999602545272,0.82690061089282,0.256718484000574,0.474621664754644,0.675487989003075,0.837882238182477
"39",38,0.276902884062098,0.0642799713995782,0.514697515352318,0.696620360079837,0.0353662587305279,0.20372610145256,0.501213756672211,0.806313790163396,0.889549635283079,0.920876690254666,0.934983179517151,0.940328433685241,0.121498916973609,0.416638955778362,0.821667940591707,0.246936785603599,0.463612207252133,0.666697495140801,0.833154889905541
"40",39,0.266683097204366,0.060932998327018,0.503760044874889,0.688246121012988,0.0333488361648189,0.194900737742886,0.490200774663767,0.800627989653631,0.886691928223998,0.919628454696583,0.934577929594682,0.940515775320823,0.115787482491682,0.405366156765762,0.816312228512,0.23740875151339,0.452638107675077,0.657789515812398,0.82831793764025
"41",40,0.256706591959344,0.0577495421952627,0.492818974548501,0.679746994132988,0.0314427437302267,0.186368206183955,0.479197296153705,0.794817752020014,0.883769943945545,0.918362272925707,0.934170331592455,0.940702565878753,0.110310819030985,0.394192262172355,0.810832702462818,0.228136981456576,0.441709859520525,0.648768883142018,0.823370487000245
"42",41,0.246977606002344,0.0547227142736635,0.481884778272616,0.671126880329382,0.0296422554917003,0.178126573149391,0.468213965379823,0.788882837881408,0.88078273885607,0.917077942247476,0.933760374126815,0.940888806747423,0.105062418280334,0.383127923172868,0.805228719453274,0.219123265478358,0.430837779659318,0.639640733042084,0.818311735996828
"43",42,0.237499526262331,0.0518458023507657,0.470967903647497,0.66238998194635,0.0279418932631937,0.170173175590767,0.457261348650496,0.782823162559393,0.877729381926452,0.91577525944094,0.933348045786788,0.941074499313188,0.10003565038463,0.372183348152234,0.799499773058062,0.210368619570242,0.420031970111072,0.63041049701251,0.813140980802765
"44",43,0.228274915963808,0.0491122789079272,0.460078732112928,0.653540798855328,0.0263364212822502,0.162504683043162,0.446349893887407,0.77663880290284,0.874608956369021,0.914454020821229,0.932933335134396,0.941259644960368,0.0952238001505793,0.361368269104938,0.793645500725957,0.201873324297991,0.409302281550749,0.621083892314482,0.807857621533107
"45",44,0.21930554575979,0.0465158074811585,0.449227539622969,0.644584123051643,0.0248208402949518,0.155117159464849,0.435489891134796,0.770330003903796,0.871420561376657,0.913114022304295,0.93251623070498,0.941444245071235,0.0906201003801575,0.350691911924802,0.787665690993038,0.193636965833786,0.398658278817436,0.611666910530224,0.80246116801978
"46",45,0.210592428364605,0.0440502473821618,0.438424458171777,0.635525031754094,0.0233903811650588,0.148006124311831,0.424691434349051,0.763897185060472,0.868163313921172,0.91175505947397,0.932096721007528,0.941628301026009,0.0862177623700825,0.340162970724223,0.781560290560319,0.185658478818715,0.388109208668883,0.602165804534777,0.796951245555091
"47",46,0.202135856099299,0.0417096569417217,0.427679438473797,0.626368878998344,0.0220404981090136,0.141166612321981,0.413964384764696,0.757340946441788,0.864836350609774,0.910376927651353,0.931674794525007,0.941811814202852,0.082010003641072,0.329789586269498,0.775329411193517,0.177936190510777,0.377663969995599,0.592587073920861,0.79132760057775
