cluster_lat,cluster_lon,geometry,latitude,longitude,rwi,error,closest_rwi_geom,distance
9.07181262124,38.7299290459,POINT (38.7299290459 9.07181262124),9.0695511,38.7268066,1.727,0.485,POINT (38.7268066 9.0695511),398.78972531298723
9.07702977605,35.6156340346,POINT (35.6156340346 9.07702977605),9.0695511,35.6066895,-0.347,0.379,POINT (35.6066895 9.0695511),1202.612779981092
9.09607306007,43.2041452368,POINT (43.2041452368 9.09607306007),9.0912484,43.2092285,-0.408,0.355,POINT (43.2092285 9.0912484),687.309901377605
9.09775450936,41.6496397471,POINT (41.6496397471 9.09775450936),9.0912484,41.6491699,-0.533,0.343,POINT (41.6491699 9.0912484),543.0961826712214
9.11310120642,43.1741768096,POINT (43.1741768096 9.11310120642),9.1129444,43.1652832,1.143,0.52,POINT (43.1652832 9.1129444),989.0060259716736
9.12101610861,41.6645574137,POINT (41.6645574137 9.12101610861),9.1129444,41.6711426,-0.234,0.357,POINT (41.6711426 9.1129444),992.8247019617764
9.13816237549,39.9472275908,POINT (39.9472275908 9.13816237549),9.1346391,39.9572754,-0.081,0.351,POINT (39.9572754 9.1346391),1156.9252581098006
9.15084358304,43.348816114,POINT (43.348816114 9.15084358304),9.1563324,43.3410645,-0.4,0.422,POINT (43.3410645 9.1563324),969.5078595377169
9.15085019484,41.8440556364,POINT (41.8440556364 9.15085019484),9.1563324,41.8469238,-0.298,0.358,POINT (41.8469238 9.1563324),554.9173834528624
9.16400260905,35.8283481751,POINT (35.8283481751 9.16400260905),9.1563324,35.826416,0.422,0.379,POINT (35.826416 9.1563324),724.1156699039498
9.18318556596,42.0206883252,POINT (42.0206883252 9.18318556596),9.1780244,42.0227051,-0.4,0.347,POINT (42.0227051 9.1780244),481.723845932864
9.21265435402,39.9877972501,POINT (39.9877972501 9.21265435402),9.2214045,39.979248,-0.401,0.377,POINT (39.979248 9.2214045),1208.0988677405412
9.22079544864,42.4952242973,POINT (42.4952242973 9.22079544864),9.2214045,42.5061035,-0.336,0.349,POINT (42.5061035 9.2214045),1210.7421371946232
9.23975778401,42.4419432943,POINT (42.4419432943 9.23975778401),9.2430925,42.4401855,-0.507,0.347,POINT (42.4401855 9.2430925),336.2796479954225
9.2463064163,42.2173944859,POINT (42.2173944859 9.2463064163),9.2430925,42.220459,0.41,0.388,POINT (42.220459 9.2430925),431.46582112831913
9.24924684111,40.0598560794,POINT (40.0598560794 9.24924684111),9.2430925,40.0671387,-0.769,0.4,POINT (40.0671387 9.2430925),964.3986426578788
9.26445855436,42.1477441163,POINT (42.1477441163 9.26445855436),9.2647792,42.154541,-0.342,0.356,POINT (42.154541 9.2647792),756.2410902351817
9.27305633369,42.132216294,POINT (42.132216294 9.27305633369),9.2647792,42.1325684,-0.169,0.375,POINT (42.1325684 9.2647792),683.669271757959
9.30185627536,42.5964917162,POINT (42.5964917162 9.30185627536),9.3081485,42.5939941,-0.458,0.368,POINT (42.5939941 9.3081485),585.1632160923327
9.3102972075,42.1842178725,POINT (42.1842178725 9.3102972075),9.3081485,42.1765137,-0.154,0.373,POINT (42.1765137 9.3081485),874.7697725908693
9.31507331624,42.1446521473,POINT (42.1446521473 9.31507331624),9.3081485,42.154541,0.837,0.426,POINT (42.154541 9.3081485),1238.9511544948177
9.32340832355,43.2784116014,POINT (43.2784116014 9.32340832355),9.3081485,43.2751465,-0.357,0.354,POINT (43.2751465 9.3081485),1287.612799434227
9.33257557657,42.2485029939,POINT (42.2485029939 9.33257557657),9.3298312,42.2424316,-0.503,0.372,POINT (42.2424316 9.3298312),711.900752794374
9.33726350871,42.2004270507,POINT (42.2004270507 9.33726350871),9.3298312,42.1984863,0.007,0.352,POINT (42.1984863 9.3298312),649.1521555678629
9.33777604196,42.0807314664,POINT (42.0807314664 9.33777604196),9.3298312,42.088623,1.155,0.57,POINT (42.088623 9.3298312),1095.384126393967
9.33809911164,42.0999509753,POINT (42.0999509753 9.33809911164),9.3298312,42.1105957,0.997,0.477,POINT (42.1105957 9.3298312),1366.1015487575473
9.35629919036,40.2364697018,POINT (40.2364697018 9.35629919036),9.3515125,40.2209473,-0.591,0.36,POINT (40.2209473 9.3515125),1773.2030655610106
9.35643823488,36.3910724637,POINT (36.3910724637 9.35643823488),9.3515125,36.3977051,-0.285,0.373,POINT (36.3977051 9.3515125),859.2492408846459
9.35810274536,35.5751653852,POINT (35.5751653852 9.35810274536),9.3515125,35.5847168,-0.23,0.372,POINT (35.5847168 9.3515125),1217.8651845975496
9.36029530834,42.0920688567,POINT (42.0920688567 9.36029530834),9.3515125,42.088623,0.513,0.42,POINT (42.088623 9.3515125),819.781505681226
9.36610452418,37.8682114329,POINT (37.8682114329 9.36610452418),9.3731925,37.869873,-0.299,0.428,POINT (37.869873 9.3731925),649.0285656551569
9.36663445547,36.2748855694,POINT (36.2748855694 9.36663445547),9.3731925,36.2658691,-0.704,0.37,POINT (36.2658691 9.3731925),1162.2528337663605
9.36858838017,42.7944752525,POINT (42.7944752525 9.36858838017),9.3731925,42.791748,0.825,0.536,POINT (42.791748 9.3731925),482.80305450827325
9.37107710036,42.1031932694,POINT (42.1031932694 9.37107710036),9.3731925,42.1105957,0.153,0.42,POINT (42.1105957 9.3731925),841.4084910671808
9.3723549327,38.3223627848,POINT (38.3223627848 9.3723549327),9.3731925,38.3312988,-0.36,0.352,POINT (38.3312988 9.3731925),996.3220262370156
9.37406026468,41.5884594299,POINT (41.5884594299 9.37406026468),9.3731925,41.583252,0.079,0.343,POINT (41.583252 9.3731925),583.5201935437551
9.38880972769,35.6143908552,POINT (35.6143908552 9.38880972769),9.3948711,35.6066895,0.161,0.382,POINT (35.6066895 9.3948711),1016.6564301783442
9.38997204639,34.4111180012,POINT (34.4111180012 9.38997204639),9.3948711,34.420166,-0.269,0.375,POINT (34.420166 9.3948711),1101.8971879693638
9.39137371981,36.2194348147,POINT (36.2194348147 9.39137371981),9.3948711,36.2219238,-0.562,0.366,POINT (36.2219238 9.3948711),418.36368919624874
9.40053953262,42.8585260119,POINT (42.8585260119 9.40053953262),9.4165483,42.857666,-0.722,0.366,POINT (42.857666 9.4165483),1308.380305187275
9.47303240515,41.7186492241,POINT (41.7186492241 9.47303240515),9.4815719,41.7150879,-0.32,0.356,POINT (41.7150879 9.4815719),811.9054780577173
9.47651243141,34.4209015528,POINT (34.4209015528 9.47651243141),9.4815719,34.420166,-0.583,0.374,POINT (34.420166 9.4815719),471.2365418255423
9.51321818808,41.8161343197,POINT (41.8161343197 9.51321818808),9.5032437,41.8249512,-0.627,0.354,POINT (41.8249512 9.5032437),1282.3247456382167
9.51787068443,40.1647901335,POINT (40.1647901335 9.51787068443),9.5249141,40.1550293,-0.586,0.352,POINT (40.1550293 9.5249141),1239.4599654707163
9.51889280492,40.1625868767,POINT (40.1625868767 9.51889280492),9.5249141,40.1550293,-0.586,0.352,POINT (40.1550293 9.5249141),983.8950590998044
9.52188677883,40.1427353618,POINT (40.1427353618 9.52188677883),9.5249141,40.1330566,-0.323,0.352,POINT (40.1330566 9.5249141),1106.569708730426
9.52263568005,41.8797838579,POINT (41.8797838579 9.52263568005),9.5249141,41.8688965,-0.925,0.491,POINT (41.8688965 9.5249141),1225.228812044602
9.5268552421,41.940878737,POINT (41.940878737 9.5268552421),9.5249141,41.9348145,-0.109,0.387,POINT (41.9348145 9.5249141),693.1644564093447
9.52795862829,40.122894727,POINT (40.122894727 9.52795862829),9.5249141,40.1330566,-0.323,0.352,POINT (40.1330566 9.5249141),1159.2177914448828
9.55091666159,42.0823653656,POINT (42.0823653656 9.55091666159),9.5465832,42.088623,-0.46,0.353,POINT (42.088623 9.5465832),782.3337567228548
9.55152585441,41.358379098,POINT (41.358379098 9.55152585441),9.5465832,41.3635254,-0.134,0.345,POINT (41.3635254 9.5465832),705.4246110491931
9.55192525075,41.7853673729,POINT (41.7853673729 9.55192525075),9.5465832,41.7810059,-0.629,0.372,POINT (41.7810059 9.5465832),656.8039072929218
9.55408199803,39.5793387065,POINT (39.5793387065 9.55408199803),9.5465832,39.5837402,-0.639,0.354,POINT (39.5837402 9.5465832),807.7937351409392
9.56278453335,40.1019937951,POINT (40.1019937951 9.56278453335),9.5682508,40.111084,-0.388,0.353,POINT (40.111084 9.5682508),1112.5686505976973
9.56552604162,41.5231782329,POINT (41.5231782329 9.56552604162),9.5682508,41.517334,-0.218,0.344,POINT (41.517334 9.5682508),688.3047223479862
9.56789007387,41.9822667431,POINT (41.9822667431 9.56789007387),9.5682508,41.9787598,-0.672,0.376,POINT (41.9787598 9.5682508),391.0925915856413
9.56898165487,41.8673487349,POINT (41.8673487349 9.56898165487),9.5682508,41.8688965,0.815,0.591,POINT (41.8688965 9.5682508),182.43392503909286
9.57652390818,40.1500767563,POINT (40.1500767563 9.57652390818),9.5682508,40.1550293,-0.424,0.351,POINT (40.1550293 9.5682508),893.1168802238835
9.58084854582,41.8521195965,POINT (41.8521195965 9.58084854582),9.5899171,41.8469238,1.38,0.543,POINT (41.8469238 9.5899171),947.6295157113124
9.59210935206,41.874381517,POINT (41.874381517 9.59210935206),9.5899171,41.8688965,1.802,0.554,POINT (41.8688965 9.5899171),636.3447897699357
