cluster_lat,cluster_lon,radiance_around_1_kms,radiance_around_5_kms,radiance_around_10_kms
7.4755674464199995,36.4429756569,0.0,0.0,0.0
7.513260457060001,37.6461378355,0.0,0.0,0.0004586967171441867
7.54390699281,37.862935178,0.24547242153276647,0.15332815310418432,0.060507094550809534
7.547830775739999,37.0818248622,0.0,0.0,0.0
7.588610444289999,39.7945944298,0.0,0.0,0.0002987275486252079
7.646913110560001,34.2562839247,0.0,0.0,0.0
7.65816033645,38.0946319154,0.0,0.0,0.0
7.66853940862,36.841583139499996,0.4407900997332473,0.30331262156659616,0.1432174189426765
7.669123761810001,36.92553529,0.0,0.0,0.0018250090066420782
7.67211701378,35.8400122926,0.0,0.0,0.0
7.67723960482,36.8176577054,0.06532174528240862,0.19777480239514583,0.1367838511462822
7.692628995900001,37.7336160957,0.008897848071302072,0.005791647108174878,0.001479341788741477
7.70538466173,37.6505389613,0.0,0.0,7.160784612123533e-05
7.731695988769999,37.498583800700004,0.0,0.0,0.0
7.775739603810001,39.8661143537,0.0,0.0,0.00048125164405407806
7.791209966519999,38.3295082817,0.0,0.0,0.0
7.79349904803,38.250560183400005,0.07799926275122263,0.014885212152269615,0.004021407148954903
7.81991142387,37.828597498,0.0,0.0006681600460620033,0.0010998398759371633
7.82727102592,35.3924934526,0.0,0.0,0.0
7.830136920219999,34.5080541478,0.0,0.0,0.0
7.880058625619999,36.0983250614,0.0,0.0,0.0
7.8891255011000005,37.5456591429,0.0,0.0,0.00041298629323075
7.92925133102,38.7168656746,0.369455816810578,0.18932858923932802,0.08646891098485432
7.9697354732,36.6697798545,0.0,0.0006633216920345213,0.00040108831537328615
7.97698683396,37.477907244499995,0.0,0.0,0.0022378572928072036
7.9782460428199995,39.132120088,0.18025319908166224,0.10330454309080098,0.056914357030088056
7.985015811039999,38.1539348643,0.0,0.0,0.0005731668569752301
8.00671193105,34.5566341877,0.0,0.0,0.0
8.073462042020001,36.4978704647,0.0,0.0,0.0018958543045852064
8.07578959014,38.4395969167,0.0,0.0,0.005126185963090291
8.08842299138,39.0349251986,0.0,0.0,0.0035102141525896217
8.0938276118,36.4574609552,0.0,0.006597034586165478,0.0018101194539131783
8.113326532110001,38.7753045688,0.0,0.0,0.011889189499628717
8.11835892139,37.711581489000004,0.0,0.0,0.0
8.11992331839,38.3685641109,0.1522145001161153,0.09535625895294826,0.032731544468198016
8.13327890849,38.2086730522,0.0,0.0,0.0
8.149280309460002,38.8306181132,0.202386772484909,0.08227848942721555,0.026819153762453467
8.1679123876,37.7464125492,0.0,0.0,0.0035619777305447376
8.16863199454,38.646452878299996,0.0,0.0,0.00021037345574477108
8.16979824749,35.6406321333,0.0,0.0,0.0003450368991299715
8.17949664228,37.9272178152,0.0,0.0,0.0037470337557325185
8.18930636005,36.469984739699996,0.0,0.0005300367401634842,0.00013897300319556417
8.19726994714,34.2016617219,0.0,0.0,0.0
8.20429943583,37.7931347282,0.11048722700307799,0.06335296487491168,0.018837434788624534
8.24696450208,34.596396016599996,0.1402872831860383,0.04909952916349197,0.014030668669808184
8.26683229052,34.6093207764,0.0,0.0294955068364422,0.014030668669808184
8.27575877219,33.980758515,0.0,0.0,0.0
8.29381741375,34.56500735,0.0,0.0,0.005734265063685616
