"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-4.54669250857293","4.10044058233407","0.417811872790244","200","full","poor_2005_125"
"-4.13599161281828","3.48734055536291","0.153547948817171","250","full","poor_2005_125"
"-3.54786628880641","3.2803053472403","0.208271932036043","300","full","poor_2005_125"
"-3.27687750922473","2.92813932659898","0.35387080928564","350","full","poor_2005_125"
"-2.83556295782475","2.85067831349296","0.257348000169439","400","full","poor_2005_125"
"-2.77120773322171","2.5097214648062","0.263801417261684","450","full","poor_2005_125"
"-2.43322754940152","2.42275066929979","0.263804263033056","500","full","poor_2005_125"
"-12.809516257508","11.963585630656","-0.903184790614553","100","rural","poor_2005_250"
"-10.3313593466439","8.76610145164292","-0.897261111464917","150","rural","poor_2005_250"
"-8.20364798771052","8.20258976193196","-0.956369835279666","200","rural","poor_2005_250"
"-7.22199486754677","6.96207861946725","-0.944827092874574","250","rural","poor_2005_250"
"-6.22680757434903","5.53516007240588","-0.929328918879118","300","rural","poor_2005_250"
"-5.59487070897374","5.48088606906014","-0.762380094655516","350","rural","poor_2005_250"
"-5.17348359782314","4.6737073458414","-1.01920529508961","400","rural","poor_2005_250"
"-4.68496259523794","4.38625414432244","-0.759921878711875","450","rural","poor_2005_250"
"-4.27699824264231","3.79582331120927","-0.806455554953904","500","rural","poor_2005_250"
"-8.21314813537593","6.98355777495123","4.432824412343","100","urban","poor_2005_250"
"-6.37167297429758","5.71418558479742","4.35459907914992","150","urban","poor_2005_250"
"-5.11096484178562","5.10093509503886","4.31431923398782","200","urban","poor_2005_250"
"-4.15930367980857","3.94749142748767","4.38809792172076","250","urban","poor_2005_250"
"-3.4146789860237","3.35692989742273","4.50060673296","300","urban","poor_2005_250"
"-2.7729078313643","2.87774468662878","4.35090775155914","350","urban","poor_2005_250"
"-2.481021257923","2.35430581701855","4.37690173826721","400","urban","poor_2005_250"
"-1.85648792404256","1.98416050763561","4.3495236984246","450","urban","poor_2005_250"
"-1.24431362338533","1.49646558449314","4.33978353124574","500","urban","poor_2005_250"
"-12.0213639614883","11.2430798149579","0.534926908803983","100","full","poor_2005_250"
"-9.62592510542538","9.31867130170637","0.708418783214955","150","full","poor_2005_250"
"-7.72996195128487","7.06335715549561","0.830101139153414","200","full","poor_2005_250"
"-6.53886910260275","6.50298375802799","0.489912212273666","250","full","poor_2005_250"
"-5.74560324447808","5.95973649240322","0.389071998517078","300","full","poor_2005_250"
"-5.82643239131203","5.33103369750477","0.730641705805112","350","full","poor_2005_250"
"-4.83148438117525","4.97210129090946","0.575230662085694","400","full","poor_2005_250"
"-4.87587683792117","4.63740263172847","0.600692225949943","450","full","poor_2005_250"
"-4.28189842308088","4.55457780455596","0.685334565090729","500","full","poor_2005_250"
"-10.4024617156585","11.6666337367599","-4.06914906304143","100","rural","poor_2005_500"
"-8.26132293358447","8.95063702674332","-3.78726873672437","150","rural","poor_2005_500"
"-7.18348115307948","8.02156199862905","-3.58731629182419","200","rural","poor_2005_500"
"-6.05129624684406","6.59377209118636","-3.63603597738021","250","rural","poor_2005_500"
"-5.44573334785863","5.97979676405738","-3.72343843027934","300","rural","poor_2005_500"
"-5.02836733601919","5.08473593346011","-3.78203071239736","350","rural","poor_2005_500"
"-4.66315339809187","4.74720280578173","-3.91468762504899","400","rural","poor_2005_500"
"-4.05713853619685","4.22268632619866","-3.77110253683117","450","rural","poor_2005_500"
"-4.0371063308214","3.63476777070235","-3.6305291652634","500","rural","poor_2005_500"
"-10.9283201652047","11.0885716619378","7.7587885013836","100","urban","poor_2005_500"
"-9.02815532066658","8.2166887405197","7.86220683841343","150","urban","poor_2005_500"
"-7.10434391912214","6.76134248934597","7.77228221976505","200","urban","poor_2005_500"
"-6.29201016574417","6.09175994458376","7.81234353716533","250","urban","poor_2005_500"
"-4.9545699678992","4.89680073714014","8.02126636542192","300","urban","poor_2005_500"
"-4.05325327321255","4.29209132500879","7.86218456554245","350","urban","poor_2005_500"
"-3.50138712338757","3.36854854423312","7.99018910766679","400","urban","poor_2005_500"
"-2.74761221717255","2.62089189287743","7.85484569913668","450","urban","poor_2005_500"
"-1.95064661858641","2.15798575002212","7.84429652542373","500","urban","poor_2005_500"
"-10.4604010522334","13.1798958709118","-0.459623416094254","100","full","poor_2005_500"
"-9.10166619195134","9.29650247123239","-0.486117686491215","150","full","poor_2005_500"
"-7.41307196950598","8.85785959046707","-0.359778202230355","200","full","poor_2005_500"
"-6.61932703479331","6.94948787543952","-0.485924096136638","250","full","poor_2005_500"
"-6.24773179152428","6.16202741059803","-0.383171053868522","300","full","poor_2005_500"
"-5.5841046959457","5.21459133432799","-0.497362639753842","350","full","poor_2005_500"
"-5.17679461239071","5.24292812141465","-0.547172751259845","400","full","poor_2005_500"
"-4.80590375030624","5.09928631475647","-0.516573035440779","450","full","poor_2005_500"
"-4.34106037222044","4.21228983787249","-0.400441514193161","500","full","poor_2005_500"
"-10.1232243088451","8.57558379051025","1.36146835266613","100","rural","poor_bottom_20"
"-7.35953113784833","7.13213649254372","1.6360603346122","150","rural","poor_bottom_20"
"-6.44411360069155","5.76681023671583","1.31106126446477","200","rural","poor_bottom_20"
"-5.95795097693546","5.47883394170359","1.35660341271164","250","rural","poor_bottom_20"
"-4.877546712545","4.63814540101123","1.37138362295307","300","rural","poor_bottom_20"
"-4.4239421029488","4.31167544936356","1.55487952874089","350","rural","poor_bottom_20"
"-4.12697615981059","3.82746893106776","1.37990633603898","400","rural","poor_bottom_20"
"-3.553732288603","3.55550596179609","1.54973374039098","450","rural","poor_bottom_20"
"-3.05513540838072","3.17459028624526","1.47617563598938","500","rural","poor_bottom_20"
"-6.24123343262279","4.85044618686573","2.10149893381466","100","urban","poor_bottom_20"
"-4.17595854335025","3.8147747575789","2.11991756600036","150","urban","poor_bottom_20"
"-3.39387105688648","3.11135951355348","1.99372909003454","200","urban","poor_bottom_20"
"-2.89525947375283","2.66290267870384","1.98114693209668","250","urban","poor_bottom_20"
"-2.46152271341011","2.36789824975991","2.13188232108505","300","urban","poor_bottom_20"
"-1.88034432012707","2.06972991594987","2.05153462589156","350","urban","poor_bottom_20"
"-1.54464506788821","1.64588826549101","2.04624818068943","400","urban","poor_bottom_20"
"-1.24106809963715","1.3360499427446","2.06537244825342","450","urban","poor_bottom_20"
"-0.795290803541113","1.01485545828442","2.0590072417482","500","urban","poor_bottom_20"
"-9.12263492672414","8.11771403404293","1.68010307450663","100","full","poor_bottom_20"
"-7.33282262034059","6.1837511820954","1.71920697526916","150","full","poor_bottom_20"
"-6.39267355851254","5.97404866282766","1.80393854274023","200","full","poor_bottom_20"
"-5.41001221677948","4.94872679976252","1.44001259462076","250","full","poor_bottom_20"
"-4.77501959634439","4.72476629368305","1.58405741427008","300","full","poor_bottom_20"
"-4.1985585429809","4.01184618736219","1.76479179605545","350","full","poor_bottom_20"
"-3.77530339862837","4.03613101057802","1.61187272581311","400","full","poor_bottom_20"
"-3.75012834211957","3.71821895151569","1.70128599524038","450","full","poor_bottom_20"
"-3.35303707195321","3.30425145876755","1.75041632495011","500","full","poor_bottom_20"
"-13.0228456060144","12.3269455492577","-1.93727603878464","100","rural","poor_bottom_40"
"-10.4841538584569","9.13405963679139","-1.78105301220809","150","rural","poor_bottom_40"
"-8.11471985432784","7.96746771183462","-1.81878359504351","200","rural","poor_bottom_40"
"-7.81307306570459","7.11244430504395","-1.81973027014901","250","rural","poor_bottom_40"
"-6.58440283726378","5.87055399533002","-1.82001941550181","300","rural","poor_bottom_40"
"-5.80546063701823","5.49099990762795","-1.68692775564441","350","rural","poor_bottom_40"
"-5.32226873350375","5.09868317575458","-1.92018494149077","400","rural","poor_bottom_40"
"-4.56211545576346","4.56090079736219","-1.65331646729595","450","rural","poor_bottom_40"
"-4.34459073278443","4.07142061684014","-1.70311149552788","500","rural","poor_bottom_40"
"-8.28044971185838","7.67608160622941","5.93922717840095","100","urban","poor_bottom_40"
"-6.63109502997791","5.94864754393856","5.79954515276488","150","urban","poor_bottom_40"
"-5.37308496074127","5.02436872902284","5.80136971390011","200","urban","poor_bottom_40"
"-4.4451695609214","4.14991827012322","5.85547593624836","250","urban","poor_bottom_40"
"-3.30224806508219","3.58770951519059","5.92316172201755","300","urban","poor_bottom_40"
"-3.19920918599333","3.24492727720615","5.79437844601394","350","urban","poor_bottom_40"
"-2.58868129745691","2.35552827378385","5.82993484980814","400","urban","poor_bottom_40"
"-1.9385569439772","2.10184189689965","5.79178273162831","450","urban","poor_bottom_40"
"-1.28227502967766","1.52958858257921","5.78189366931216","500","urban","poor_bottom_40"
"-11.8133045348149","12.1198151424323","0.253254002482413","100","full","poor_bottom_40"
"-9.98382392618039","9.74365027264727","0.332260029705661","150","full","poor_bottom_40"
"-7.73344165588485","7.12367664938115","0.496474063007107","200","full","poor_bottom_40"
"-6.58395056756458","6.91733891649558","0.217970887938969","250","full","poor_bottom_40"
"-6.33732081943612","6.08325519479592","0.219657457895901","300","full","poor_bottom_40"
"-6.174865558884","6.06989630032768","0.559068621917127","350","full","poor_bottom_40"
"-5.13827696367859","5.2648492825526","0.256154750304716","400","full","poor_bottom_40"
"-4.767451131234","4.85683568996428","0.33270062225939","450","full","poor_bottom_40"
"-4.59039059533242","4.88928374105469","0.491389270422922","500","full","poor_bottom_40"
"-12.72240416729","13.2642767285387","-4.43846866294161","100","rural","poor_bottom_60"
"-10.4382959403071","9.76123897686921","-4.1812782171518","150","rural","poor_bottom_60"
"-8.37927908836648","8.48177399304929","-3.87615940292787","200","rural","poor_bottom_60"
"-7.01264770999517","7.60749220247081","-3.94872854898923","250","rural","poor_bottom_60"
"-6.4371324371311","6.73587491291856","-4.01788847918366","300","rural","poor_bottom_60"
"-5.54666182784807","6.05610959080545","-3.96112056644477","350","rural","poor_bottom_60"
"-5.76525641834366","5.13544955063684","-4.13324547468767","400","rural","poor_bottom_60"
"-4.88438298265206","5.12895036692861","-3.99968118531363","450","rural","poor_bottom_60"
"-4.66542113962244","4.05511971238134","-3.89996781637966","500","rural","poor_bottom_60"
"-11.0182895774835","10.4630483401936","3.593041762555","100","urban","poor_bottom_60"
"-7.90264701428715","7.15998207424855","3.74227398523478","150","urban","poor_bottom_60"
"-6.92309915780824","6.46516508312006","3.82320091435932","200","urban","poor_bottom_60"
"-5.78650678441354","5.85206936481564","3.72408607915247","250","urban","poor_bottom_60"
"-4.56574890481807","4.66203076410543","3.87936334269005","300","urban","poor_bottom_60"
"-3.90755039028807","4.12897000143229","3.80180501729328","350","urban","poor_bottom_60"
"-3.13998037514638","3.47813580908498","3.79390229774231","400","urban","poor_bottom_60"
"-2.53960543431761","2.46242584557332","3.76935169554864","450","urban","poor_bottom_60"
"-1.82157235308755","2.02020470279715","3.72521978039264","500","urban","poor_bottom_60"
"-12.5391266107864","13.7141518776204","-1.76986043322448","100","full","poor_bottom_60"
"-9.77775605775572","10.4694911467322","-1.82677541001799","150","full","poor_bottom_60"
"-8.54856029807969","8.75955704680302","-1.6892538877699","200","full","poor_bottom_60"
"-7.26338406763271","7.46154826541274","-1.92787067074845","250","full","poor_bottom_60"
"-6.66210645105504","6.8204821108431","-1.89586443794153","300","full","poor_bottom_60"
"-5.93868645702925","6.20106171051527","-1.87308781022664","350","full","poor_bottom_60"
"-5.5396890803047","5.85776841039039","-1.98578974528115","400","full","poor_bottom_60"
"-5.01965979407216","5.09085636290406","-1.89250712478297","450","full","poor_bottom_60"
"-4.93739780454016","4.58260502583749","-1.70153949926516","500","full","poor_bottom_60"
"-9.90140220026685","11.5474024248087","-4.38857414680863","100","rural","poor_bottom_80"
"-7.71484362974759","8.49902271999912","-4.04953365552577","150","rural","poor_bottom_80"
"-6.90931308521572","7.94448891271332","-3.90318750731179","200","rural","poor_bottom_80"
"-6.07736117833465","6.27365334887314","-3.94697836747616","250","rural","poor_bottom_80"
"-5.50325309194867","5.39543571368238","-4.05377119911071","300","rural","poor_bottom_80"
"-4.78393805349956","4.78281292669034","-4.05793874554585","350","rural","poor_bottom_80"
"-4.42677619505562","4.66280980265569","-4.17364088152432","400","rural","poor_bottom_80"
"-3.78102281734724","4.0109407756618","-4.05364709710166","450","rural","poor_bottom_80"
"-3.79237013926288","3.9102287514669","-3.91374603488165","500","rural","poor_bottom_80"
"-11.2881788512925","12.085169808503","8.19156604272847","100","urban","poor_bottom_80"
"-8.84821584418137","8.31953277766121","8.3582950562786","150","urban","poor_bottom_80"
"-6.97079459255896","7.47808572390399","8.25963929924227","200","urban","poor_bottom_80"
"-6.19962344009152","6.11904565386459","8.31722103631555","250","urban","poor_bottom_80"
"-5.14396466511348","5.11540168553154","8.43986463744313","300","urban","poor_bottom_80"
"-4.07800076678007","4.22632492881345","8.31655959624949","350","urban","poor_bottom_80"
"-3.46255742157875","3.06807456493734","8.47152053817134","400","urban","poor_bottom_80"
"-2.75838483583158","2.51038373171481","8.3081209179065","450","urban","poor_bottom_80"
"-1.93836212370079","2.03727070107572","8.31700149191863","500","urban","poor_bottom_80"
"-10.1882643095934","12.2134403714904","-0.607278270415847","100","full","poor_bottom_80"
"-8.80646111402705","9.5221689250116","-0.547165114199222","150","full","poor_bottom_80"
"-7.09922682063796","8.63904049724507","-0.410572308188864","200","full","poor_bottom_80"
"-6.37765660946161","6.89310622076303","-0.566323145628963","250","full","poor_bottom_80"
"-5.89429749871523","6.30356138357684","-0.479908966661456","300","full","poor_bottom_80"
"-5.35146296306185","5.28057069120949","-0.539224476750293","350","full","poor_bottom_80"
"-5.14757794495477","5.0176103894494","-0.638814035997917","400","full","poor_bottom_80"
"-4.58018903502835","5.10785281871847","-0.593753042402163","450","full","poor_bottom_80"
"-4.32201128053774","4.36910689762083","-0.516765775140877","500","full","poor_bottom_80"
