"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"47","40","0.6","0.666666666666667","0.875","1","1","0","0","0.0217391304347826","0.0460311020960108","0.054362756808409","100","urban","poor_npl1"
"48","45","0.5","0.6","0.833333333333333","1","1","0.0106382978723404","0.0108695652173913","0.0421052631578947","0.0753097241701729","0.0786516853932584","100","urban","poor_npl1"
"49","50","0.41625","0.5","0.75","1","1","0.021505376344086","0.0309278350515464","0.0631578947368421","0.1","0.107556100981767","100","urban","poor_npl1"
"50","55","0.166666666666667","0.2","0.5","0.8","0.857142857142857","0.0513940955951265","0.0549450549450549","0.1","0.148936170212766","0.15625","100","urban","poor_npl1"
"51","60","0.125","0.166666666666667","0.444444444444444","0.75","0.8","0.10752688172043","0.118279569892473","0.177777777777778","0.239130434782609","0.247379032258064","100","urban","poor_npl1"
"52","65","0","0.0905303030303031","0.333333333333333","0.6","0.666666666666667","0.202074468085106","0.21505376344086","0.287234042553192","0.354838709677419","0.365618279569892","100","urban","poor_npl1"
"53","70","0","0","0.111111111111111","0.333333333333333","0.375","0.309259157710024","0.326315789473684","0.408602150537634","0.483887945670628","0.5","100","urban","poor_npl1"
"54","75","0","0","0","0.142857142857143","0.166666666666667","0.47764652014652","0.48936170212766","0.568421052631579","0.641344393592677","0.655999645515774","100","urban","poor_npl1"
"55","80","0","0","0","0","0","0.652161700048852","0.66304347826087","0.736842105263158","0.804347826086957","0.813186813186813","100","urban","poor_npl1"
"56","85","0","0","0","0","0","0.774193548387097","0.786516853932584","0.849462365591398","0.902173913043478","0.913978494623656","100","urban","poor_npl1"
"57","90","0","0","0","0","0","0.9","0.910112359550562","0.946808510638298","0.978494623655914","0.979172036082474","100","urban","poor_npl1"
"58","95","0","0","0","0","0","0.968421052631579","0.977777777777778","0.989473684210526","1","1","100","urban","poor_npl1"
"59","5","1","1","1","1","1","0","0","0","0","0","500","urban","poor_npl1"
"60","10","1","1","1","1","1","0","0","0","0","0","500","urban","poor_npl1"
"61","15","1","1","1","1","1","0","0","0","0","0","500","urban","poor_npl1"
"62","20","0.971428571428571","0.971428571428571","0.974358974358974","1","1","0","0","0","0","0","500","urban","poor_npl1"
"63","25","0.971428571428571","0.971428571428571","0.974358974358974","1","1","0","0","0","0","0","500","urban","poor_npl1"
"64","30","0.914285714285714","0.916666666666667","0.925","0.95","0.96875","0.00432900432900433","0.00435682485554608","0.00863930885529158","0.00871459694989107","0.00873362445414847","500","urban","poor_npl1"
"65","35","0.861111111111111","0.861111111111111","0.878048780487805","0.916666666666667","0.921052631578947","0.0108459869848156","0.0129310344827586","0.0152173913043478","0.0174291938997821","0.0174291938997821","500","urban","poor_npl1"
"66","40","0.833333333333333","0.837837837837838","0.857142857142857","0.894736842105263","0.897435897435897","0.0193538003599612","0.019438444924406","0.0238095238095238","0.0260869565217391","0.0261437908496732","500","urban","poor_npl1"
"67","45","0.777777777777778","0.783783783783784","0.810810810810811","0.85","0.861111111111111","0.0345572354211663","0.0364779076865286","0.0412147505422994","0.0455531453362256","0.0456521739130435","500","urban","poor_npl1"
"68","50","0.702702702702703","0.710526315789474","0.743589743589744","0.789473684210526","0.794871794871795","0.05422700040379","0.0561555075593952","0.0627705627705628","0.0673913043478261","0.0689655172413793","500","urban","poor_npl1"
"69","55","0.461538461538462","0.472222222222222","0.512820512820513","0.552777777777778","0.564189189189189","0.091304347826087","0.0930735930735931","0.101511879049676","0.108459869848156","0.108932461873638","500","urban","poor_npl1"
"70","60","0.388888888888889","0.394736842105263","0.441860465116279","0.486486486486487","0.487179487179487","0.167391304347826","0.169179085556526","0.178879310344828","0.188720173535792","0.190486519987605","500","urban","poor_npl1"
"71","65","0.274943181818182","0.285531135531136","0.325","0.368421052631579","0.378378378378378","0.273706896551724","0.276086956521739","0.2882096069869","0.299349240780911","0.301523580671703","500","urban","poor_npl1"
"72","70","0.0769230769230769","0.0810810810810811","0.121951219512195","0.138888888888889","0.138888888888889","0.391304347826087","0.393478260869565","0.406521739130435","0.41881357183733","0.420832845302962","500","urban","poor_npl1"
"73","75","0","0","0.0256410256410256","0.0277777777777778","0.0285714285714286","0.553145336225597","0.55531453362256","0.568329718004338","0.581011089611746","0.58351409978308","500","urban","poor_npl1"
"74","80","0","0","0","0","0","0.724886838521858","0.726485595343354","0.737068965517241","0.747827023988006","0.750542299349241","500","urban","poor_npl1"
"75","85","0","0","0","0","0","0.838012958963283","0.839479392624729","0.848156182212581","0.857142857142857","0.859002169197397","500","urban","poor_npl1"
"76","90","0","0","0","0","0","0.941431670281996","0.941684665226782","0.947712418300654","0.954347826086957","0.954741379310345","500","urban","poor_npl1"
"77","95","0","0","0","0","0","0.991266375545852","0.991285403050109","0.991360691144708","0.995633663460532","0.995670995670996","500","urban","poor_npl1"
"78","5","0.954545454545455","1","1","1","1","0","0","0","0","0","100","full","poor_npl1"
"79","10","0.908982683982684","0.930911330049261","1","1","1","0","0","0","0","0","100","full","poor_npl1"
"80","15","0.857142857142857","0.88","0.956521739130435","1","1","0","0","0","0.0128205128205128","0.0133333333333333","100","full","poor_npl1"
"81","20","0.8","0.833333333333333","0.941176470588235","1","1","0","0","0","0.0259911141490089","0.0357142857142857","100","full","poor_npl1"
"82","25","0.681818181818182","0.713988095238095","0.857142857142857","0.96","1","0","0","0.0266666666666667","0.0657894736842105","0.0759737098344693","100","full","poor_npl1"
"83","30","0.466666666666667","0.5","0.681818181818182","0.842105263157895","0.866666666666667","0.0266666666666667","0.0379746835443038","0.0833333333333333","0.135861660747505","0.148148148148148","100","full","poor_npl1"
"84","35","0.263100686498856","0.3","0.476190476190476","0.652898550724637","0.700147058823529","0.0863934056007227","0.0941176470588235","0.16","0.226666666666667","0.237514880952381","100","full","poor_npl1"
"85","40","0.15","0.166666666666667","0.333333333333333","0.5","0.538541666666667","0.171044608472401","0.181818181818182","0.263812576312576","0.346153846153846","0.36","100","full","poor_npl1"
"86","45","0.0555555555555556","0.0833333333333333","0.217391304347826","0.368421052631579","0.4","0.255751937984496","0.271604938271605","0.358974358974359","0.444444444444444","0.455700856291884","100","full","poor_npl1"
"87","50","0","0.04","0.142857142857143","0.285714285714286","0.312582236842105","0.354430379746835","0.367088607594937","0.459770114942529","0.552941176470588","0.567901234567901","100","full","poor_npl1"
"88","55","0","0","0.0769230769230769","0.2","0.222222222222222","0.437459935897436","0.451219512195122","0.544303797468354","0.630983709273183","0.658235566532881","100","full","poor_npl1"
"89","60","0","0","0.0526315789473684","0.157894736842105","0.176470588235294","0.51219512195122","0.532467532467532","0.618421052631579","0.708882837798057","0.725","100","full","poor_npl1"
"90","65","0","0","0.0434782608695652","0.125","0.142857142857143","0.58974358974359","0.607594936708861","0.6875","0.773333333333333","0.790123456790123","100","full","poor_npl1"
"91","70","0","0","0","0.0666666666666667","0.0834239130434782","0.662787195292799","0.678019107329452","0.752941176470588","0.831168831168831","0.842136968928345","100","full","poor_npl1"
"92","75","0","0","0","0.04","0.0500657894736842","0.746414462384061","0.755813953488372","0.823529411764706","0.891630808950086","0.903614457831325","100","full","poor_npl1"
"93","80","0","0","0","0","0","0.828902696556205","0.8375","0.896103896103896","0.948717948717949","0.96","100","full","poor_npl1"
"94","85","0","0","0","0","0","0.883116883116883","0.896103896103896","0.939024390243902","0.978164251207729","0.9875","100","full","poor_npl1"
"95","90","0","0","0","0","0","0.939759036144578","0.949367088607595","0.976470588235294","1","1","100","full","poor_npl1"
"96","95","0","0","0","0","0","0.986301369863014","0.986842105263158","1","1","1","100","full","poor_npl1"
"97","5","0.988888888888889","0.989130434782609","1","1","1","0","0","0","0","0","500","full","poor_npl1"
"98","10","0.957446808510638","0.96078431372549","0.980952380952381","1","1","0","0","0","0","0","500","full","poor_npl1"
"99","15","0.922222222222222","0.927688937568456","0.958333333333333","0.981651376146789","0.989690721649485","0","0","0.00247524752475248","0.00506393368887747","0.00516829336867896","500","full","poor_npl1"
"100","20","0.883495145631068","0.890104395604395","0.92717803030303","0.962264150943396","0.969387755102041","0.00241545893719807","0.00247524752475247","0.00755667506297229","0.014964463840399","0.0171990171990172","500","full","poor_npl1"
"101","25","0.783776818055169","0.8","0.849462365591398","0.898994532480771","0.907216494845361","0.0174563591022444","0.0197995355091065","0.0306122448979592","0.0441230669171846","0.0462298050400616","500","full","poor_npl1"
"102","30","0.596143617021277","0.609071146245059","0.675337837837838","0.738780968468468","0.75","0.0609702068539673","0.065","0.0829145728643216","0.103456584960532","0.108126924392747","500","full","poor_npl1"
"103","35","0.390886363636364","0.406866002214839","0.479166666666667","0.545454545454545","0.556835780370072","0.12878600360036","0.134319257371678","0.158613380844136","0.182957393483709","0.188272097411225","500","full","poor_npl1"
"104","40","0.252631578947368","0.265276110444178","0.330432808716707","0.403855866355866","0.411228697086311","0.225316455696203","0.232724744245524","0.263159217262933","0.292881100385237","0.300018796992481","500","full","poor_npl1"
"105","45","0.153846153846154","0.166666666666667","0.22","0.276835317460317","0.285747354497354","0.319899244332494","0.324727914929732","0.357142857142857","0.389705882352941","0.395587710061394","500","full","poor_npl1"
"106","50","0.0898725922953451","0.0988580047403577","0.144230769230769","0.193877551020408","0.205882352941176","0.421806695376615","0.426430048908736","0.45952770952771","0.495001243781095","0.501230256230256","500","full","poor_npl1"
"107","55","0.0408163265306122","0.0454040404040404","0.0784313725490196","0.119586956521739","0.126436781609195","0.50387448961477","0.510863910101198","0.544554455445545","0.577895230628848","0.583136915775078","500","full","poor_npl1"
"108","60","0.0222161172161172","0.029126213592233","0.058252427184466","0.09375","0.0991216216216216","0.579993670886076","0.58715724751439","0.619700220791741","0.649653284671533","0.654062189909167","500","full","poor_npl1"
"109","65","0.0103092783505155","0.0175438596491228","0.0408163265306122","0.0721649484536082","0.0777941176470588","0.64848202885982","0.655748570438399","0.687578715365239","0.716502476609796","0.723620547726407","500","full","poor_npl1"
"110","70","0","0","0.0116279069767442","0.0315789473684211","0.0339204126750184","0.719290473017988","0.724297769740808","0.752551020408163","0.778920336979013","0.784269951205123","500","full","poor_npl1"
"111","75","0","0","0","0.010752688172043","0.0109920634920635","0.795118902439024","0.799481276820176","0.825316455696202","0.849107037292861","0.852501996314496","500","full","poor_npl1"
"112","80","0","0","0","0","0","0.871277102393784","0.875621890547264","0.895781637717122","0.91603147676939","0.919736911200966","500","full","poor_npl1"
"113","85","0","0","0","0","0","0.920277596164324","0.922683603491272","0.939698492462312","0.955","0.957923389561178","500","full","poor_npl1"
"114","90","0","0","0","0","0","0.965515112813963","0.967336683417085","0.977722772277228","0.987562189054726","0.989925066136729","500","full","poor_npl1"
"115","95","0","0","0","0","0","0.992424242424242","0.992555831265509","0.99749373433584","1","1","500","full","poor_npl1"
