dist_road,dist_popcenter,dist_market,dist_borderpost,dist_admctr,pop_density,af_bio_1,af_bio_8,af_bio_12,af_bio_13,af_bio_16,fsrad3_agpct,fsrad3_lcmaj,ssa_aez09,srtm,twi,srtm_5_15,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetQ_avg,wetQ_avgstart,h2015_tot,h2015_wetQ,h2015_wetQstart,eviarea_avg,evimax_avg,grn_avg,sen_avg,h2015_eviarea,h2015_evimax,h2015_grn,h2015_sen,lat_dd_mod,lon_dd_mod,household_id_1,household_id_2,household_id_3,household_id_4,household_id_5,household_id_6,household_id_7,household_id_8,household_id_9,household_id_10,household_id_11,household_id_12,household_id_13,household_id_14,household_id_15,household_id_16,household_id_17,ea_id_1,ea_id_2,ea_id_3,ea_id_4,ea_id_5,ea_id_6,ea_id_7,ea_id_8,ea_id_9,ea_id_10,ea_id_11,ea_id_12,ea_id_13,ea_id_14,
0,29,59,384,197,1000-2000,163,146,1098,297,695,31,20,323,2502,13,9,1,1,5,1,1,1,5,816,578,17,880,525,15,54,0.498,197,271,56,0.525,174,263,10.01658641,38.24922659,4,0,6,0,1,0,2,0,1,0,0,1,0,2,1,0,0,4,0,6,0,1,0,2,0,1,0,0,1,0,2,
0,30,59,384,198,1000-2000,163,146,1098,297,695,31,20,323,2508,12,9,1,1,5,1,1,1,5,817,578,17,880,525,15,54,0.498,197,271,56,0.525,174,263,10.01658641,38.24922659,4,0,6,0,1,0,2,0,1,0,0,1,0,2,1,0,0,4,0,6,0,1,0,2,0,1,0,0,1,0,2,
0,30,59,384,198,1000-2000,163,146,1098,297,695,31,20,323,2506,12,9,1,1,5,1,1,1,5,816,578,17,880,525,15,54,0.498,197,271,56,0.525,174,263,10.01658641,38.24922659,4,0,6,0,1,0,2,0,1,0,0,1,0,2,1,0,0,4,0,6,0,1,0,2,0,1,0,0,1,0,2,
0,12,43,400,180,100-200,156,141,1090,294,696,25,20,323,2551,15,9,1,1,1,2,1,1,4,831,589,17,893,518,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,0,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
0,12,43,400,180,100-200,156,141,1090,294,696,25,20,323,2551,15,9,1,1,1,2,1,1,4,831,589,17,893,518,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,0,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
0,12,43,400,180,100-200,156,141,1093,295,699,30,20,323,2557,16,9,1,1,1,2,1,1,4,831,589,17,894,518,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,0,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
0,12,43,400,180,100-200,156,141,1090,294,697,29,20,323,2557,13,9,1,1,1,2,1,1,4,832,590,17,896,520,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,0,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
0,11,42,400,179,100-200,156,141,1090,294,697,29,20,323,2556,12,9,1,1,1,2,1,1,4,832,590,17,896,521,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,0,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
0,11,42,400,179,100-200,156,141,1090,294,697,27,20,323,2551,13,9,1,1,1,2,1,1,4,834,591,17,899,524,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,0,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
0,11,42,401,179,100-200,156,141,1090,294,697,21,20,323,2546,13,9,1,1,1,2,1,1,4,835,591,17,901,526,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,0,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
1,11,42,401,179,100-200,160,144,1073,293,687,39,20,323,2509,14,9,1,1,1,2,1,1,4,829,588,17,891,516,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,0,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
0,11,42,401,179,100-200,156,142,1088,294,695,24,20,323,2547,13,9,1,1,1,2,1,1,4,837,592,17,904,528,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,0,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
1,10,42,401,178,100-200,156,142,1088,294,695,26,20,323,2536,14,9,1,1,1,2,1,1,4,839,593,17,909,532,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,1,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
1,10,42,400,178,100-200,157,142,1085,293,692,27,20,323,2533,13,9,1,1,1,2,1,1,4,840,593,17,909,533,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,1,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
1,11,43,400,180,100-200,156,141,1089,294,696,28,20,323,2542,12,9,1,1,1,2,1,1,4,837,592,17,903,526,18,54,0.498,197,271,56,0.525,174,263,9.891234237,38.37443144,4,0,6,0,1,0,8,8,8,0,2,3,0,3,1,0,0,4,0,6,0,1,0,8,8,8,0,2,3,0,3,
1,7,7,405,155,200-300,117,110,1221,334,792,32,20,323,3099,13,9,1,1,3,1,1,1,4,759,537,18,794,504,18,54,0.498,197,271,56,0.525,174,263,9.779790559,38.65824637,4,0,6,0,5,0,8,8,8,0,1,0,0,4,0,0,0,4,0,6,0,5,0,8,8,8,0,1,0,0,4,
1,6,6,405,154,100-200,119,112,1203,329,782,23,20,323,3072,11,9,1,1,3,1,1,1,4,758,536,18,792,505,18,54,0.498,197,271,56,0.525,174,263,9.779790559,38.65824637,4,0,6,0,5,0,8,8,8,0,1,0,0,4,0,0,0,4,0,6,0,5,0,8,8,8,0,1,0,0,4,
0,6,6,406,153,100-200,120,113,1196,328,779,20,20,323,3054,13,9,1,1,3,1,1,1,4,761,537,18,793,507,18,54,0.498,197,271,56,0.525,174,263,9.779790559,38.65824637,4,0,6,0,5,0,8,8,8,0,1,0,0,4,0,0,0,4,0,6,0,5,0,8,8,8,0,1,0,0,4,
0,6,6,406,153,100-200,117,110,1217,333,789,20,20,323,3114,12,14,1,1,3,1,1,1,4,761,537,18,794,507,18,54,0.498,197,271,56,0.525,174,263,9.779790559,38.65824637,4,0,6,0,5,0,8,8,8,0,1,0,0,4,0,0,0,4,0,6,0,5,0,8,8,8,0,1,0,0,4,
2,8,8,408,153,200-300,113,107,1243,340,804,43,20,323,3169,12,9,1,1,1,1,1,1,2,769,540,18,802,509,18,54,0.498,197,271,56,0.525,174,263,9.779790559,38.65824637,4,0,6,0,5,0,8,8,8,0,1,0,0,4,0,0,0,4,0,6,0,5,0,8,8,8,0,1,0,0,4,
2,8,8,408,153,200-300,113,107,1243,340,804,43,20,323,3174,14,9,1,1,1,1,1,1,2,769,540,18,802,509,18,54,0.498,197,271,56,0.525,174,263,9.779790559,38.65824637,4,0,6,0,5,0,8,8,8,0,1,0,0,4,0,0,0,4,0,6,0,5,0,8,8,8,0,1,0,0,4,
2,8,8,408,153,200-300,113,107,1243,340,804,43,20,323,3172,15,9,1,1,1,1,1,1,2,768,540,18,801,509,18,54,0.498,197,271,56,0.525,174,263,9.779790559,38.65824637,4,0,6,0,5,0,8,8,8,0,1,0,0,4,0,0,0,4,0,6,0,5,0,8,8,8,0,1,0,0,4,
2,8,8,408,153,100-200,113,107,1243,340,804,35,20,323,3177,13,9,1,1,1,1,1,1,2,768,540,18,802,508,18,54,0.498,197,271,56,0.525,174,263,9.779790559,38.65824637,4,0,6,0,5,0,8,8,8,0,1,0,0,4,1,0,0,4,0,6,0,5,0,8,8,8,0,1,0,0,4,
1,8,8,408,153,200-300,113,107,1243,340,804,35,20,323,3163,13,9,1,1,1,1,1,1,2,768,540,18,801,509,18,54,0.498,197,271,56,0.525,174,263,9.779790559,38.65824637,4,0,6,0,5,0,8,8,8,0,1,0,0,4,1,0,0,4,0,6,0,5,0,8,8,8,0,1,0,0,4,
2,8,8,408,153,100-200,113,107,1243,340,804,34,20,323,3183,11,9,1,1,1,1,1,1,2,768,540,18,802,508,18,54,0.498,197,271,56,0.525,174,263,9.779790559,38.65824637,4,0,6,0,5,0,8,8,8,0,1,0,0,4,1,0,0,4,0,6,0,5,0,8,8,8,0,1,0,0,4,
8,27,27,430,62,100-200,161,156,1039,259,621,84,14,323,2485,12,9,1,1,1,2,1,1,4,777,463,17,747,395,18,54,0.498,197,271,56,0.525,174,263,9.003973647,39.00274262,4,0,6,0,8,0,8,8,8,0,1,9,0,2,0,0,0,4,0,6,0,8,0,8,8,8,0,1,9,0,2,
8,27,27,431,62,100-200,161,157,1039,258,620,75,14,323,2499,12,9,1,1,1,2,1,1,4,773,461,17,739,395,18,54,0.498,197,271,56,0.525,174,263,9.003973647,39.00274262,4,0,6,0,8,0,8,8,8,0,1,9,0,2,0,0,0,4,0,6,0,8,0,8,8,8,0,1,9,0,2,
8,28,28,430,61,100-200,158,154,1040,259,621,73,14,323,2511,12,9,1,1,1,2,1,1,4,771,460,17,730,394,18,54,0.498,197,271,56,0.525,174,263,9.003973647,39.00274262,4,0,6,0,8,0,8,8,8,0,1,9,0,2,0,0,0,4,0,6,0,8,0,8,8,8,0,1,9,0,2,
9,29,29,430,61,100-200,159,156,1036,259,619,30,20,323,2515,15,9,1,1,1,2,1,1,4,761,456,17,702,392,18,54,0.498,197,271,56,0.525,174,263,9.003973647,39.00274262,4,0,6,0,8,0,8,8,8,0,1,9,0,2,0,0,0,4,0,6,0,8,0,8,8,8,0,1,9,0,2,
9,27,27,431,61,100-200,161,157,1039,258,620,67,14,323,2505,14,9,1,1,1,2,1,1,4,768,457,17,726,394,18,54,0.498,197,271,56,0.525,174,263,9.003973647,39.00274262,4,0,6,0,8,0,8,8,8,0,1,9,0,2,0,0,0,4,0,6,0,8,0,8,8,8,0,1,9,0,2,
10,28,28,431,60,50-100,160,156,1038,258,620,59,14,323,2511,12,9,1,1,1,2,1,1,4,758,454,18,702,392,18,54,0.498,197,271,56,0.525,174,263,9.003973647,39.00274262,4,0,6,0,8,0,8,8,8,0,1,9,0,2,0,0,0,4,0,6,0,8,0,8,8,8,0,1,9,0,2,
10,28,28,431,60,100-200,162,157,1037,256,618,66,20,323,2466,12,9,1,1,1,2,1,1,4,758,454,18,705,393,18,54,0.498,197,271,56,0.525,174,263,9.003973647,39.00274262,4,0,6,0,8,0,8,8,8,0,1,9,0,2,1,0,0,4,0,6,0,8,0,8,8,8,0,1,9,0,2,
10,26,26,433,60,100-200,158,155,1048,257,625,51,20,323,2538,11,9,1,1,2,2,1,1,4,763,455,18,724,396,18,54,0.498,197,271,56,0.525,174,263,9.003973647,39.00274262,4,0,6,0,8,0,8,8,8,0,1,9,0,2,1,0,0,4,0,6,0,8,0,8,8,8,0,1,9,0,2,
10,26,26,433,61,100-200,158,155,1048,257,625,48,20,323,2506,12,9,1,1,2,2,1,1,4,767,457,18,734,398,18,54,0.498,197,271,56,0.525,174,263,9.003973647,39.00274262,4,0,6,0,8,0,8,8,8,0,1,9,0,2,1,0,0,4,0,6,0,8,0,8,8,8,0,1,9,0,2,
1,64,64,397,64,50-100,245,254,592,136,324,12,20,312,1114,16,3,1,1,3,1,1,1,3,550,325,17,376,210,15,40,0.428,196,263,35,0.416,191,258,8.738147915,39.84052942,4,0,7,0,1,0,8,8,8,0,1,5,0,2,0,0,0,4,0,7,0,1,0,8,8,8,0,1,5,0,2,
1,64,64,396,64,50-100,245,255,594,136,325,1,110,312,1133,12,8,1,1,3,1,1,1,3,551,325,17,376,210,15,40,0.428,196,263,35,0.416,191,258,8.738147915,39.84052942,4,0,7,0,1,0,8,8,8,0,1,5,0,2,0,0,0,4,0,7,0,1,0,8,8,8,0,1,5,0,2,
1,64,64,396,64,50-100,245,255,594,136,325,6,110,312,1122,15,3,1,1,3,1,1,1,3,550,325,17,376,210,15,40,0.428,196,263,35,0.416,191,258,8.738147915,39.84052942,4,0,7,0,1,0,8,8,8,0,1,5,0,2,1,0,0,4,0,7,0,1,0,8,8,8,0,1,5,0,2,
1,64,64,396,64,50-100,245,255,594,136,325,8,110,312,1117,12,8,1,1,3,1,1,1,3,550,325,17,376,210,15,40,0.428,196,263,35,0.416,191,258,8.738147915,39.84052942,4,0,7,0,1,0,8,8,8,0,1,5,0,2,2,0,0,4,0,7,0,1,0,8,8,8,0,1,5,0,2,
1,64,64,396,64,50-100,245,255,594,136,325,4,110,312,1123,12,8,1,1,3,1,1,1,3,550,325,17,376,210,15,40,0.428,196,263,35,0.416,191,258,8.738147915,39.84052942,4,0,7,0,1,0,8,8,8,0,1,5,0,2,3,0,0,4,0,7,0,1,0,8,8,8,0,1,5,0,2,
1,64,64,396,64,50-100,245,255,594,136,325,8,110,312,1119,12,8,1,1,3,1,1,1,3,550,325,17,376,210,15,40,0.428,196,263,35,0.416,191,258,8.738147915,39.84052942,4,0,7,0,1,0,8,8,8,0,1,5,0,2,3,0,0,4,0,7,0,1,0,8,8,8,0,1,5,0,2,
1,64,64,396,64,50-100,245,255,594,136,325,8,110,312,1120,14,8,1,1,3,1,1,1,3,550,325,17,376,210,15,40,0.428,196,263,35,0.416,191,258,8.738147915,39.84052942,4,0,7,0,1,0,8,8,8,0,1,5,0,2,3,0,0,4,0,7,0,1,0,8,8,8,0,1,5,0,2,
1,64,64,396,64,50-100,245,255,594,136,325,4,110,312,1120,12,8,1,1,3,1,1,1,3,551,325,17,377,211,15,40,0.428,196,263,35,0.416,191,258,8.738147915,39.84052942,4,0,7,0,1,0,8,8,8,0,1,5,0,2,4,0,0,4,0,7,0,1,0,8,8,8,0,1,5,0,2,
2,64,64,396,64,50-100,244,253,597,136,326,0,110,312,1124,14,8,1,1,3,1,1,1,3,552,325,17,377,211,15,40,0.428,196,263,35,0.416,191,258,8.738147915,39.84052942,4,0,7,0,1,0,8,8,8,0,1,5,0,2,4,0,0,4,0,7,0,1,0,8,8,8,0,1,5,0,2,
12,14,23,445,23,100-200,188,186,912,227,564,43,20,322,2045,13,9,1,1,2,1,1,1,4,619,383,17,516,355,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
10,13,23,446,23,300-400,191,189,898,228,564,55,20,322,1981,12,3,1,1,2,1,1,1,4,620,384,17,519,356,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
10,13,24,446,24,300-400,191,189,898,228,564,55,20,322,1986,13,3,1,1,2,1,1,1,4,620,384,17,519,355,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
13,15,24,444,24,100-200,189,186,910,227,563,49,20,322,2059,13,9,1,1,2,1,1,1,4,619,384,17,513,355,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
0,2,17,458,17,1000-2000,201,198,865,221,550,48,30,322,1781,13,3,1,1,2,1,1,1,2,598,363,17,519,323,16,40,0.428,196,263,35,0.416,191,258,8.577099723,39.15379522,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
13,14,23,444,23,100-200,189,186,910,227,563,47,20,322,2055,12,9,1,1,2,1,1,1,4,618,383,17,514,355,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
11,13,23,446,23,100-200,191,189,898,228,564,58,30,322,1991,13,8,1,1,2,1,1,1,4,620,384,17,518,355,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
12,13,23,445,23,100-200,190,188,907,227,564,43,20,322,2039,12,9,1,1,2,1,1,1,4,619,383,17,516,355,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
11,13,23,446,23,100-200,191,189,898,228,564,61,30,322,1994,12,3,1,1,2,1,1,1,4,620,384,17,518,355,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
11,13,23,445,23,100-200,190,188,907,227,564,52,20,322,1996,14,9,1,1,2,1,1,1,4,618,383,17,518,356,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
11,13,23,445,23,100-200,190,188,907,227,564,51,20,322,2007,12,8,1,1,2,1,1,1,4,618,383,17,518,356,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,0,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
12,13,23,445,23,100-200,190,188,907,227,564,52,20,322,2021,12,9,1,1,2,1,1,1,4,618,383,17,517,356,16,40,0.428,196,263,35,0.416,191,258,8.727178983,39.18769981,4,0,7,0,4,0,8,8,8,0,1,0,0,2,1,0,0,4,0,7,0,4,0,8,8,8,0,1,0,0,2,
1,1,1,500,65,2000-5000,196,195,849,171,434,56,14,323,1667,14,3,1,1,1,1,1,1,1,787,388,16,1031,426,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,0,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
0,1,1,500,65,2000-5000,196,195,849,171,434,45,14,323,1665,15,3,1,1,1,1,1,1,1,788,389,16,1034,427,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,0,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
1,1,1,500,65,2000-5000,196,195,855,171,435,45,14,323,1664,15,3,1,1,1,1,1,1,1,788,388,16,1032,426,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,0,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
0,1,1,500,65,2000-5000,196,195,855,171,435,42,110,323,1663,16,3,1,1,1,1,1,1,1,788,388,16,1033,426,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,0,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
0,1,1,500,65,2000-5000,196,195,855,171,435,45,14,323,1664,14,3,1,1,1,1,1,1,1,788,388,16,1034,427,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,0,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
0,1,1,500,65,2000-5000,196,195,855,171,435,45,14,323,1664,14,3,1,1,1,1,1,1,1,788,388,16,1032,426,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,0,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
0,1,1,500,64,2000-5000,196,195,849,171,434,48,20,323,1664,15,3,1,1,1,1,1,1,1,788,389,16,1035,427,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,1,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
0,1,1,500,65,2000-5000,196,195,855,171,435,42,110,323,1663,16,3,1,1,1,1,1,1,1,788,388,16,1033,426,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,1,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
1,1,1,500,65,2000-5000,196,195,855,171,435,42,110,323,1664,13,3,1,1,1,1,1,1,1,787,388,16,1031,426,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,1,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
0,1,1,500,65,2000-5000,196,195,855,171,435,42,110,323,1666,15,3,1,1,1,1,1,1,1,788,388,16,1033,426,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,1,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
0,1,1,500,65,2000-5000,196,195,855,171,435,42,110,323,1664,14,3,1,1,1,1,1,1,1,788,388,16,1036,427,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,2,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
1,1,1,500,65,2000-5000,196,195,855,171,435,56,14,323,1665,14,3,1,1,1,1,1,1,1,787,388,16,1030,426,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,2,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
1,1,1,500,65,2000-5000,196,195,855,171,435,51,14,323,1667,14,3,1,1,1,1,1,1,1,787,388,16,1029,425,13,40,0.428,196,263,35,0.416,191,258,8.149280309,38.83061811,4,0,7,0,7,0,1,0,1,0,0,1,0,4,2,0,0,4,0,7,0,7,0,1,0,1,0,0,1,0,4,
1,3,3,496,68,100-200,196,195,852,168,428,59,20,323,1654,15,3,1,1,1,1,1,1,1,800,390,16,1092,439,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,0,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
1,3,3,496,68,100-200,196,195,852,168,428,65,20,323,1654,16,3,1,1,1,1,1,1,1,800,390,16,1093,439,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,0,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
1,3,3,496,68,100-200,196,195,852,168,428,65,20,323,1653,15,3,1,1,1,1,1,1,1,800,390,16,1093,439,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,0,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
1,3,3,496,68,100-200,196,195,852,168,428,65,20,323,1654,15,3,1,1,1,1,1,1,1,800,390,16,1095,439,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,0,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
1,3,3,496,68,100-200,196,195,852,168,428,59,20,323,1654,16,3,1,1,1,1,1,1,1,800,390,16,1093,439,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,0,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
1,3,3,496,68,100-200,196,195,852,168,428,66,20,323,1654,16,3,1,1,1,1,1,1,1,800,390,16,1095,439,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,0,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
1,3,3,496,68,100-200,196,195,848,166,424,66,20,323,1651,15,3,1,1,1,1,1,1,1,801,391,16,1099,440,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,0,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
1,3,3,496,68,100-200,196,195,848,166,424,65,20,323,1651,16,3,1,1,1,1,1,1,1,800,390,16,1096,439,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,0,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
1,3,3,496,68,100-200,196,195,848,166,424,65,20,323,1651,14,3,1,1,1,1,1,1,1,801,390,16,1097,440,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,0,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
4,5,5,495,68,100-200,197,196,831,163,416,46,30,323,1642,0,3,1,1,1,1,1,1,1,812,394,16,1152,453,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,1,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
1,3,3,496,68,100-200,196,195,852,168,428,66,20,323,1654,15,3,1,1,1,1,1,1,1,800,390,16,1094,439,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,1,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
3,4,4,495,69,100-200,196,196,841,165,421,63,14,323,1641,0,3,1,1,1,1,1,1,1,809,393,16,1135,448,13,40,0.428,196,263,35,0.416,191,258,8.113326532,38.77530457,4,0,7,0,7,0,8,8,8,0,2,7,0,2,1,0,0,4,0,7,0,7,0,8,8,8,0,2,7,0,2,
15,25,36,477,57,100-200,188,182,943,232,578,62,30,323,1910,13,8,1,1,1,3,1,1,4,684,412,17,643,447,15,40,0.428,196,263,35,0.416,191,258,8.683491715,38.80543677,4,0,7,1,2,0,8,8,8,0,2,3,0,2,0,0,0,4,0,7,1,2,0,8,8,8,0,2,3,0,2,
15,25,36,476,56,100-200,188,182,943,232,578,60,30,323,1921,13,3,1,1,1,3,1,1,4,684,412,17,642,447,15,40,0.428,196,263,35,0.416,191,258,8.683491715,38.80543677,4,0,7,1,2,0,8,8,8,0,2,3,0,2,0,0,0,4,0,7,1,2,0,8,8,8,0,2,3,0,2,
15,25,36,476,56,100-200,188,182,943,232,578,60,30,323,1918,14,3,1,1,1,3,1,1,4,683,412,17,641,447,15,40,0.428,196,263,35,0.416,191,258,8.683491715,38.80543677,4,0,7,1,2,0,8,8,8,0,2,3,0,2,0,0,0,4,0,7,1,2,0,8,8,8,0,2,3,0,2,
15,25,36,476,56,100-200,188,182,943,232,578,62,30,323,1914,13,3,1,1,1,3,1,1,4,683,412,17,640,447,15,40,0.428,196,263,35,0.416,191,258,8.683491715,38.80543677,4,0,7,1,2,0,8,8,8,0,2,3,0,2,0,0,0,4,0,7,1,2,0,8,8,8,0,2,3,0,2,
15,25,36,477,56,100-200,188,181,941,231,576,61,30,323,1910,14,3,1,1,1,3,1,1,4,681,411,17,637,447,15,40,0.428,196,263,35,0.416,191,258,8.683491715,38.80543677,4,0,7,1,2,0,8,8,8,0,2,3,0,2,0,0,0,4,0,7,1,2,0,8,8,8,0,2,3,0,2,
