"holder_id","household_id","parcel_id","field_id","household_id2","dist_household","plot_srtmslp","plot_srtm","plot_twi"
"0310040010303201","03100400103032",3,4,"031004010100103032",1.3,17.7,1561,12
"0310040010303201","03100400103032",3,6,"031004010100103032",1.3,23.7,1570,14
"0310040010303201","03100400103032",3,8,"031004010100103032",1.3,20.2,1565,13
"0310040010308201","03100400103082",1,1,"031004010100103082",0,6.9,1478,11
"0310040010313901","03100400103139",1,1,"031004010100103139",0,5,1464,13
"0310040010313901","03100400103139",2,1,"031004010100103139",6.2,4.3,1410,31
"0310040040800401","03100400408004",1,1,"031004088800408004",0,2.1,1425,14
"0310040040800401","03100400408004",1,2,"031004088800408004",0,2,1425,14
"0310040040800401","03100400408004",2,1,"031004088800408004",0.2,3.7,1421,14
"0310040040800401","03100400408004",3,1,"031004088800408004",0.2,3.3,1419,14
"0310040040800401","03100400408004",3,2,"031004088800408004",0.1,4,1422,14
"0310040040802401","03100400408024",4,1,"031004088800408024",3.5,2,1403,36
"0310040040802401","03100400408024",6,1,"031004088800408024",2.3,21.7,1433,17
"0310040040802401","03100400408024",6,2,"031004088800408024",2.3,21.7,1434,16
"0310040040802401","03100400408024",7,1,"031004088800408024",2.2,18.9,1436,13
"0310040040802401","03100400408024",7,2,"031004088800408024",2.2,20.1,1437,13
"0310040040806701","03100400408067",1,1,"031004088800408067",0,3.1,1431,14
"0310040040806701","03100400408067",2,1,"031004088800408067",0,2.7,1431,15
"0310040040806701","03100400408067",2,2,"031004088800408067",0,2.8,1431,15
"0310040040806701","03100400408067",2,3,"031004088800408067",0,2.8,1430,14
"0310040040806701","03100400408067",2,4,"031004088800408067",0,2.9,1430,14
"0310040040808001","03100400408080",1,1,"031004088800408080",0.4,4.6,1434,13
"0310040040808001","03100400408080",1,2,"031004088800408080",0.4,4.8,1434,13
"0310040040808001","03100400408080",1,3,"031004088800408080",0.4,4.3,1435,12
"0310040040808001","03100400408080",1,4,"031004088800408080",0.4,4.8,1434,13
"0310040040808001","03100400408080",2,1,"031004088800408080",0.3,6.6,1454,14
"0310040040808001","03100400408080",2,2,"031004088800408080",0.3,6.7,1454,14
"0310040040808001","03100400408080",2,3,"031004088800408080",0.3,6.5,1456,13
"0310040040808001","03100400408080",2,4,"031004088800408080",0.4,8.1,1459,12
"0310040040808001","03100400408080",2,5,"031004088800408080",0.4,9.5,1460,12
"0310040040810001","03100400408100",1,1,"031004088800408100",0,4.4,1432,15
"0310040040810001","03100400408100",1,2,"031004088800408100",0,4.5,1433,15
"0310040040810001","03100400408100",2,1,"031004088800408100",1.8,9.9,1576,13
"0310040040810001","03100400408100",3,1,"031004088800408100",0.7,10.4,1453,14
"0310040040810001","03100400408100",6,1,"031004088800408100",0.1,3.9,1429,13
"0310040040810001","03100400408100",6,2,"031004088800408100",0.1,4.2,1430,13
"0310040040812001","03100400408120",1,1,"031004088800408120",0,9.6,1449,13
"0310040040812001","03100400408120",1,2,"031004088800408120",0,9.5,1449,13
"0310040040812001","03100400408120",1,3,"031004088800408120",0,9.4,1449,13
"0310040040814101","03100400408141",1,1,"031004088800408141",0,8.8,1452,11
"0310040040814101","03100400408141",1,2,"031004088800408141",0,7.6,1451,11
"0310040040814101","03100400408141",1,3,"031004088800408141",0,6.9,1450,11
"0310040040814101","03100400408141",1,4,"031004088800408141",0,8.7,1452,11
"0310040040814101","03100400408141",2,1,"031004088800408141",1.3,18,1480,13
"0310040040814101","03100400408141",2,2,"031004088800408141",1.3,16.8,1491,13
"0310040040814101","03100400408141",3,1,"031004088800408141",1.3,15.3,1484,13
"0310040040814101","03100400408141",3,2,"031004088800408141",1.3,15.7,1488,13
"0310040040814101","03100400408141",4,1,"031004088800408141",0.6,16.7,1459,13
"0310040040814101","03100400408141",5,1,"031004088800408141",0.2,7.6,1449,17
"0310040040814101","03100400408141",5,2,"031004088800408141",0.2,8,1450,16
"0310040040814101","03100400408141",7,1,"031004088800408141",1.2,18,1492,13
"0310040040816201","03100400408162",1,1,"031004088800408162",0,11.1,1452,16
"0310040040816201","03100400408162",1,2,"031004088800408162",0,9.7,1451,16
"0310040040816201","03100400408162",1,3,"031004088800408162",0,13.2,1455,15
"0310040040816201","03100400408162",1,4,"031004088800408162",0,13.4,1456,15
"0310040040816201","03100400408162",1,5,"031004088800408162",0,13.3,1455,15
"0310040040816201","03100400408162",1,6,"031004088800408162",0,13.5,1455,15
"0310040040816201","03100400408162",1,7,"031004088800408162",0,11.1,1453,16
"0310040040816201","03100400408162",2,1,"031004088800408162",0.7,7,1435,13
"0310040040818301","03100400408183",1,1,"031004088800408183",0,5.5,1472,16
"0310040040818301","03100400408183",1,2,"031004088800408183",0,5.8,1472,16
"0310040040818301","03100400408183",1,3,"031004088800408183",0,5.6,1472,16
"0310040040818301","03100400408183",1,4,"031004088800408183",0,5.9,1473,16
"0310040040818301","03100400408183",1,5,"031004088800408183",0,6,1473,16
"0310040040818301","03100400408183",2,1,"031004088800408183",1.3,6.6,1413,14
"0310040040818301","03100400408183",2,2,"031004088800408183",1.3,7.2,1415,14
"0310040040818301","03100400408183",3,1,"031004088800408183",1.2,23.8,1447,11
"0310040040818301","03100400408183",4,1,"031004088800408183",1.3,7.6,1416,13
"0310040040820301","03100400408203",1,1,"031004088800408203",0,26.6,1470,12
"0310040040820301","03100400408203",1,2,"031004088800408203",0.2,19.3,1471,10
"0310040040820301","03100400408203",1,3,"031004088800408203",0,26.4,1467,12
"0310040040820301","03100400408203",1,4,"031004088800408203",0,29.9,1474,11
"0310040040820301","03100400408203",1,5,"031004088800408203",0.1,23,1473,11
"0310040040820301","03100400408203",2,1,"031004088800408203",0.1,32.8,1479,11
"0310040040820301","03100400408203",2,2,"031004088800408203",0,30.5,1476,11
"0310040040820301","03100400408203",2,3,"031004088800408203",0.1,35.7,1486,11
"0310040040820301","03100400408203",2,4,"031004088800408203",0.1,39,1493,11
"0310040040820301","03100400408203",3,1,"031004088800408203",0.6,21.9,1467,13
"0310040040820301","03100400408203",4,1,"031004088800408203",0.5,10.3,1482,15
"0310040040820301","03100400408203",5,1,"031004088800408203",0.5,2.8,1434,14
"0310040040823101","03100400408231",1,1,"031004088800408231",0,9.8,1450,12
"0312010010100301","03120100101003",1,1,"031201088800101003",0.5,25.3,1984,11
"0312010010100301","03120100101003",1,2,"031201088800101003",0.5,31.7,1975,11
"0312010010100301","03120100101003",1,3,"031201088800101003",0.5,29.6,1976,11
"0312010010100301","03120100101003",1,4,"031201088800101003",0.5,28.3,1981,11
"0312010010100301","03120100101003",2,1,"031201088800101003",0.5,42.6,1967,11
"0312010010100301","03120100101003",3,1,"031201088800101003",0.3,38.8,1941,10
"0312010010100301","03120100101003",3,2,"031201088800101003",0.3,41.5,1945,10
"0312010010100301","03120100101003",5,1,"031201088800101003",0.4,23.3,1979,11
"0312010010100301","03120100101003",6,1,"031201088800101003",0.3,36.2,1950,10
"0312010010100301","03120100101003",6,2,"031201088800101003",0.3,35.4,1952,10
"0312010010102401","03120100101024",1,1,"031201088800101024",0,29.5,1764,11
"0312010010102401","03120100101024",2,1,"031201088800101024",0,28.6,1767,11
"0312010010102401","03120100101024",3,1,"031201088800101024",0.1,34,1758,13
"0312010010102401","03120100101024",3,2,"031201088800101024",0.1,34.3,1755,13
"0312010010102401","03120100101024",4,1,"031201088800101024",0.1,33.4,1759,12
"0312010010102401","03120100101024",7,1,"031201088800101024",20.1,31.4,1893,12
"0312010010102401","03120100101024",8,1,"031201088800101024",0,27.6,1770,11
"0312010010102401","03120100101024",10,1,"031201088800101024",0.8,28,1669,10
"0312010010102401","03120100101024",11,1,"031201088800101024",0.6,30.6,1583,11
"0312010010104101","03120100101041",1,1,"031201088800101041",0,34.1,1678,10
"0312010010104101","03120100101041",2,1,"031201088800101041",0,33.3,1685,10
"0312010010104101","03120100101041",2,2,"031201088800101041",0,33.3,1684,10
"0312010010104101","03120100101041",3,1,"031201088800101041",0.5,23,1581,11
"0312010010104101","03120100101041",4,1,"031201088800101041",0.9,34,1553,10
"0312010010104101","03120100101041",5,1,"031201088800101041",0.9,36.1,1538,10
"0312010010104101","03120100101041",6,1,"031201088800101041",3.1,24.4,1399,14
"0312010010104101","03120100101041",6,2,"031201088800101041",3.1,13.7,1392,11
"0312010010104101","03120100101041",7,1,"031201088800101041",1.5,22.5,1446,18
"0312010010104101","03120100101041",8,1,"031201088800101041",0.5,22.8,1580,11
"0312010010104101","03120100101041",10,1,"031201088800101041",1.7,24.1,1447,16
"0312010010105701","03120100101057",1,1,"031201088800101057",0,15,1605,10
"0312010010105701","03120100101057",1,2,"031201088800101057",0,15.3,1606,10
"0312010010105701","03120100101057",1,3,"031201088800101057",0,17.2,1604,11
"0312010010105701","03120100101057",2,1,"031201088800101057",0.1,22.5,1585,12
"0312010010105701","03120100101057",3,1,"031201088800101057",0.1,25,1574,12
"0312010010105701","03120100101057",6,1,"031201088800101057",0.2,20.4,1556,11
"0312010010105701","03120100101057",7,1,"031201088800101057",0.2,27.4,1615,10
"0312010010105701","03120100101057",8,1,"031201088800101057",0.1,28.7,1570,12
"0312010010105701","03120100101057",9,1,"031201088800101057",0.5,27.9,1597,11
"0312010010107201","03120100101072",1,1,"031201088800101072",0,27.7,1587,11
"0312010010107201","03120100101072",1,2,"031201088800101072",0,26.8,1586,11
"0312010010107201","03120100101072",2,1,"031201088800101072",0.9,13,1448,16
"0312010010107201","03120100101072",4,1,"031201088800101072",0.4,30.3,1541,10
"0312010010107605","03120100101076",1,1,"031201088800101076",0,26.3,1590,11
"0312010010107605","03120100101076",2,1,"031201088800101076",0,26.6,1593,10
"0312010010107605","03120100101076",3,1,"031201088800101076",0.1,19.6,1602,11
"0312010010107605","03120100101076",4,1,"031201088800101076",0.1,22.5,1593,11
"0312010010107605","03120100101076",5,1,"031201088800101076",0.1,18.9,1604,11
"0312010010108801","03120100101088",1,1,"031201088800101088",0,9.1,1611,11
"0312010010108801","03120100101088",2,1,"031201088800101088",0,8.9,1607,12
"0312010010108801","03120100101088",2,2,"031201088800101088",0,8.5,1607,12
"0312010010108801","03120100101088",3,1,"031201088800101088",0.2,23.2,1572,11
"0312010010108801","03120100101088",3,2,"031201088800101088",0.2,23,1576,11
"0312010010108801","03120100101088",3,3,"031201088800101088",0.2,23.1,1573,11
"0312010010108801","03120100101088",4,1,"031201088800101088",0.5,45.4,1511,10
"0312010010108801","03120100101088",4,2,"031201088800101088",0.1,14.5,1598,11
"0312010010108801","03120100101088",5,1,"031201088800101088",0.3,29.4,1603,12
"0312010010110301","03120100101103",1,1,"031201088800101103",0.7,21.1,1707,11
"0312010010110301","03120100101103",1,2,"031201088800101103",0.7,20.2,1704,11
"0312010010110301","03120100101103",3,1,"031201088800101103",0.7,13.7,1702,11
"0312010010111801","03120100101118",1,1,"031201088800101118",0,26.3,1510,10
"0312010010111801","03120100101118",1,2,"031201088800101118",0.6,29.3,1500,10
"0312010010111801","03120100101118",3,1,"031201088800101118",0.3,15.8,1417,12
"0312010010111801","03120100101118",4,1,"031201088800101118",0.5,41,1464,10
"0312010010111801","03120100101118",6,1,"031201088800101118",0.1,26.5,1505,10
"0312010010111801","03120100101118",7,1,"031201088800101118",0.6,15.3,1586,11
"0312010010111801","03120100101118",8,1,"031201088800101118",1.4,32.8,1478,12
"0312010010111801","03120100101118",9,1,"031201088800101118",8.6,36.1,1619,11
"0312010010113302","03120100101133",1,1,"031201088800101133",1.8,19.1,1797,11
"0312010010113302","03120100101133",1,2,"031201088800101133",1.8,20.8,1796,11
"0312010010113302","03120100101133",1,3,"031201088800101133",1.8,21,1796,11
"0312010010113302","03120100101133",2,1,"031201088800101133",2.3,44.6,1945,14
"0312010010114801","03120100101148",1,1,"031201088800101148",2.1,38.1,1831,12
"0312010010114801","03120100101148",1,2,"031201088800101148",2.1,37,1823,12
"0312010010114801","03120100101148",2,1,"031201088800101148",1.8,29.6,1785,11
"0312010010114801","03120100101148",3,1,"031201088800101148",2,24.7,1807,11
"0312010010114801","03120100101148",3,2,"031201088800101148",2,28.7,1808,11
"0312010010114801","03120100101148",4,1,"031201088800101148",2.1,38.4,1834,12
"0312010010114801","03120100101148",5,1,"031201088800101148",1.9,32.5,1790,13
"0312010010114801","03120100101148",6,1,"031201088800101148",2.2,35.2,1876,11
"0312010010114801","03120100101148",7,1,"031201088800101148",2.2,35,1875,11
"0312010010114801","03120100101148",8,1,"031201088800101148",1.8,31,1792,12
"0312010010114801","03120100101148",9,1,"031201088800101148",1.9,29.6,1804,12
"0312010010114801","03120100101148",10,1,"031201088800101148",1.4,33.6,1701,11
"0312010010114801","03120100101148",11,1,"031201088800101148",1.2,21.8,1392,14
"0312010010114801","03120100101148",12,1,"031201088800101148",1.8,29.7,1801,11
"0312010030300201","03120100303002",1,1,"031201088800303002",0,44.8,2262,10
"0312010030300201","03120100303002",2,1,"031201088800303002",0.1,44.8,2247,11
"0312010030300201","03120100303002",2,2,"031201088800303002",0.1,42.6,2250,11
"0312010030300201","03120100303002",4,1,"031201088800303002",2.1,51.2,2224,10
"0312010030300201","03120100303002",5,1,"031201088800303002",2.1,45.7,2202,10
"0312010030300201","03120100303002",6,1,"031201088800303002",2,58.3,2141,12
"0312010030302001","03120100303020",1,1,"031201088800303020",0,47.5,2211,12
"0312010030302001","03120100303020",2,1,"031201088800303020",0,49.7,2232,11
"0312010030302001","03120100303020",3,1,"031201088800303020",0.2,44,2292,10
"0312010030302001","03120100303020",4,1,"031201088800303020",0.1,42.7,2272,10
"0312010030303801","03120100303038",1,1,"031201088800303038",0,13.6,2156,11
"0312010030303801","03120100303038",1,2,"031201088800303038",0,12.3,2157,11
"0312010030303801","03120100303038",1,3,"031201088800303038",0,12.6,2157,11
"0312010030303801","03120100303038",1,4,"031201088800303038",0,13.8,2156,11
"0312010030303801","03120100303038",1,5,"031201088800303038",0,13.6,2156,11
"0312010030303801","03120100303038",2,1,"031201088800303038",1.2,40.1,1672,10
"0312010030305604","03120100303056",1,1,"031201088800303056",0.6,67.6,2119,10
"0312010030305604","03120100303056",1,2,"031201088800303056",0,6.7,2162,11
"0312010030305604","03120100303056",1,3,"031201088800303056",0,6.2,2162,11
"0312010030305604","03120100303056",1,4,"031201088800303056",0,5.7,2162,11
"0312010030305604","03120100303056",2,1,"031201088800303056",0.6,66.9,2106,10
"0312010030305604","03120100303056",3,1,"031201088800303056",0.6,66.2,2098,10
"0312010030305604","03120100303056",4,1,"031201088800303056",1,33.5,2285,10
"0312010030305604","03120100303056",4,2,"031201088800303056",1,42.3,2258,10
"0312010030305604","03120100303056",4,3,"031201088800303056",0.9,41.2,2257,10
"0312010030307401","03120100303074",1,1,"031201088800303074",0,15.5,2199,10
"0312010030307401","03120100303074",1,2,"031201088800303074",0,16.7,2195,11
"0312010030307401","03120100303074",1,3,"031201088800303074",0,15.8,2191,11
"0312010030307401","03120100303074",1,4,"031201088800303074",0,18,2193,11
"0312010030307401","03120100303074",2,1,"031201088800303074",0.3,16.4,2152,11
"0312010030307401","03120100303074",3,1,"031201088800303074",0.6,31,2289,11
"0312010030307401","03120100303074",3,2,"031201088800303074",0.5,28.4,2285,11
"0312010030307401","03120100303074",3,3,"031201088800303074",0.5,36.8,2275,11
"0312010030307401","03120100303074",4,1,"031201088800303074",0.1,28.2,2223,10
"0312010030309301","03120100303093",1,1,"031201088800303093",0,55.7,2144,10
"0312010030309301","03120100303093",1,2,"031201088800303093",0.1,52,2118,10
"0312010030309301","03120100303093",1,3,"031201088800303093",0,52.9,2121,10
"0312010030309301","03120100303093",3,1,"031201088800303093",0.7,17.9,2149,12
"0312010030309301","03120100303093",4,1,"031201088800303093",2.7,33.2,2201,12
"0312010030309301","03120100303093",4,2,"031201088800303093",2.7,31.4,2207,11
"0312010030309301","03120100303093",5,1,"031201088800303093",1,33.1,2283,10
"0312010030309301","03120100303093",5,2,"031201088800303093",0.9,34.1,2279,10
"0312010030309301","03120100303093",6,1,"031201088800303093",0.6,53.9,2136,10
"0312010030309901","03120100303099",1,1,"031201088800303099",0,21,2199,10
"0312010030311209","03120100303112",1,1,"031201088800303112",0,34,2219,10
"0312010030311209","03120100303112",2,1,"031201088800303112",0.2,43.6,2211,11
"0312010030311209","03120100303112",2,2,"031201088800303112",0.2,46.8,2194,10
"0312010030311209","03120100303112",2,3,"031201088800303112",0.2,46.9,2193,10
"0312010030311209","03120100303112",3,1,"031201088800303112",0.9,9,2162,11
"0312010030311209","03120100303112",4,1,"031201088800303112",0.9,23.9,2150,12
"0312010030311209","03120100303112",5,1,"031201088800303112",0.5,22.7,2280,10
"0312010030311209","03120100303112",6,1,"031201088800303112",0.1,43.6,2205,10
"0312010030313001","03120100303130",1,1,"031201088800303130",0,29.4,2126,10
"0312010030313001","03120100303130",1,2,"031201088800303130",0,29.9,2127,10
"0312010030313001","03120100303130",2,1,"031201088800303130",0,35.2,2128,10
"0312010030313001","03120100303130",3,1,"031201088800303130",0.3,46.7,2076,10
"0312010030313001","03120100303130",3,2,"031201088800303130",0.3,46.4,2088,10
"0312010030313001","03120100303130",3,3,"031201088800303130",0.3,47.3,2094,10
"0312010030313001","03120100303130",4,1,"031201088800303130",0.2,30.9,2106,15
"0312010030313001","03120100303130",5,1,"031201088800303130",0.3,54.9,2155,11
"0312010030313001","03120100303130",5,2,"031201088800303130",0.2,54.9,2154,11
"0312010030314801","03120100303148",1,1,"031201088800303148",0,23,2051,10
"0312010030314801","03120100303148",1,2,"031201088800303148",0,22.9,2050,11
"0312010030314801","03120100303148",2,1,"031201088800303148",0.4,37.9,2003,11
"0312010030314801","03120100303148",3,1,"031201088800303148",0.8,25.3,2219,10
"0312010030316701","03120100303167",2,1,"031201088800303167",0.9,13.9,2191,11
"0312010030316701","03120100303167",3,1,"031201088800303167",0.8,25.7,2252,12
"0312010030316701","03120100303167",4,1,"031201088800303167",0.1,21.9,2253,11
"0312010030316701","03120100303167",5,1,"031201088800303167",0.9,22.8,2193,12
"0312010030316701","03120100303167",6,1,"031201088800303167",0.8,24.4,2245,12
"0312010030316701","03120100303167",7,1,"031201088800303167",0.5,19.2,2338,11
"0312010030316701","03120100303167",8,1,"031201088800303167",0.8,23.4,2243,12
"0312010030316701","03120100303167",9,1,"031201088800303167",0.2,28.8,2222,11
"0312010030316701","03120100303167",9,2,"031201088800303167",0.2,28.6,2235,11
"0312010030317101","03120100303171",1,1,"031201088800303171",0,26.4,2269,11
"0312010050400401","03120100504004",1,1,"031201088800504004",1.3,25.5,1584,11
"0312010050400401","03120100504004",1,2,"031201088800504004",1.3,25.6,1584,11
"0312010050401602","03120100504016",1,1,"031201088800504016",5.1,20.9,1584,11
"0312010050401602","03120100504016",1,2,"031201088800504016",5.1,21.9,1584,11
"0312010050401602","03120100504016",3,1,"031201088800504016",5.2,22.8,1553,11
"0312010050402801","03120100504028",1,1,"031201088800504028",0,11.6,1593,11
"0312010050402801","03120100504028",2,1,"031201088800504028",0,16.6,1590,12
"0312010050402801","03120100504028",2,2,"031201088800504028",0.1,18.6,1588,12
"0312010050402801","03120100504028",2,3,"031201088800504028",0.1,19.9,1569,13
"0312010050402801","03120100504028",2,4,"031201088800504028",0,12.1,1588,11
"0312010050402801","03120100504028",3,1,"031201088800504028",0.1,21.1,1578,13
"0312010050402801","03120100504028",3,2,"031201088800504028",0,15.3,1584,12
"0312010050402801","03120100504028",4,1,"031201088800504028",0.1,16.4,1582,12
"0312010050402801","03120100504028",5,1,"031201088800504028",6.6,30.8,1761,10
"0312010050402801","03120100504028",5,2,"031201088800504028",3.4,6.9,1277,14
"0312010050404101","03120100504041",2,1,"031201088800504041",0.2,23.7,1434,11
"0312010050404101","03120100504041",2,2,"031201088800504041",0.2,16.8,1441,11
"0312010050404101","03120100504041",3,3,"031201088800504041",0.2,11.7,1445,11
"0312010050404101","03120100504041",4,1,"031201088800504041",0,21,1453,12
"0312010050404101","03120100504041",6,1,"031201088800504041",0.2,20.6,1448,13
"0312010050405201","03120100504052",1,1,"031201088800504052",8,16.1,1287,11
"0312010050405201","03120100504052",2,1,"031201088800504052",0,8.9,1465,11
"0312010050405601","03120100504056",1,1,"031201088800504056",3,7.8,1465,11
"0312010050405601","03120100504056",4,1,"031201088800504056",0,6.8,1293,13
"0312010050406901","03120100504069",1,1,"031201088800504069",0,15.5,1456,12
"0312010050406901","03120100504069",1,2,"031201088800504069",0,16.6,1455,12
"0312010050406901","03120100504069",2,1,"031201088800504069",0.9,10.2,1425,12
"0312010050406901","03120100504069",3,1,"031201088800504069",0.8,14,1456,11
"0312010050406901","03120100504069",4,1,"031201088800504069",0.1,19.2,1443,13
"0312010050406901","03120100504069",5,1,"031201088800504069",0.9,14.9,1456,11
"0312010050408301","03120100504083",1,1,"031201088800504083",3,14.4,1469,11
"0312010050408301","03120100504083",2,1,"031201088800504083",2,22.3,1380,11
"0312010050408301","03120100504083",2,2,"031201088800504083",2.3,15.7,1398,12
"0312010050408301","03120100504083",2,3,"031201088800504083",2.3,14.2,1402,11
"0312010050408301","03120100504083",5,1,"031201088800504083",0,9.4,1289,14
"0312010050409601","03120100504096",1,1,"031201088800504096",0.1,18.3,1469,11
"0312010050409601","03120100504096",1,2,"031201088800504096",0.1,18.2,1469,11
"0312010050409601","03120100504096",2,1,"031201088800504096",0.8,27.9,1405,10
"0312010050409601","03120100504096",3,1,"031201088800504096",7,6.3,1145,13
"0312010050409601","03120100504096",4,1,"031201088800504096",1.7,10.5,1310,14
"0312010050409601","03120100504096",4,2,"031201088800504096",1.7,10.5,1309,14
"0312010050409601","03120100504096",4,3,"031201088800504096",1.8,7.4,1300,16
"0312010050409601","03120100504096",4,4,"031201088800504096",1.8,7,1302,15
"0312010050410801","03120100504108",1,1,"031201088800504108",1.7,6.5,1506,12
"0312010050410801","03120100504108",1,3,"031201088800504108",1.7,12.1,1502,11
"0312010050410801","03120100504108",2,1,"031201088800504108",0.1,14.8,1312,15
"0312010050410801","03120100504108",3,1,"031201088800504108",1.8,35.6,1445,11
"0312010050410801","03120100504108",3,4,"031201088800504108",1.7,16,1500,11
"0312010050410801","03120100504108",4,4,"031201088800504108",1.7,28.3,1493,11
"0312010050410801","03120100504108",7,1,"031201088800504108",1.4,25,1429,12
"0312010050410801","03120100504108",8,1,"031201088800504108",1.8,40.9,1469,10
"0312010050410801","03120100504108",9,1,"031201088800504108",1.2,18.9,1378,14
"0312010050410801","03120100504108",10,1,"031201088800504108",2.9,20.7,1477,15
"0312010050412001","03120100504120",1,1,"031201088800504120",3.8,18.4,1470,11
"0312010050412001","03120100504120",3,1,"031201088800504120",2.9,17.8,1385,11
"0312010050412001","03120100504120",4,1,"031201088800504120",3.2,11.3,1436,12
"0312010050412001","03120100504120",4,2,"031201088800504120",3.2,13.4,1428,14
"0312010050412001","03120100504120",5,1,"031201088800504120",3.8,30.1,1508,10
"0312010050412001","03120100504120",6,1,"031201088800504120",7.3,8.7,1062,15
"0312010050412001","03120100504120",7,1,"031201088800504120",3.9,20.5,1439,13
"0312010050412001","03120100504120",9,1,"031201088800504120",0,6.3,1286,12
"0312010050412001","03120100504120",10,1,"031201088800504120",3.8,14.6,1415,13
"0312010050414206","03120100504142",1,1,"031201088800504142",0,8.8,1293,13
"0312010050414206","03120100504142",2,1,"031201088800504142",0.1,5.8,1289,14
"0312010050414206","03120100504142",3,1,"031201088800504142",0.5,25.3,1309,14
"0402040110500401","04020401105004",1,1,"040204088801105004",0.3,20.1,2036,12
"0402040110500401","04020401105004",1,2,"040204088801105004",0.3,21.1,2042,11
"0402040110500401","04020401105004",1,3,"040204088801105004",0.2,15.2,2046,11
"0402040110500401","04020401105004",3,1,"040204088801105004",0,9.5,2055,12
"0402040110500401","04020401105004",3,2,"040204088801105004",0.6,11.4,2030,12
"0402040110500401","04020401105004",3,3,"040204088801105004",0,9.9,2054,11
"0402040110500401","04020401105004",3,4,"040204088801105004",0,9.6,2057,12
"0402040110500401","04020401105004",4,1,"040204088801105004",6.2,13.8,1996,12
"0402040110502201","04020401105022",2,1,"040204088801105022",0.2,15.1,2024,12
"0402040110502201","04020401105022",2,2,"040204088801105022",0.2,17.4,2016,11
"0402040110502201","04020401105022",2,3,"040204088801105022",0.2,16.9,2016,11
"0402040110502201","04020401105022",2,4,"040204088801105022",0.1,10.1,2020,13
"0402040110502201","04020401105022",3,1,"040204088801105022",0,5.6,2015,12
"0402040110502201","04020401105022",3,2,"040204088801105022",0,4.6,2016,13
"0402040110502201","04020401105022",4,1,"040204088801105022",0,5,2016,13
"0402040110502201","04020401105022",4,2,"040204088801105022",0,7.1,2015,12
"0402040110502201","04020401105022",4,3,"040204088801105022",0,9.1,2014,12
"0402040110502201","04020401105022",4,4,"040204088801105022",0,10.5,2013,12
"0402040110502201","04020401105022",4,5,"040204088801105022",0,9.5,2013,12
"0402040110502201","04020401105022",5,1,"040204088801105022",0.1,12.6,2012,11
"0402040110504001","04020401105040",1,1,"040204088801105040",0,6,2023,12
"0402040110505902","04020401105059",2,1,"040204088801105059",10.5,24.6,1989,11
"0402040110505902","04020401105059",2,2,"040204088801105059",8.2,16.6,2107,13
"0402040110505902","04020401105059",3,1,"040204088801105059",0,5.4,2012,12
"0402040110505902","04020401105059",3,2,"040204088801105059",0.1,5.4,2009,12
"0402040110505902","04020401105059",4,1,"040204088801105059",11.8,17.3,2164,11
"0402040110505902","04020401105059",4,2,"040204088801105059",8.5,15.6,2133,11
"0402040110507801","04020401105078",1,1,"040204088801105078",0,7.3,2030,12
"0402040110507801","04020401105078",1,2,"040204088801105078",0,6.4,2031,12
"0402040110507801","04020401105078",1,3,"040204088801105078",0,5.8,2031,12
"0402040110507801","04020401105078",2,1,"040204088801105078",0,5.9,2031,12
"0402040110508801","04020401105088",1,1,"040204088801105088",0,9.3,2031,12
"0402040110508801","04020401105088",1,2,"040204088801105088",0,8.8,2031,12
"0402040110509701","04020401105097",1,1,"040204088801105097",0.8,11.3,2008,12
"0402040110509701","04020401105097",1,2,"040204088801105097",0.9,7.5,2014,12
"0402040110509701","04020401105097",2,1,"040204088801105097",1,14.3,2004,12
"0402040110509701","04020401105097",2,2,"040204088801105097",1,12.6,2006,12
"0402040110509701","04020401105097",2,3,"040204088801105097",0.9,8.8,2006,12
"0402040110509701","04020401105097",3,1,"040204088801105097",1.3,5.2,1972,13
"0402040110509701","04020401105097",3,2,"040204088801105097",1.2,5.9,1972,13
"0402040110509701","04020401105097",4,1,"040204088801105097",0,8.9,2011,12
"0402040110509701","04020401105097",4,2,"040204088801105097",0,10,2010,12
"0402040110509701","04020401105097",5,1,"040204088801105097",0,9.6,2009,12
"0402040110509701","04020401105097",5,2,"040204088801105097",0,9.4,2010,12
"0402040110509701","04020401105097",5,3,"040204088801105097",0,9.3,2009,12
"0402040110509701","04020401105097",5,4,"040204088801105097",0,7.5,2011,12
"0402040110509701","04020401105097",5,6,"040204088801105097",0,8.8,2011,12
"0402040110509701","04020401105097",6,1,"040204088801105097",0.3,15.9,2024,11
"0402040110509701","04020401105097",6,2,"040204088801105097",0.2,9.2,2000,14
"0402040110509701","04020401105097",6,3,"040204088801105097",0.8,12.6,2003,11
"0402040110509701","04020401105097",6,4,"040204088801105097",0.8,11.4,1995,12
"0402040110511801","04020401105118",1,1,"040204088801105118",0.1,13.8,2018,11
"0402040110511801","04020401105118",1,2,"040204088801105118",0.1,14.4,2017,11
"0402040110511801","04020401105118",1,3,"040204088801105118",0.1,14.2,2019,11
"0402040110511801","04020401105118",1,4,"040204088801105118",0.1,14.4,2019,11
"0402040110511801","04020401105118",2,1,"040204088801105118",0.1,11.1,2023,11
"0402040110511801","04020401105118",2,2,"040204088801105118",0.1,10.7,2025,12
"0402040110511801","04020401105118",2,3,"040204088801105118",0.1,9.8,2025,12
"0402040110513701","04020401105137",1,1,"040204088801105137",0,9.2,2030,12
